dna_id,tipo_causa_stop,classe_dna,sequencia,stops_associados,dias_com_stop,motores_com_stop,lados_com_stop,hora_mais_frequente,concentracao_hora_pct,classe_certificacao,score_certificacao_v1_1,precisao_pct,recall_sensibilidade_pct,f1_score,mcc,lift_classe_alvo,wilson_95_inferior_classe_alvo_pct,profit_factor_classe_alvo_r,expectancia_classe_alvo_r,cobertura_historia_media_pct,previsoes,score_estabilidade
DNA_B325CC709842,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_SUBIU,5,2,1,2,10,40.0,D_REJEITADO,45.71087075820418,83.33333333333334,0.7072135785007072,0.014025245441795231,0.028161407011829072,1.2741631305987742,43.64905634363539,5.0,0.6666666666666666,40.17857142857143,6,45.333333333333336
DNA_369172CCFB17,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ESTAVEL,5,3,1,1,21,40.0,D_REJEITADO,40.64420409153751,83.33333333333334,0.7072135785007072,0.014025245441795231,0.028161407011829072,1.2741631305987742,43.64905634363539,5.0,0.6666666666666666,70.15873015873017,6,20.0
DNA_B245A3082638,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_ESTAVEL,5,2,1,1,10,40.0,D_REJEITADO,47.84288441432668,71.42857142857143,0.7072135785007072,0.014005602240896356,0.01022746905119708,1.0921398262275206,35.892909014821264,2.5,0.42857142857142855,40.40816326530613,7,77.5798319327731
DNA_AA315E3E83FE,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG,5,4,1,1,16,40.0,D_REJEITADO,46.69406786729731,71.42857142857143,0.7072135785007072,0.014005602240896356,0.01022746905119708,1.0921398262275206,35.892909014821264,2.5,0.42857142857142855,29.931972789115637,7,71.83574919762623
DNA_D383C44C5631,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_ESTAVEL,5,2,1,1,0,20.0,D_REJEITADO,36.09834659920063,71.42857142857143,0.7072135785007072,0.014005602240896356,0.01022746905119708,1.0921398262275206,35.892909014821264,2.5,0.42857142857142855,41.24149659863945,7,18.85714285714285
DNA_B2D4FA3AE6B0,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_SUBIU > CONFIRMACOES_CANDIDATA_ACELEROU_NEG,5,2,1,1,2,20.0,D_REJEITADO,35.450727551581586,71.42857142857143,0.7072135785007072,0.014005602240896356,0.01022746905119708,1.0921398262275206,35.892909014821264,2.5,0.42857142857142855,40.05102040816327,7,15.61904761904762
DNA_C06285A630DD,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,AJUSTE_ESTRUTURA_VENDA_SUBIU > CONFIRMACOES_CANDIDATA_ACELEROU_POS,5,3,1,1,0,20.0,D_REJEITADO,42.24815816771421,62.5,0.7072135785007072,0.013986013986013986,-0.005268456020039806,0.9556223479490805,30.573785458380183,1.6666666666666667,0.25,26.488095238095237,8,64.97441608139114
DNA_27EB99DE00C9,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ESTAVEL,5,3,1,1,10,40.0,D_REJEITADO,41.436519295301025,62.5,0.7072135785007072,0.013986013986013986,-0.005268456020039806,0.9556223479490805,30.573785458380183,1.6666666666666667,0.25,52.5,8,60.91622171932521
DNA_9E3D83F3DB3A,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,AJUSTE_ESTRUTURA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_ESTAVEL,5,3,2,1,13,60.0,D_REJEITADO,31.915567752649036,62.5,0.7072135785007072,0.013986013986013986,-0.005268456020039806,0.9556223479490805,30.573785458380183,1.6666666666666667,0.25,56.547619047619044,8,13.311464006065291
DNA_732510572C91,FALHA_DE_DNA_GAIN,DNA_GAIN,AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_SUBIU,5,3,2,1,10,40.0,D_REJEITADO,36.93473201697141,61.53846153846154,2.13903743315508,0.041343669250646,0.06248529134744343,1.7786918963389553,35.522480972268546,1.6,0.23076923076923078,54.884004884004874,13,24.098786443293186
DNA_8676387BEA87,FALHA_DE_DNA_GAIN,DNA_GAIN,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU,5,2,1,2,21,40.0,D_REJEITADO,42.50309923100873,58.333333333333336,1.8716577540106951,0.03626943005181347,0.05286700471370452,1.6860516934046346,31.950733565537284,1.4,0.16666666666666666,72.5595238095238,12,61.51294930240641
DNA_6612D78FAE3E,FALHA_DE_DNA_GAIN,DNA_GAIN,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS,5,3,2,1,0,20.0,D_REJEITADO,30.389673762816937,54.54545454545454,1.6042780748663104,0.031168831168831176,0.04251879473849914,1.5765678172095283,28.00877556899882,1.2,0.09090909090909091,50.533910533910536,11,11.63636363636364
DNA_DD440C958DC6,FALHA_DE_DNA_GAIN,DNA_GAIN,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU,5,3,2,1,21,40.0,D_REJEITADO,39.878606337607515,50.0,1.3368983957219251,0.026041666666666664,0.031287725623183944,1.445187165775401,23.65895936154873,1.0,0.0,72.9047619047619,10,71.14979585257589
DNA_354C40710B58,FALHA_DE_DNA_GAIN,DNA_GAIN,AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_POS > CONFIRMACOES_CANDIDATA_CAIU,5,2,2,2,5,20.0,D_REJEITADO,31.601443687915364,44.44444444444444,1.06951871657754,0.020887728459530026,0.018967118331912093,1.2846108140225787,18.8775429471914,0.8,-0.1111111111111111,75.0,9,43.55555555555556
DNA_BB7A3B9B65D5,FALHA_DE_DNA_GAIN,DNA_GAIN,AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_NEG > CONFIRMACOES_CANDIDATA_SUBIU,5,3,1,2,13,40.0,D_REJEITADO,31.295245532157843,37.5,0.8021390374331552,0.015706806282722516,0.005268456020039806,1.0838903743315509,13.684175946152106,0.6,-0.25,39.50892857142857,8,58.0
DNA_C3E62B6C5269,FALHA_DE_DNA_GAIN,DNA_GAIN,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_POS,5,2,2,2,21,40.0,D_REJEITADO,27.295245532157843,37.5,0.8021390374331552,0.015706806282722516,0.005268456020039806,1.0838903743315509,13.684175946152106,0.6,-0.25,75.0,8,38.0
DNA_7DEF0FCAEF00,FALHA_DE_DNA_GAIN,DNA_GAIN,AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_NEG > CONFIRMACOES_CANDIDATA_SUBIU,5,3,2,1,13,40.0,D_REJEITADO,26.683907131279035,28.57142857142857,0.53475935828877,0.010498687664041993,-0.01022746905119708,0.8258212375859434,8.221716570901553,0.4,-0.42857142857142855,39.03061224489796,7,53.71428571428572
DNA_DD3F96881643,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_CAIU,4,2,1,1,11,25.0,D_REJEITADO,59.33614191454644,100.0,0.5657708628005658,0.011251758087201125,0.044324948350882167,1.5289957567185288,51.009997959600085,inf,1.0,53.45238095238095,4,88.0
DNA_757C6CFC0731,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_SUBIU > CAMPANHA_ENTRADAS_ACELEROU_POS > CAMPANHA_ENTRADAS_CAIU,4,2,1,2,12,50.0,D_REJEITADO,59.33614191454644,100.0,0.5657708628005658,0.011251758087201125,0.044324948350882167,1.5289957567185288,51.009997959600085,inf,1.0,43.611111111111114,4,88.0
DNA_D13CB1CF8A67,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG,4,3,1,1,3,25.0,D_REJEITADO,59.33614191454644,100.0,0.5657708628005658,0.011251758087201125,0.044324948350882167,1.5289957567185288,51.009997959600085,inf,1.0,30.0,4,88.0
DNA_AEB3D8FA975E,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_ESTAVEL,4,2,1,1,10,25.0,D_REJEITADO,55.33614191454644,100.0,0.5657708628005658,0.011251758087201125,0.044324948350882167,1.5289957567185288,51.009997959600085,inf,1.0,49.375,4,68.0
DNA_C933D2E4159C,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_CAIU > CAMPANHA_ENTRADAS_ACELEROU_NEG > CAMPANHA_ENTRADAS_CAIU,4,2,1,1,9,25.0,D_REJEITADO,55.33614191454644,100.0,0.5657708628005658,0.011251758087201125,0.044324948350882167,1.5289957567185288,51.009997959600085,inf,1.0,52.77777777777777,4,68.0
DNA_B92FE778CF45,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_ESTAVEL,4,2,1,1,12,25.0,D_REJEITADO,55.33614191454644,100.0,0.5657708628005658,0.011251758087201125,0.044324948350882167,1.5289957567185288,51.009997959600085,inf,1.0,75.14880952380953,4,68.0
DNA_3E56B70A731F,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_ACELEROU_NEG,4,2,2,1,13,50.0,D_REJEITADO,55.33614191454644,100.0,0.5657708628005658,0.011251758087201125,0.044324948350882167,1.5289957567185288,51.009997959600085,inf,1.0,60.11904761904761,4,68.0
DNA_BFC95FE3F66A,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_SUBIU,4,3,1,1,11,25.0,D_REJEITADO,48.90203629785555,80.0,0.5657708628005658,0.011235955056179777,0.020918972903376628,1.223196605374823,37.552826411853886,4.0,0.6,44.666666666666664,5,73.37258300203048
DNA_575CA6CFE943,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,AJUSTE_ESTRUTURA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_ESTAVEL,4,2,1,2,13,50.0,D_REJEITADO,44.74180541173518,80.0,0.5657708628005658,0.011235955056179777,0.020918972903376628,1.223196605374823,37.552826411853886,4.0,0.6,57.61904761904761,5,52.57142857142858
DNA_6E65B1A267EF,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,AJUSTE_ESTRUTURA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG,4,2,1,1,11,25.0,D_REJEITADO,42.22751969744946,80.0,0.5657708628005658,0.011235955056179777,0.020918972903376628,1.223196605374823,37.552826411853886,4.0,0.6,57.5,5,40.0
DNA_1DB7D86FEC6F,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,AJUSTE_ESTRUTURA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG,4,2,1,1,11,25.0,D_REJEITADO,42.22751969744946,80.0,0.5657708628005658,0.011235955056179777,0.020918972903376628,1.223196605374823,37.552826411853886,4.0,0.6,57.5,5,40.0
DNA_801455E7B190,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_ESTAVEL,4,3,1,2,16,50.0,D_REJEITADO,42.06575923936994,80.0,0.5657708628005658,0.011235955056179777,0.020918972903376628,1.223196605374823,37.552826411853886,4.0,0.6,45.714285714285715,5,39.19119770960239
DNA_8B1A08BDD880,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_NEG,4,2,1,1,21,50.0,D_REJEITADO,40.74180541173518,80.0,0.5657708628005658,0.011235955056179777,0.020918972903376628,1.223196605374823,37.552826411853886,4.0,0.6,39.642857142857146,5,32.571428571428584
DNA_5B29B166BC76,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_SUBIU,4,2,1,1,12,50.0,D_REJEITADO,34.22751969744946,80.0,0.5657708628005658,0.011235955056179777,0.020918972903376628,1.223196605374823,37.552826411853886,4.0,0.6,65.95238095238096,5,0.0
DNA_0404D240F778,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_SUBIU > CONFIRMACOES_CANDIDATA_ACELEROU_NEG > CONFIRMACOES_CANDIDATA_ESTAVEL,4,1,2,1,8,25.0,D_REJEITADO,34.22751969744946,80.0,0.5657708628005658,0.011235955056179777,0.020918972903376628,1.223196605374823,37.552826411853886,4.0,0.6,50.0,5,0.0
DNA_973119A96316,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU,4,2,1,1,3,25.0,D_REJEITADO,47.18856298211745,66.66666666666666,0.5657708628005658,0.011220196353436187,0.0019855850171710955,1.0193305044790193,29.998832134152863,2.0,0.3333333333333333,58.333333333333336,6,88.0
DNA_DCD5DBB2C846,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,AJUSTE_ESTRUTURA_ACELEROU_POS > AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG,4,2,2,1,15,50.0,D_REJEITADO,41.32189631545078,66.66666666666666,0.5657708628005658,0.011220196353436187,0.0019855850171710955,1.0193305044790193,29.998832134152863,2.0,0.3333333333333333,67.69179894179895,6,58.66666666666666
DNA_9C10A16380AC,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_SUBIU,4,3,1,1,10,25.0,D_REJEITADO,30.05692003031664,66.66666666666666,0.5657708628005658,0.011220196353436187,0.0019855850171710955,1.0193305044790193,29.998832134152863,2.0,0.3333333333333333,40.27777777777777,6,2.3417852409959323
DNA_F4AED977ED52,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_SUBIU,4,3,1,1,10,25.0,D_REJEITADO,30.05692003031664,66.66666666666666,0.5657708628005658,0.011220196353436187,0.0019855850171710955,1.0193305044790193,29.998832134152863,2.0,0.3333333333333333,40.27777777777777,6,2.3417852409959323
DNA_239E845429E1,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_SUBIU > CAMPANHA_ENTRADAS_ACELEROU_POS,4,2,1,1,12,75.0,D_REJEITADO,29.588562982117452,66.66666666666666,0.5657708628005658,0.011220196353436187,0.0019855850171710955,1.0193305044790193,29.998832134152863,2.0,0.3333333333333333,33.05555555555555,6,0.0
DNA_980C621DFC9C,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,AJUSTE_ESTRUTURA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_ESTAVEL,4,2,1,1,11,25.0,D_REJEITADO,29.588562982117452,66.66666666666666,0.5657708628005658,0.011220196353436187,0.0019855850171710955,1.0193305044790193,29.998832134152863,2.0,0.3333333333333333,55.11904761904762,6,0.0
DNA_DABBDF1E34DF,FALHA_DE_DNA_GAIN,DNA_GAIN,AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_ACELEROU_POS > CONFIRMACOES_CANDIDATA_SUBIU,4,2,1,1,11,25.0,D_REJEITADO,42.285415719603485,63.63636363636363,1.8716577540106951,0.03636363636363636,0.06189603635414736,1.839329120077783,35.37967768916372,1.75,0.2727272727272727,48.311688311688314,11,51.63636363636364
DNA_241F450E2DE1,FALHA_DE_DNA_GAIN,DNA_GAIN,AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_POS > CONFIRMACOES_CANDIDATA_CAIU,4,3,1,1,9,25.0,D_REJEITADO,41.02389723897749,60.0,1.6042780748663104,0.03125000000000001,0.051601257994752625,1.7342245989304812,31.266954745018634,1.5,0.2,50.71428571428571,10,56.0
DNA_01262391215D,FALHA_DE_DNA_GAIN,DNA_GAIN,AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_ACELEROU_POS,4,2,1,2,11,75.0,D_REJEITADO,38.84611946119971,60.0,1.6042780748663104,0.03125000000000001,0.051601257994752625,1.7342245989304812,31.266954745018634,1.5,0.2,69.14285714285714,10,45.11111111111112
DNA_A1D21B1FDC5D,FALHA_DE_DNA_GAIN,DNA_GAIN,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS,4,2,1,1,0,25.0,D_REJEITADO,33.02389723897749,60.0,1.6042780748663104,0.03125000000000001,0.051601257994752625,1.7342245989304812,31.266954745018634,1.5,0.2,50.58730158730159,10,16.0
DNA_B9D6DF562BD6,FALHA_DE_DNA_GAIN,DNA_GAIN,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS,4,2,1,1,0,25.0,D_REJEITADO,33.02389723897749,60.0,1.6042780748663104,0.03125000000000001,0.051601257994752625,1.7342245989304812,31.266954745018634,1.5,0.2,50.58730158730159,10,16.0
DNA_5FF182AC503E,FALHA_DE_DNA_GAIN,DNA_GAIN,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS,4,2,1,2,5,25.0,D_REJEITADO,32.330009588658086,60.0,1.6042780748663104,0.03125000000000001,0.051601257994752625,1.7342245989304812,31.266954745018634,1.5,0.2,59.999999999999986,10,12.530561748402974
DNA_95D05068BD64,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,AJUSTE_ESTRUTURA_VENDA_SUBIU > CAMPANHA_ENTRADAS_ACELEROU_NEG,4,3,1,1,11,25.0,D_REJEITADO,26.43675414869699,57.14285714285714,0.5657708628005658,0.011204481792717087,-0.014017912624996,0.8737118609820165,25.04542304090258,1.3333333333333333,0.14285714285714285,23.015873015873016,7,0.0
DNA_5B6B85395894,FALHA_DE_DNA_GAIN,DNA_GAIN,CAMPANHA_ENTRADAS_ACELEROU_POS > CAMPANHA_ENTRADAS_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_POS,4,3,2,1,12,50.0,D_REJEITADO,42.859296370456086,55.55555555555556,1.3368983957219251,0.026109660574412528,0.040369472107274276,1.6057635175282234,26.664734574402967,1.25,0.1111111111111111,31.57407407407407,9,77.3725830020305
DNA_F086F40D1616,FALHA_DE_DNA_GAIN,DNA_GAIN,AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_SUBIU > CONFIRMACOES_CANDIDATA_ACELEROU_POS,4,2,1,1,1,25.0,D_REJEITADO,40.032398817669026,55.55555555555556,1.3368983957219251,0.026109660574412528,0.040369472107274276,1.6057635175282234,26.664734574402967,1.25,0.1111111111111111,61.00529100529101,9,63.23809523809523
DNA_184A7F891A9B,FALHA_DE_DNA_GAIN,DNA_GAIN,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_CAIU,4,3,1,2,15,50.0,D_REJEITADO,39.38477977004998,55.55555555555556,1.3368983957219251,0.026109660574412528,0.040369472107274276,1.6057635175282234,26.664734574402967,1.25,0.1111111111111111,39.64285714285714,9,60.0
DNA_25755CE31F05,FALHA_DE_DNA_GAIN,DNA_GAIN,AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ESTAVEL,4,2,1,1,10,25.0,D_REJEITADO,38.39505938841928,55.55555555555556,1.3368983957219251,0.026109660574412528,0.040369472107274276,1.6057635175282234,26.664734574402967,1.25,0.1111111111111111,47.34126984126984,9,55.05139809184651
DNA_358D498AE72E,FALHA_DE_DNA_GAIN,DNA_GAIN,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU,4,2,1,1,21,50.0,D_REJEITADO,37.46514740830904,55.55555555555556,1.3368983957219251,0.026109660574412528,0.040369472107274276,1.6057635175282234,26.664734574402967,1.25,0.1111111111111111,71.48148148148147,9,50.4018381912953
DNA_053519090D31,FALHA_DE_DNA_GAIN,DNA_GAIN,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_SUBIU > CONFIRMACOES_CANDIDATA_ACELEROU_POS,4,2,1,2,15,50.0,D_REJEITADO,42.15346711863881,50.0,1.06951871657754,0.02094240837696335,0.027958499676067818,1.445187165775401,21.52125268244419,1.0,0.0,81.69642857142857,8,88.0
DNA_DFE2AD29CDBA,FALHA_DE_DNA_GAIN,DNA_GAIN,AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU,4,3,1,1,6,25.0,D_REJEITADO,36.15346711863881,50.0,1.06951871657754,0.02094240837696335,0.027958499676067818,1.445187165775401,21.52125268244419,1.0,0.0,41.220238095238095,8,58.0
DNA_C85A73486321,FALHA_DE_DNA_GAIN,DNA_GAIN,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_SUBIU,4,3,1,1,10,50.0,D_REJEITADO,34.15346711863881,50.0,1.06951871657754,0.02094240837696335,0.027958499676067818,1.445187165775401,21.52125268244419,1.0,0.0,55.67460317460317,8,48.0
DNA_7E0528E09E26,FALHA_DE_DNA_GAIN,DNA_GAIN,AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_POS > CONFIRMACOES_CANDIDATA_CAIU,4,2,2,1,5,25.0,D_REJEITADO,32.15346711863881,50.0,1.06951871657754,0.02094240837696335,0.027958499676067818,1.445187165775401,21.52125268244419,1.0,0.0,75.0,8,38.0
