grupo;feature;qtd_movimentos;qtd_laterais;media_movimentos;mediana_movimentos;media_lateral;mediana_lateral;diferenca;cohen_d;cohen_d_abs;ks_stat;ks_pvalue;mann_whitney_pvalue;direcao;dna_forte_estatistico
ALTA;pre_10_0s_spread_mediana;89;434;1,2373595505617978;1,25;1,3991935483870968;1,5;-0,16183399782529895;-0,6050046294475709;0,6050046294475709;0,34401698337907105;2,7377190210061073e-08;3,565863590928056e-08;MENOR_NO_IMPULSO;False
ALTA;pre_5_0s_spread_max;89;347;2,00561797752809;1,75;1,7060518731988472;1,75;0,2995661043292428;0,5973743792363088;0,5973743792363088;0,22611145290289159;0,0011358179320654653;0,05115640758072248;MAIOR_NO_IMPULSO;False
ALTA;pre_30_10s_spread_max;89;464;2,3792134831460676;2,0;1,9014008620689655;1,75;0,4778126210771021;0,5706400831066535;0,5706400831066535;0,19745253777605576;0,004942722362118742;0,08899444475756332;MAIOR_NO_IMPULSO;False
ALTA;pre_30_10s_spread_mediana;89;464;1,2837078651685394;1,25;1,4194504310344827;1,5;-0,13574256586594324;-0,5386070474343361;0,5386070474343361;0,33414858581944984;6,357993427727548e-08;2,32846072994299e-07;MENOR_NO_IMPULSO;False
ALTA;pre_120_60s_spread_mediana;89;471;1,2598314606741574;1,25;1,4049893842887473;1,5;-0,1451579236145899;-0,5379387705198162;0,5379387705198162;0,4366993487440063;1,9716513842084226e-13;2,0619327469693433e-10;MENOR_NO_IMPULSO;False
ALTA;pre_30_0s_spread_medio;89;470;1,23398672549456;1,1611650485436893;1,3494142631976216;1,34068480861244;-0,11542753770306158;-0,5360977634546126;0,5360977634546126;0,42170690891704515;1,6057021540276702e-12;2,795355636859606e-08;MENOR_NO_IMPULSO;False
ALTA;pre_60_0s_spread_medio;89;471;1,234115880669837;1,1768292682926829;1,3468084924909647;1,3440366972477065;-0,11269261182112777;-0,529445873247098;0,529445873247098;0,44554975070970204;5,5214153971030026e-14;1,956801699378734e-08;MENOR_NO_IMPULSO;False
ALTA;pre_120_60s_spread_min;89;471;0,3146067415730337;0,25;0,4156050955414013;0,25;-0,1009983539683676;-0,511286285008565;0,511286285008565;0,3049213960256686;1,1462617472539597e-06;3,321715208702765e-07;MENOR_NO_IMPULSO;False
ALTA;pre_120_60s_spread_max;89;471;2,865168539325843;2,25;2,1141188959660298;2,0;0,7510496433598131;0,5007375270081517;0,5007375270081517;0,24153725041150798;0,0002485854056089808;0,004830088098887694;MAIOR_NO_IMPULSO;False
ALTA;acel_spread_30_para_5_spread_max_diff;89;347;-0,651685393258427;-0,25;-0,29250720461095103;-0,25;-0,35917818864747597;-0,4874525789449005;0,4874525789449005;0,15319107599650295;0,06343923028438656;0,0330280173522765;MENOR_NO_IMPULSO;False
ALTA;pre_60_30s_spread_mediana;89;470;1,2893258426966292;1,25;1,411436170212766;1,5;-0,12211032751613682;-0,4821780758218575;0,4821780758218575;0,35861821659096343;4,221072154609287e-09;2,456968654387618e-07;MENOR_NO_IMPULSO;False
ALTA;acel_spread_30_para_5_spread_std_ratio;89;347;0,961007575208697;0,9707567767528001;0,8088019767582937;0,8279395334006838;0,15220559845040327;0,48010528501964095;0,48010528501964095;0,28598257941262184;1,2837237906068737e-05;2,239751365755766e-05;MAIOR_NO_IMPULSO;False
ALTA;pre_30_10s_spread_medio;89;464;1,2453715602530768;1,1666666666666667;1,3566409183944066;1,35;-0,11126935814132977;-0,47770756754898225;0,47770756754898225;0,42217163889965126;1,5771163011881074e-12;1,508267320796564e-07;MENOR_NO_IMPULSO;False
ALTA;pre_30_0s_spread_pct_acima_2;89;470;0,09734728606306925;0,010416666666666666;0,046217618791808183;0,011173533083645444;0,051129667271261066;0,4752614085059659;0,4752614085059659;0,20207984699976095;0,0036900193941398042;0,09275668539210963;MAIOR_NO_IMPULSO;False
ALTA;pre_60_0s_spread_pct_acima_2;89;471;0,09224196432867755;0,013450834879406308;0,04774894718532298;0,02127659574468085;0,044493017143354574;0,45126488322933794;0,45126488322933794;0,11908681027696277;0,2183222520735958;0,8312199701990851;MAIOR_NO_IMPULSO;False
ALTA;pre_60_30s_spread_medio;89;470;1,2428253871161483;1,1893203883495145;1,3481989941112635;1,3403122303710093;-0,10537360699511522;-0,45112900018317015;0,45112900018317015;0,4028926607697824;1,9597706206622265e-11;8,528498505494873e-07;MENOR_NO_IMPULSO;False
ALTA;pre_30_10s_spread_pct_acima_2;89;464;0,10009650394127462;0,0030303030303030303;0,04800489467981042;0,0;0,052091609261464195;0,4468125617773152;0,4468125617773152;0,13122336303758236;0,13811967810828257;0,13888884833950121;MAIOR_NO_IMPULSO;False
ALTA;pre_60_30s_spread_pct_acima_2;89;470;0,08997140059195634;0,008714596949891068;0,04580209939255913;0,011173533083645444;0,04416930119939721;0,42626109836962217;0,42626109836962217;0,11219220655032275;0,27879956484369456;0,4053682160442269;MAIOR_NO_IMPULSO;False
ALTA;pre_5_0s_spread_std;89;347;0,3293543186217625;0,2914805954090255;0,2742911816235572;0,2724311839712921;0,05506313699820531;0,40010109633555563;0,40010109633555563;0,17990480199462483;0,01752912614790514;0,0052281903264393016;MAIOR_NO_IMPULSO;False
ALTA;acel_spread_30_10_para_10_0_spread_max_ratio;89;428;1,0787643336055646;0,8888888888888888;0,9514280533848289;1,0;0,12733628022073562;0,37542463368713597;0,37542463368713597;0,15950855822744933;0,04131157131876254;0,909602672269038;MAIOR_NO_IMPULSO;False
ALTA;acel_spread_30_para_5_spread_std_diff;89;347;-0,023967096161149764;-0,008119787990557015;-0,06790765520849464;-0,0550168611018495;0,04394055904734487;0,3695597535729586;0,3695597535729586;0,31188679856231577;1,3142049600430035e-06;4,743866097632291e-05;MAIOR_NO_IMPULSO;False
ALTA;acel_spread_60_30_para_30_10_spread_pct_acima_2_ratio;89;464;1,0370004080739668;0,0;0,5160509237184174;0,0;0,5209494843555493;0,35455858003979873;0,35455858003979873;0,1900426191398683;0,007682529915732581;0,00033624815733729915;MAIOR_NO_IMPULSO;False
ALTA;pre_30_10s_spread_q90;89;464;1,5764044943820226;1,5;1,6860991379310346;1,75;-0,10969464354901204;-0,3545332996669289;0,3545332996669289;0,3604707477721813;3,5621118350936913e-09;8,762094505339065e-07;MENOR_NO_IMPULSO;False
ALTA;acel_spread_30_para_5_spread_max_ratio;89;347;0,8209513791475918;0,8461538461538461;0,8712129169261733;0,875;-0,050261537778581555;-0,3477425979383911;0,3477425979383911;0,21743353948774408;0,0019949525375298487;0,03913810268139862;MENOR_NO_IMPULSO;False
ALTA;pre_30_0s_spread_q90;89;470;1,5912921348314606;1,5;1,6945212765957445;1,75;-0,10322914176428388;-0,34723122579690624;0,34723122579690624;0,3552952426488166;6,137077942098663e-09;1,0759524957045698e-05;MENOR_NO_IMPULSO;False
ALTA;pre_60_0s_spread_q90;89;471;1,6008426966292137;1,5;1,710456475583864;1,75;-0,1096137789546503;-0,34380369921598725;0,34380369921598725;0,357427419547222;4,821821955840491e-09;3,2746238594569573e-07;MENOR_NO_IMPULSO;False
ALTA;pre_15_0s_spread_q90;89;458;1,5696629213483149;1,5;1,6697052401746726;1,75;-0,10004231882635772;-0,3336117285525807;0,3336117285525807;0,3514547863205927;1,0191626029019219e-08;2,2375321081118912e-05;MENOR_NO_IMPULSO;False
ALTA;pre_120_60s_spread_medio;89;471;1,2450014639178384;1,1632970451010887;1,3455976002798833;1,34375;-0,1005961363620449;-0,3313015011565812;0,3313015011565812;0,45979150265989166;6,6752453378354625e-15;5,970620109855124e-09;MENOR_NO_IMPULSO;False
ALTA;acel_spread_30_para_5_spread_medio_diff;89;347;-0,05112835708557411;-0,04436913451511992;0,001789011796233163;-0,00454545454545463;-0,05291736888180727;-0,31251297626261604;0,31251297626261604;0,20869086552472238;0,0034531628845532987;0,019506964680763312;MENOR_NO_IMPULSO;False
ALTA;acel_spread_30_10_para_10_0_spread_std_ratio;89;428;1,1595880549498319;1,0096013893571787;0,9900973573463908;0,925428315089251;0,16949069760344104;0,31226569470864585;0,31226569470864585;0,20374356820329725;0,0036627021612880527;0,011273344355584733;MAIOR_NO_IMPULSO;False
ALTA;pre_120_60s_spread_pct_acima_2;89;471;0,0761215750514838;0,006660323501427212;0,04723273706298239;0,02127659574468085;0,028888837988501413;0,31118309294665936;0,31118309294665936;0,2039647892363844;0,0032754400195974744;0,08957338634523958;MAIOR_NO_IMPULSO;False
ALTA;acel_spread_60_para_15_spread_max_ratio;89;458;0,8330785081886406;0,875;0,8774957120754064;0,875;-0,044417203886765844;-0,3078216655782905;0,3078216655782905;0,12178008929885678;0,19969742469284507;0,32173632117684214;MENOR_NO_IMPULSO;False
ALTA;pre_120_60s_slope_spread_s;89;471;0,0021601995335225562;0,00043726320793772007;-0,00013595305993465654;-9,026657868935359e-05;0,0022961525934572127;0,3071498326622513;0,3071498326622513;0,1721415110093275;0,02049318164349541;0,2068641683331931;MAIOR_NO_IMPULSO;False
ALTA;pre_10_0s_spread_q90;89;434;1,5587078651685393;1,5;1,6499423963133641;1,65;-0,09123453114482483;-0,2995285747439417;0,2995285747439417;0,3788639776316471;5,313012302486254e-10;4,609380874920422e-05;MENOR_NO_IMPULSO;False
ALTA;pre_15_0s_spread_pct_acima_2;89;458;0,0828261894398821;0,0035087719298245615;0,0465947002795791;0,0;0,036231489160303;0,29745292906661147;0,29745292906661147;0,21868406849516708;0,0013013444290074123;0,003129418464323751;MAIOR_NO_IMPULSO;False
ALTA;acel_spread_30_para_5_spread_medio_ratio;89;347;0,9663221266085991;0,9557320300035562;1,0032344588060522;0,9962264150943395;-0,03691233219745316;-0,2914377488229561;0,2914377488229561;0,1776058025450895;0,019744576806164923;0,016917265061674267;MENOR_NO_IMPULSO;False
ALTA;acel_spread_60_para_15_spread_medio_diff;89;458;-0,032972040545372394;-0,02015250544662317;0,0020166107198911682;0,002650534851621811;-0,034988651265263564;-0,2753649837788919;0,2753649837788919;0,17894117069819926;0,014530576629558496;0,05636175927129809;MENOR_NO_IMPULSO;False
ALTA;pre_10_0s_spread_std;89;434;0,33548441274849444;0,3073554965924363;0,30330178021176213;0,2945075446869758;0,032182632536732314;0,2668002834718484;0,2668002834718484;0,10130482058716928;0,4034215241310675;0,1397161201155602;MAIOR_NO_IMPULSO;False
ALTA;pre_60_30s_spread_q90;89;470;1,6022471910112361;1,5;1,6902659574468084;1,75;-0,08801876643557227;-0,2603737605589731;0,2603737605589731;0,3713841740377719;9,60411668178835e-10;2,4623318996364926e-06;MENOR_NO_IMPULSO;False
ALTA;pre_10_0s_spread_pct_acima_2;89;434;0,08080796317589119;0,0;0,04692405953734711;0,0;0,03388390363854408;0,25678553850446256;0,25678553850446256;0,22277740382126032;0,0010564721754897834;0,0004982676154447563;MAIOR_NO_IMPULSO;False
ALTA;pre_15_0s_spread_std;89;458;0,34085109227251215;0,30895835084207485;0,3150018310102254;0,30778814203426896;0,02584926126228676;0,22570081490986313;0,22570081490986313;0,06910848339139397;0,840494330619584;0,6223367249449998;MAIOR_NO_IMPULSO;False
ALTA;acel_spread_60_para_15_spread_std_ratio;89;458;0,9521477488448401;0,9714695179199873;0,9019903787332021;0,906335902510117;0,05015737011163801;0,22566083542517953;0,22566083542517953;0,17015848093812866;0,02320172363167249;0,04575492377343825;MAIOR_NO_IMPULSO;False
ALTA;pre_5_0s_spread_pct_acima_2;89;347;0,0774181175119591;0,0;0,04454201391260571;0,0;0,03287610359935338;0,22240825649500823;0,22240825649500823;0,22611145290289159;0,0011358179320654653;2,7566516442678417e-05;MAIOR_NO_IMPULSO;False
ALTA;acel_spread_30_10_para_10_0_spread_medio_diff;89;428;-0,05097580032532702;-0,03206821313734498;-0,00894042667366068;-0,009543870598637372;-0,04203537365166633;-0,20942495976757045;0,20942495976757045;0,20306101018586575;0,003815975305843166;0,07918494745750346;MENOR_NO_IMPULSO;False
ALTA;pre_60_0s_spread_std;89;471;0,37160002804545383;0,32549548861563865;0,35026567421477933;0,3420557193544681;0,021334353830674502;0,20273427378422082;0,20273427378422082;0,18950833750805124;0,007830636827078208;0,11974896806047816;MAIOR_NO_IMPULSO;False
ALTA;acel_spread_30_10_para_10_0_spread_std_diff;89;428;0,007076228288561465;0,003724505785798471;-0,021816530427454274;-0,02235295137174248;0,028892758716015737;0,19953711488081058;0,19953711488081058;0,22944450278273648;0,0006789033155591569;0,041850051215945136;MAIOR_NO_IMPULSO;False
ALTA;acel_spread_60_para_15_spread_medio_ratio;89;458;0,9847751306629956;0,9822030723117272;1,002189659209719;1,0021246829475812;-0,01741452854672343;-0,18896373892977103;0,18896373892977103;0,15381973406604188;0,05204134700299997;0,06950185410364931;MENOR_NO_IMPULSO;False
ALTA;acel_spread_60_para_15_spread_pct_acima_1_5_diff;89;458;-0,02056612802011663;-0,0010050251256281408;0,006524535833721687;-0,0002229654403567427;-0,027090663853838317;-0,17129015076259538;0,17129015076259538;0,2532260438643835;0,00010615566311617891;0,2016743494611437;MENOR_NO_IMPULSO;False
ALTA;pre_5_0s_spread_q90;89;347;1,5615168539325845;1,5;1,619380403458213;1,5250000000000004;-0,057863549525628555;-0,16733658180365527;0,16733658180365527;0,3664475601463588;5,199760280276647e-09;0,0006269587299400095;MENOR_NO_IMPULSO;False
ALTA;acel_spread_30_para_5_spread_pct_acima_2_diff;89;347;-0,019929168551110155;0,0;-0,0026021087412545314;0,0;-0,017327059809855622;-0,16583386867470243;0,16583386867470243;0,10309879221578211;0,40593087853598125;0,6344870472659201;MENOR_NO_IMPULSO;False
ALTA;pre_60_30s_spread_std;89;470;0,35456374127845397;0,30208056902831837;0,3352753208822193;0,32909157959470026;0,019288420396234685;0,1620233782751303;0,1620233782751303;0,22651207267511353;0,0007354732505744904;0,03237965632728128;MAIOR_NO_IMPULSO;False
ALTA;acel_spread_30_para_5_spread_pct_acima_2_ratio;89;347;0,6531436477930703;0,0;0,4448780084398351;0,0;0,20826563935323522;0,15902019035082332;0,15902019035082332;0,22611145290289159;0,0011358179320654653;4,1458049937016275e-05;MAIOR_NO_IMPULSO;False
ALTA;pre_5_0s_slope_spread_s;89;347;-0,024567410014558956;-0,014754313800213517;0,3639298445733246;0,012551592358089187;-0,3884972545878836;-0,15859351428436558;0,15859351428436558;0,28879966324515105;1,0157457612751152e-05;0,00046483511947611875;MENOR_NO_IMPULSO;False
ALTA;pre_30_0s_spread_std;89;470;0,35332141478291235;0,3132252796720748;0,33669304718103177;0,32909157959470026;0,016628367601880578;0,15714042194580768;0,15714042194580768;0,1562993067176667;0,04553691827748287;0,1643241087407863;MAIOR_NO_IMPULSO;False
ALTA;acel_spread_60_30_para_30_10_spread_max_diff;89;464;-0,18258426966292135;0,0;-0,06088362068965517;0,0;-0,12170064897326618;-0,15615237527340148;0,15615237527340148;0,12158562572646262;0,2000731212274194;0,45006572229938546;MENOR_NO_IMPULSO;False
ALTA;acel_spread_30_10_para_10_0_spread_medio_ratio;89;428;0,9791685091473541;0,9679844773223382;1,0017435719491496;0,9925381433983248;-0,022575062801795553;-0,14784780995231636;0,14784780995231636;0,17680877874619338;0,017209156160328067;0,07533165176764389;MENOR_NO_IMPULSO;False
ALTA;acel_spread_30_10_para_10_0_spread_pct_acima_2_diff;89;428;-0,019288540765383437;0,0;-0,0022361361139435175;0,0;-0,01705240465143992;-0,142297415442883;0,142297415442883;0,12023521999369946;0,2164088095402913;0,7305666050044193;MENOR_NO_IMPULSO;False
ALTA;acel_spread_30_para_5_spread_pct_acima_1_5_diff;89;347;-0,0217272494003129;0,0;0,00668083324766367;0,0;-0,02840808264797657;-0,12907007276303728;0,12907007276303728;0,2516271087653402;0,00019352197200901572;0,3598680955007155;MENOR_NO_IMPULSO;False
ALTA;acel_spread_30_para_5_spread_pct_acima_1_5_ratio;89;347;0,9628042429165101;0,8493262556145366;1,0507482912362032;1,0;-0,08794404831969305;-0,128572276439218;0,128572276439218;0,23708836576757436;0,0005414350595907745;0,02599509932123217;MENOR_NO_IMPULSO;False
ALTA;acel_spread_60_30_para_30_10_spread_std_diff;89;464;-0,02615555681852098;-0,007299008726337736;-0,011395350383874025;-0,01818020190698183;-0,014760206434646955;-0,12851239218835508;0,12851239218835508;0,14967551336691204;0,06264330176553244;0,8130726809497506;MENOR_NO_IMPULSO;False
ALTA;pre_120_60s_spread_std;89;471;0,37943672544365026;0,29284856924007546;0,34899911607341677;0,3415006279021661;0,030437609370233487;0,12524237428393292;0,12524237428393292;0,3658484219566307;1,8320855534665085e-09;3,341204891443559e-08;MAIOR_NO_IMPULSO;False
ALTA;pre_15_0s_slope_spread_s;89;458;-0,0019279847793032092;-0,004128655060236477;0,058420882746446544;-0,0006789969228430928;-0,06034886752574975;-0,12434079891990568;0,12434079891990568;0,21110347873018986;0,0021367796345546602;0,2401757383976314;MENOR_NO_IMPULSO;False
ALTA;pre_60_0s_slope_spread_s;89;471;-0,0006242385988127114;-0,0005797430409227903;-0,00010070568664391128;-8,737821823964463e-05;-0,0005235329121688001;-0,11516852012278249;0,11516852012278249;0,11639113528471579;0,24062317860976848;0,4097429781805444;MENOR_NO_IMPULSO;False
ALTA;acel_spread_60_para_15_spread_pct_acima_2_ratio;89;458;0,7495235292621018;0,29038929440389294;0,6202724223098808;0,0;0,12925110695222097;0,1097621548922631;0,1097621548922631;0,21868406849516708;0,0013013444290074123;0,0021986960808263725;MAIOR_NO_IMPULSO;False
ALTA;acel_spread_60_para_15_spread_pct_acima_2_diff;89;458;-0,009415774888795456;0,0;-0,001989156305969492;0,0;-0,007426618582825964;-0,1010083263442002;0,1010083263442002;0,10551494038565329;0,34986970721225136;0,3155208856852192;MENOR_NO_IMPULSO;False
ALTA;acel_spread_30_10_para_10_0_spread_pct_acima_1_5_diff;89;428;-0,032526642299493466;-0,006423982869379015;-0,007441340279711127;-0,0021625411902364833;-0,02508530201978234;-0,09914231526214906;0,09914231526214906;0,19206132521264307;0,007365420148844654;0,4095439683806177;MENOR_NO_IMPULSO;False
ALTA;pre_30_10s_slope_spread_s;89;464;-0,00288893540004449;-0,0006251995755993951;0,010163134373799829;1,1900078120815008e-05;-0,013052069773844318;-0,09687934705200604;0,09687934705200604;0,1602818674932197;0,037922816064619294;0,4834896485200162;MENOR_NO_IMPULSO;False
