regra_bloqueio,componentes,trades_bloqueados,pct_trades_bloqueados,losses_evitados,gains_perdidos,saldo_eventos,pontos_dos_trades_bloqueados,trades_restantes,resultado_novo,melhoria_resultado,pf_novo,melhoria_pf,expectancia_nova,winrate_novo,dd_novo,reducao_dd,score_rank
13a_features_tempo_real__last__pre_60s_bid_size_medio_soma >= 64.069987,1,178,89.8989898989899,77,101,-24,2000.0000000087311,20,5360.00000000131,-2000.0000000087311,2.3400000000003276,1.227804878048955,268.0000000000655,75.0,1359.9999999998545,16799.99999999709,-2369.3170731803766
13a_features_tempo_real__last__cobertura_15s <= 10,1,26,13.131313131313133,10,16,-6,2560.0000000013097,172,4800.000000008731,-2560.0000000013097,1.083333333333485,-0.028861788617887685,27.906976744236808,58.139534883720934,13679.999999998108,4479.999999998836,-2441.3170731724495
13a_features_tempo_real__w60__pre_15s_spread_minimo__mean <= 1.0000414,1,66,33.33333333333333,26,40,-14,1280.000000003929,132,6080.000000006112,-1280.000000003929,1.1357142857144222,0.023519163763049633,46.06060606065236,57.57575757575758,11759.9999999984,6399.999999998545,-2457.888501746608
13a_features_tempo_real__w60__pre_15s_spread_minimo__mean >= 1.2601527,1,50,25.252525252525253,23,27,-4,1520.0000000018917,148,5840.000000008149,-1520.0000000018917,1.1237288135594947,0.01153369160812212,39.45945945951452,60.13513513513513,16559.99999999767,1599.9999999992724,-2463.0797850372733
13a_features_tempo_real__last__pre_60s_volatilidade_close_pontos <= 127.52776,1,20,10.1010101010101,7,13,-6,1360.0000000013097,178,6000.000000008731,-1360.0000000013097,1.1000000000001455,-0.012195121951227073,33.70786516858838,57.865168539325836,17599.99999999709,559.9999999998545,-2501.3170731720966
13a_features_tempo_real__last__pre_15s_volatilidade_close_pontos >= 326.13429,1,50,25.252525252525253,22,28,-6,1600.0000000021828,148,5760.000000007858,-1600.0000000021828,1.1200000000001638,0.007804878048791153,38.91891891897201,59.45945945945946,15519.999999997526,2639.999999999418,-2511.317073173112
13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__mean >= 0.99219739,1,79,39.8989898989899,33,46,-13,960.00000000422,119,6400.000000005821,-960.00000000422,1.1632653061225975,0.051070184171224886,53.78151260509093,58.82352941176471,12719.999999998981,5439.999999997963,-2513.3578895021983
13a_features_tempo_real__w60__adv_delta_spread_minimo_15s_30s__slope >= 0.0093308675,1,19,9.595959595959595,8,11,-3,2000.0000000007276,179,5360.000000009313,-2000.0000000007276,1.0905405405406978,-0.021654581410674778,29.94413407826432,58.659217877094974,17279.99999999738,879.9999999995634,-2522.992748847285
13a_features_tempo_real__last__pre_60s_bid_size_medio_soma <= 72.516389,1,79,39.8989898989899,33,46,-13,960.00000000422,119,6400.000000005821,-960.00000000422,1.1632653061225975,0.051070184171224886,53.78151260509093,58.82352941176471,12799.999999997817,5359.999999999127,-2541.357889501791
13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__delta <= 0.095473384,1,119,60.1010101010101,49,70,-21,640.0000000066939,79,6720.000000003347,-640.0000000066939,1.2545454545455814,0.14235033259420882,85.06329113928287,58.22784810126582,8159.999999999127,9999.999999997817,-2542.5898004509327
13a_features_tempo_real__w60__pre_15s_spread_medio__delta <= 0.043362052,1,119,60.1010101010101,49,70,-21,640.0000000066939,79,6720.000000003347,-640.0000000066939,1.2545454545455814,0.14235033259420882,85.06329113928287,58.22784810126582,8159.999999999127,9999.999999997817,-2542.5898004509327
13a_features_tempo_real__last__pre_60s_bid_size_medio_soma >= 81.130273,1,79,39.8989898989899,33,46,-13,1920.0000000040745,119,5440.000000005966,-1920.0000000040745,1.1387755102042338,0.026580388252861242,45.71428571433585,58.82352941176471,10079.99999999738,8079.999999999563,-2564.0517670525105
13a_features_tempo_real__w60__adv_delta_spread_minimo_15s_30s__mean >= 0.13942115,1,66,33.33333333333333,26,40,-14,1280.000000003929,132,6080.000000006112,-1280.000000003929,1.1357142857144222,0.023519163763049633,46.06060606065236,57.57575757575758,12079.999999998836,6079.999999998108,-2569.888501746761
13a_features_tempo_real__last__adv_ratio_volatilidade_close_pontos_15s_60s >= 1.4877169,1,20,10.1010101010101,8,12,-4,2240.000000000873,178,5120.000000009168,-2240.000000000873,1.0864864864866413,-0.025708635464731344,28.764044943871728,58.42696629213483,16239.999999997235,1919.999999999709,-2583.425181279814
13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__last >= 1.4877169,1,20,10.1010101010101,8,12,-4,2240.000000000873,178,5120.000000009168,-2240.000000000873,1.0864864864866413,-0.025708635464731344,28.764044943871728,58.42696629213483,16239.999999997235,1919.999999999709,-2583.425181279814
13a_features_tempo_real__last__pre_15s_volatilidade_close_pontos <= 171.99046,1,20,10.1010101010101,7,13,-6,1360.0000000013097,178,6000.000000008731,-1360.0000000013097,1.1000000000001455,-0.012195121951227073,33.70786516858838,57.865168539325836,17839.999999997235,319.99999999970896,-2585.3170731721475
13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__first >= 1.264865,1,50,25.252525252525253,21,29,-8,1680.0000000024738,148,5680.000000007567,-1680.0000000024738,1.116393442623106,0.004198320671733313,38.37837837842951,58.78378378378378,14559.999999997672,3599.9999999992724,-2587.4810075996884
13a_features_tempo_real__last__pre_15s_spread_minimo >= 0.83333333,1,160,80.8080808080808,70,90,-20,2080.000000007567,38,5280.000000002474,-2080.000000007567,1.5500000000002576,0.437804878048885,138.94736842111774,68.42105263157895,3200.0,14959.999999996944,-2601.317073179305
13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__delta <= 0.10265803,1,50,25.252525252525253,20,30,-10,800.0000000029104,148,6560.00000000713,-800.0000000029104,1.1322580645162728,0.020062942564900155,44.324324324372505,58.108108108108105,16399.999999997817,1759.9999999991269,-2671.9622344642758
13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__max >= 1.3104716,1,158,79.7979797979798,67,91,-24,880.0000000082946,40,6480.000000001746,-880.0000000082946,1.5400000000001455,0.4278048780487729,162.00000000004366,62.5,5039.999999999418,13119.999999997526,-2677.3170731798964
13a_features_tempo_real__w60__adv_delta_spread_minimo_15s_30s__std >= 0.06560152,1,148,74.74747474747475,64,84,-20,1600.000000007276,50,5760.000000002765,-1600.000000007276,1.400000000000192,0.2878048780488194,115.2000000000553,64.0,5119.999999998981,13039.999999997963,-2679.3170731786977
13a_features_tempo_real__w60__pre_15s_spread_minimo__max <= 1.10625,1,50,25.252525252525253,20,30,-10,1760.0000000027649,148,5600.000000007276,-1760.0000000027649,1.1129032258065983,0.0007081038552256835,37.837837837887,58.108108108108105,13679.99999999738,4479.999999999563,-2691.5751376897824
13a_features_tempo_real__last__pre_60s_bid_size_medio_soma >= 68.278682,1,148,74.74747474747475,63,85,-22,1680.000000007567,50,5680.000000002474,-1680.000000007567,1.3736842105264786,0.261489088575106,113.60000000004948,62.0,3999.9999999992724,14159.999999997672,-2713.1065468633187
13a_features_tempo_real__last__adv_z_pre_15s_spread_medio >= 0.72953445,1,119,60.1010101010101,51,68,-17,1440.0000000059663,79,5920.0000000040745,-1440.0000000059663,1.2387096774195192,0.1265145554681466,74.93670886081107,60.75949367088608,8239.999999999418,9919.999999997526,-2720.0912667259436
13a_features_tempo_real__last__pre_15s_spread_medio >= 1.4945437,1,119,60.1010101010101,51,68,-17,1440.0000000059663,79,5920.0000000040745,-1440.0000000059663,1.2387096774195192,0.1265145554681466,74.93670886081107,60.75949367088608,8239.999999999418,9919.999999997526,-2720.0912667259436
13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__last >= 0.72953445,1,119,60.1010101010101,51,68,-17,1440.0000000059663,79,5920.0000000040745,-1440.0000000059663,1.2387096774195192,0.1265145554681466,74.93670886081107,60.75949367088608,8239.999999999418,9919.999999997526,-2720.0912667259436
13a_features_tempo_real__w60__pre_15s_spread_medio__last >= 1.4945437,1,119,60.1010101010101,51,68,-17,1440.0000000059663,79,5920.0000000040745,-1440.0000000059663,1.2387096774195192,0.1265145554681466,74.93670886081107,60.75949367088608,8239.999999999418,9919.999999997526,-2720.0912667259436
13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__delta >= 0.17395679,1,132,66.66666666666666,56,76,-20,2240.000000006694,66,5120.000000003347,-2240.000000006694,1.2461538461540071,0.13395872420263455,77.57575757580828,60.60606060606061,3999.9999999992724,14159.999999997672,-2747.624765485929
13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__delta <= 0.65805588,1,178,89.8989898989899,76,102,-26,1120.0000000091677,20,6240.000000000873,-1120.0000000091677,2.300000000000182,1.1878048780488093,312.00000000004366,70.0,4000.0,14159.999999996944,-2767.3170731809514
13a_features_tempo_real__w60__pre_15s_spread_medio__delta <= 0.29887548,1,178,89.8989898989899,76,102,-26,1120.0000000091677,20,6240.000000000873,-1120.0000000091677,2.300000000000182,1.1878048780488093,312.00000000004366,70.0,4000.0,14159.999999996944,-2767.3170731809514
13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__std <= 0.21593253,1,119,60.1010101010101,51,68,-17,1440.0000000059663,79,5920.0000000040745,-1440.0000000059663,1.2387096774195192,0.1265145554681466,74.93670886081107,60.75949367088608,8479.999999999563,9679.99999999738,-2804.0912667259945
13a_features_tempo_real__w60__pre_15s_spread_medio__std <= 0.098072125,1,119,60.1010101010101,51,68,-17,1440.0000000059663,79,5920.0000000040745,-1440.0000000059663,1.2387096774195192,0.1265145554681466,74.93670886081107,60.75949367088608,8479.999999999563,9679.99999999738,-2804.0912667259945
13a_features_tempo_real__last__cobertura_60s >= 48,1,130,65.65656565656566,55,75,-20,1840.0000000066939,68,5520.000000003347,-1840.0000000066939,1.2555555555557105,0.14336043360433792,81.17647058828452,60.29411764705882,5439.999999999418,12719.999999997526,-2811.9837398449563
13a_features_tempo_real__w60__adv_delta_spread_minimo_15s_30s__std >= 0.057060841,1,158,79.7979797979798,68,90,-22,1760.000000007858,40,5600.000000002183,-1760.000000007858,1.500000000000195,0.38780487804882235,140.00000000005457,65.0,3839.999999999418,14319.999999997526,-2831.3170731794307
13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__mean >= 0.68807701,1,119,60.1010101010101,51,68,-17,1440.0000000059663,79,5920.0000000040745,-1440.0000000059663,1.2387096774195192,0.1265145554681466,74.93670886081107,60.75949367088608,8559.999999999854,9599.99999999709,-2832.0912667260964
13a_features_tempo_real__w60__pre_15s_spread_medio__mean >= 1.4757145,1,119,60.1010101010101,51,68,-17,1440.0000000059663,79,5920.0000000040745,-1440.0000000059663,1.2387096774195192,0.1265145554681466,74.93670886081107,60.75949367088608,8559.999999999854,9599.99999999709,-2832.0912667260964
13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__mean <= 0.9345728,1,79,39.8989898989899,33,46,-13,2880.000000003929,119,4480.000000006112,-2880.000000003929,1.1142857142858702,0.0020905923344975985,37.64705882358077,58.82352941176471,8079.999999998108,10079.999999998836,-2838.7456446036376
13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__std <= 0.13863279,1,66,33.33333333333333,27,39,-12,1200.000000003638,132,6160.000000006403,-1200.000000003638,1.1400000000001456,0.027804878048772963,46.66666666671517,58.333333333333336,14079.999999998108,4079.999999998836,-2857.3170731747814
13a_features_tempo_real__w60__pre_15s_spread_medio__std <= 0.062964167,1,66,33.33333333333333,27,39,-12,1200.000000003638,132,6160.000000006403,-1200.000000003638,1.1400000000001456,0.027804878048772963,46.66666666671517,58.333333333333336,14079.999999998108,4079.999999998836,-2857.3170731747814
13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__min >= 0.55967411,1,132,66.66666666666666,58,74,-16,2080.000000006112,66,5280.000000003929,-2080.000000006112,1.2750000000002046,0.16280487804883204,80.00000000005953,63.63636363636363,6879.999999999563,11279.99999999738,-2918.31707317773
13a_features_tempo_real__last__pre_60s_volatilidade_close_pontos <= 311.93914,1,178,89.8989898989899,76,102,-26,2080.000000009022,20,5280.000000001019,-2080.000000009022,2.1000000000002124,0.9878048780488398,264.00000000005093,70.0,1600.0,16559.999999996944,-3007.3170731807877
13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__mean >= -0.25321859,1,178,89.8989898989899,76,102,-26,2080.000000009022,20,5280.000000001019,-2080.000000009022,2.1000000000002124,0.9878048780488398,264.00000000005093,70.0,1600.0,16559.999999996944,-3007.3170731807877
13a_features_tempo_real__w60__pre_15s_spread_medio__mean >= 1.0481974,1,178,89.8989898989899,76,102,-26,2080.000000009022,20,5280.000000001019,-2080.000000009022,2.1000000000002124,0.9878048780488398,264.00000000005093,70.0,1600.0,16559.999999996944,-3007.3170731807877
13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__first <= 1.1527798,1,132,66.66666666666666,56,76,-20,2240.000000006694,66,5120.000000003347,-2240.000000006694,1.2461538461540071,0.13395872420263455,77.57575757580828,60.60606060606061,4879.999999998836,13279.999999998108,-3055.624765485776
13a_features_tempo_real__w60__adv_delta_spread_minimo_15s_30s__mean >= 0.1756994,1,40,20.2020202020202,15,25,-10,1680.0000000024738,158,5680.000000007567,-1680.0000000024738,1.1059701492538725,-0.0062249726975001085,35.949367088655485,57.59493670886076,15439.999999997963,2719.9999999989814,-3061.7349836213307
13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__mean >= 1.4243314,1,50,25.252525252525253,20,30,-10,1760.0000000027649,148,5600.000000007276,-1760.0000000027649,1.1129032258065983,0.0007081038552256835,37.837837837887,58.108108108108105,14799.999999997817,3359.999999999127,-3083.575137689935
13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__max >= 1.8392374,1,50,25.252525252525253,20,30,-10,1760.0000000027649,148,5600.000000007276,-1760.0000000027649,1.1129032258065983,0.0007081038552256835,37.837837837887,58.108108108108105,14799.999999997817,3359.999999999127,-3083.575137689935
13a_features_tempo_real__w60__pre_15s_spread_medio__mean >= 1.8101062,1,50,25.252525252525253,20,30,-10,1760.0000000027649,148,5600.000000007276,-1760.0000000027649,1.1129032258065983,0.0007081038552256835,37.837837837887,58.108108108108105,14799.999999997817,3359.999999999127,-3083.575137689935
13a_features_tempo_real__w60__pre_15s_spread_medio__max >= 1.998548,1,50,25.252525252525253,20,30,-10,1760.0000000027649,148,5600.000000007276,-1760.0000000027649,1.1129032258065983,0.0007081038552256835,37.837837837887,58.108108108108105,14799.999999997817,3359.999999999127,-3083.575137689935
13a_features_tempo_real__w60__adv_delta_spread_minimo_15s_30s__first >= 0.07887218,1,66,33.33333333333333,28,38,-10,1120.000000003347,132,6240.000000006694,-1120.000000003347,1.1444444444445994,0.03224932249322676,47.272727272777985,59.09090909090909,15919.999999998254,2239.9999999986903,-3088.6504065078693
13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__min >= 0.88033918,1,66,33.33333333333333,28,38,-10,1120.000000003347,132,6240.000000006694,-1120.000000003347,1.1444444444445994,0.03224932249322676,47.272727272777985,59.09090909090909,15919.999999998254,2239.9999999986903,-3088.6504065078693
13a_features_tempo_real__w60__pre_15s_spread_medio__min >= 1.5630361,1,66,33.33333333333333,28,38,-10,1120.000000003347,132,6240.000000006694,-1120.000000003347,1.1444444444445994,0.03224932249322676,47.272727272777985,59.09090909090909,15919.999999998254,2239.9999999986903,-3088.6504065078693
13a_features_tempo_real__w60__pre_15s_spread_minimo__min >= 1.0408654,1,50,25.252525252525253,22,28,-6,2560.0000000020373,148,4800.000000008004,-2560.0000000020373,1.1000000000001668,-0.012195121951205756,32.43243243248651,59.45945945945946,14479.999999996653,3680.000000000291,-3119.3170731726586
13a_features_tempo_real__w60__pre_15s_spread_minimo__mean <= 1.0581944,1,79,39.8989898989899,32,47,-15,2000.0000000043656,119,5360.000000005675,-2000.0000000043656,1.1340000000001418,0.021804878048769183,45.04201680677038,57.98319327731093,10559.9999999984,7599.999999998545,-3144.917073175613
13a_features_tempo_real__last__pre_60s_volatilidade_close_pontos >= 151.06993,1,148,74.74747474747475,65,83,-18,2480.0000000068394,50,4880.000000003201,-2480.0000000068394,1.3588235294120001,0.24662840746062753,97.60000000006403,66.0,4879.999999999563,13279.99999999738,-3170.02295553138
13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__mean >= 0.89598621,1,99,50.0,43,56,-13,2080.0000000046566,99,5280.000000005384,-2080.0000000046566,1.1692307692309418,0.057035647279569224,53.33333333338772,60.60606060606061,10479.999999998836,7679.999999998108,-3185.7786116375773
13a_features_tempo_real__w60__pre_15s_spread_medio__mean >= 1.5701426,1,99,50.0,43,56,-13,2080.0000000046566,99,5280.000000005384,-2080.0000000046566,1.1692307692309418,0.057035647279569224,53.33333333338772,60.60606060606061,10479.999999998836,7679.999999998108,-3185.7786116375773
