reconstructed_dna_id,rank_reconstruction,source_type,source_candidate_id,gene_signature,families,taxa_gain_pct,lift_gain,reconstruction_score_0_100,narrative_id,assignment_method,operational_status
RDNA_4E8807885BA4,74,PAIR,CPAIR_A6EE34D67F90,NUM::DIAS_ACIMA_58_PCT::ATE_P10 + NUM::DIAS_ACIMA_50_PCT::ATE_P10,NUM|NUM,43.842364532,1.3750559785,90.094149858,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_21784C8E4B35,75,PAIR,CPAIR_8FE88E513CA4,NUM::TAXA_ALVO_MEDIANA_DIAS_PCT::ATE_P10 + NUM::SCORE_DESCOBERTA_16E::ATE_P10,NUM|NUM,49.0196078431,1.53743315508,90.0866460588,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_434F697B2E83,76,PAIR,CPAIR_A2FD0FD5DE82,NUM::PROPORCAO_DIAS_ACIMA_50_PCT::ATE_P10 + NUM::TAXA_ALVO_DESVIO_DIAS_PP::POSITIVO,NUM|NUM,42.2492401216,1.32508980381,90.066489003,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_2ECC567F29DC,77,PAIR,CPAIR_9C422791FD2A,NUM::TAXA_SEGUNDA_METADE_PCT::ATE_P10 + NUM::PROPORCAO_DIAS_ACIMA_58_PCT::ATE_P25,NUM|NUM,41.8410041841,1.31228604032,90.0609860979,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_B1179E0AD84C,78,PAIR,CPAIR_D6670EBA02A0,NUM::SCORE_ESTABILIDADE::POSITIVO + NUM::MAX_DRAWDOWN_R::ATE_P10,NUM|NUM,52.3404255319,1.6415860735,90.0603559297,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_C0AD2BA3AA5D,79,PAIR,CPAIR_E87FC174AE0C,NUM::TAXA_ALVO_MEDIANA_DIAS_PCT::ATE_P10 + NUM::TAXA_ALVO_MEDIA_DIAS_PCT::ATE_P25,NUM|NUM,52.1739130435,1.63636363636,90.0491354673,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_2DC92285F32B,80,PAIR,CPAIR_25A6B4AD5E92,NUM::PROPORCAO_DIAS_ACIMA_50_PCT::ATE_P10 + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO,NUM|NUM,42.1212121212,1.32107438017,90.0321699376,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_8780E04A05CA,81,PAIR,CPAIR_2025BA151C97,NUM::TAXA_ALVO_MIN_DIA_PCT::ZERO + NUM::TAXA_ALVO_MEDIANA_DIAS_PCT::ATE_P25,NUM|NUM,47.1544715447,1.47893569845,90.0300396664,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_3C450B23E773,82,PAIR,CPAIR_0C91A0F11537,NUM::TAXA_PRIMEIRA_METADE_PCT::ATE_P25 + NUM::TAXA_ALVO_MEDIA_DIAS_PCT::ATE_P25,NUM|NUM,45.625,1.43096590909,90.0253320937,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_8CBA6BF902FB,83,PAIR,CPAIR_956CDC109F7A,NUM::TAXA_ALVO_MEDIANA_DIAS_PCT::ATE_P25 + NUM::TAXA_ALVO_MIN_DIA_PCT::ATE_P10,NUM|NUM,47.1544715447,1.47893569845,90.0202587588,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_1B5D42D48602,84,PAIR,CPAIR_0188E4E7C34A,NUM::TAXA_ALVO_MIN_DIA_PCT::ZERO + NUM::SCORE_DESCOBERTA_16E::ATE_P10,NUM|NUM,50.0,1.56818181818,89.9793558484,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_DF2D9BC9DC56,85,PAIR,CPAIR_754B62397641,NUM::TAXA_ALVO_MIN_DIA_PCT::ATE_P10 + NUM::SCORE_DESCOBERTA_16E::ATE_P10,NUM|NUM,50.0,1.56818181818,89.9695749407,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_5BCA3DB885CF,86,PAIR,CPAIR_6404795B1870,NUM::PROPORCAO_DIAS_ACIMA_58_PCT::ATE_P25 + NUM::TAXA_ALVO_MAX_DIA_PCT::ATE_P10,NUM|NUM,43.7837837838,1.37321867322,89.939526274,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_9512A97B8629,87,PAIR,CPAIR_245BDFB71265,NUM::TAXA_ALVO_MAX_DIA_PCT::ATE_P10 + NUM::DIAS_ACIMA_50_PCT::ATE_P10,NUM|NUM,43.3155080214,1.35853184249,89.9338103064,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_340B937C882F,88,PAIR,CPAIR_23BA0E5F5EF2,NUM::PROPORCAO_DIAS_ACIMA_58_PCT::ATE_P25 + NUM::DIAS_ACIMA_50_PCT::ATE_P10,NUM|NUM,39.7101449275,1.24545454545,89.8969790495,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_0370FB62C4CB,89,PAIR,CPAIR_AD0A90D22047,NUM::CV_TAXA_ALVO_DIARIA::ATE_P90 + NUM::TAXA_ALVO_MEDIANA_DIAS_PCT::ATE_P25,NUM|NUM,45.1219512195,1.41518847007,89.8893673649,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_527025B6EE72,90,PAIR,CPAIR_165EAB4CA91A,NUM::MAX_DRAWDOWN_R::ATE_P10 + NUM::TAMANHO::ATE_P25,NUM|NUM,50.3105590062,1.57792207792,89.8741617149,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_3807B7B9A48B,91,PAIR,CPAIR_C73A3C628AD1,NUM::PROPORCAO_DIAS_ACIMA_50_PCT::ATE_P10 + NUM::TAXA_ALVO_MAX_DIA_PCT::ATE_P25,NUM|NUM,41.7763157895,1.31025717703,89.835116542,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_51E306E5E2BB,92,PAIR,CPAIR_AF3CDE999A89,NUM::TAXA_ALVO_MAX_DIA_PCT::POSITIVO + NUM::MAX_DRAWDOWN_R::ATE_P10,NUM|NUM,52.9411764706,1.66042780749,89.8330581733,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_5EF24BF59975,93,PAIR,CPAIR_659D6C1E3B13,NUM::MAX_DRAWDOWN_R::POSITIVO + NUM::SCORE_DESCOBERTA_16E::ATE_P10,NUM|NUM,47.3684210526,1.48564593301,89.8071661065,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_14917FF74650,94,PAIR,CPAIR_3357486CE64B,NUM::TAXA_ALVO_MEDIA_DIAS_PCT::POSITIVO + NUM::MAX_DRAWDOWN_R::ATE_P10,NUM|NUM,52.9411764706,1.66042780749,89.7958907241,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_52784E476C57,95,PAIR,CPAIR_FF056AE8CFFD,NUM::MOTORES_ATIVOS::ATE_P75 + NUM::MAX_DRAWDOWN_R::ATE_P10,NUM|NUM,48.6486486486,1.5257985258,89.7548424418,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_6C4139929362,96,PAIR,CPAIR_13262AE96E68,NUM::DIAS_ACIMA_58_PCT::ATE_P10 + NUM::PROPORCAO_DIAS_ACIMA_58_PCT::ATE_P25,NUM|NUM,44.966442953,1.41031116534,89.7401678352,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_D358374D14CB,97,PAIR,CPAIR_C1557FFF90F4,NUM::TAXA_ALVO_MEDIA_DIAS_PCT::ATE_P25 + NUM::TAXA_ALVO_DESVIO_DIAS_PP::POSITIVO,NUM|NUM,41.5625,1.30355113636,89.7331964155,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_8EC86AA3EEBC,98,PAIR,CPAIR_CAF040732283,NUM::DEGRADACAO_SEGUNDA_MENOS_PRIMEIRA_PP::NEGATIVO + NUM::MAX_DRAWDOWN_R::ATE_P10,NUM|NUM,48.9655172414,1.53573667712,89.7212432477,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_1D8B460F510A,99,PAIR,CPAIR_8FB7BC5781E4,NUM::TAXA_ALVO_MAX_DIA_PCT::ATE_P25 + NUM::SCORE_DESCOBERTA_16E::ATE_P10,NUM|NUM,46.1538461538,1.44755244755,89.70554832,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_C4BE45BCE6F6,100,PAIR,CPAIR_69F728950C49,NUM::TAXA_SEGUNDA_METADE_PCT::ATE_P10 + NUM::TAXA_ALVO_MEDIANA_DIAS_PCT::ATE_P10,NUM|NUM,45.8015267176,1.43650242887,89.6778577603,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_7A0E65C53E26,101,PAIR,CPAIR_366B388F14AA,NUM::TAXA_ALVO_MEDIANA_DIAS_PCT::ATE_P10 + NUM::TAXA_ALVO_MIN_DIA_PCT::ZERO,NUM|NUM,44.9367088608,1.40937859609,89.677814258,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_6A7B733DCA3A,102,PAIR,CPAIR_5DC159557BE6,NUM::DIAS_ACIMA_58_PCT::ATE_P25 + NUM::SCORE_DESCOBERTA_16E::ATE_P10,NUM|NUM,51.5384615385,1.61643356643,89.676343266,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_7893EB84D06E,103,PAIR,CPAIR_A6CFF85091C4,NUM::TAXA_ALVO_MEDIANA_DIAS_PCT::ATE_P10 + NUM::TAXA_ALVO_MIN_DIA_PCT::ATE_P10,NUM|NUM,44.9367088608,1.40937859609,89.6680333504,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_350FE0970C00,104,PAIR,CPAIR_DFEB83C8DACB,NUM::TAXA_SEGUNDA_METADE_PCT::POSITIVO + NUM::SCORE_DESCOBERTA_16E::ATE_P10,NUM|NUM,47.263681592,1.48236092266,89.6587225121,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_6B438E509261,105,PAIR,CPAIR_D188EEBEEC69,NUM::PROPORCAO_DIAS_ACIMA_58_PCT::ATE_P10 + NUM::SCORE_DESCOBERTA_16E::ATE_P10,NUM|NUM,48.9361702128,1.53481624758,89.6571338888,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_61C309B57553,106,PAIR,CPAIR_8AB998266795,NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + NUM::TAXA_ALVO_MEDIA_DIAS_PCT::ATE_P25,NUM|NUM,41.5625,1.30355113636,89.6544601088,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_9CA117A0675E,107,PAIR,CPAIR_659274F19967,NUM::TAXA_PRIMEIRA_METADE_PCT::ATE_P25 + NUM::TAXA_ALVO_MEDIANA_DIAS_PCT::ATE_P10,NUM|NUM,48.275862069,1.51410658307,89.653204838,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_0CD82FA1B461,108,PAIR,CPAIR_C71D0A2B3E1E,NUM::TAXA_PRIMEIRA_METADE_PCT::ATE_P25 + NUM::DIAS_ACIMA_50_PCT::ATE_P10,NUM|NUM,44.1860465116,1.38583509514,89.6491798221,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_0EFEE947FCE4,109,PAIR,CPAIR_8A736AE2FC00,NUM::TAXA_SEGUNDA_METADE_PCT::ATE_P10 + NUM::DIAS_ACIMA_50_PCT::ATE_P10,NUM|NUM,40.6976744186,1.27642706131,89.6361452205,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_D31E6AE0DE23,110,PAIR,CPAIR_2D8378A4163D,NUM::TAXA_ALVO_MEDIANA_DIAS_PCT::ATE_P10 + NUM::TAXA_ALVO_MEDIANA_DIAS_PCT::ATE_P25,NUM|NUM,54.9295774648,1.72279129321,89.6282465578,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_D0897D56F6AA,111,PAIR,CPAIR_9093DFC71427,NUM::DIAS_ACIMA_58_PCT::ATE_P10 + NUM::TAXA_ALVO_MAX_DIA_PCT::ATE_P10,NUM|NUM,46.8468468468,1.46928746929,89.584295534,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_492A0C6257C8,112,PAIR,CPAIR_5FA0B19274BD,NUM::MAX_DRAWDOWN_R::ATE_P10 + NUM::TAXA_ALVO_MEDIANA_DIAS_PCT::POSITIVO,NUM|NUM,52.7426160338,1.65420023015,89.5839223426,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_6E16DB7D1B12,113,PAIR,CPAIR_B785E7D20850,NUM::PROPORCAO_DIAS_ACIMA_58_PCT::ATE_P10 + NUM::PROPORCAO_DIAS_ACIMA_58_PCT::ATE_P25,NUM|NUM,50.5882352941,1.58663101604,89.5828491999,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_C65360E3FF82,114,PAIR,CPAIR_493BC5203D09,NUM::MAX_DRAWDOWN_R::ATE_P10 + NUM::CONCENTRACAO_MELHOR_DIA_PCT::ATE_P50,NUM|NUM,52.5862068966,1.64929467085,89.571086331,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_0EA160506FC5,115,PAIR,CPAIR_B598D43397B9,NUM::PROPORCAO_DIAS_ACIMA_50_PCT::ATE_P10 + NUM::TAXA_ALVO_MIN_DIA_PCT::ZERO,NUM|NUM,40.4761904762,1.26948051948,89.5662973601,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_56A738AD218A,116,PAIR,CPAIR_9A08EC6862B6,NUM::PROPORCAO_DIAS_ACIMA_50_PCT::ATE_P10 + NUM::TAXA_ALVO_MIN_DIA_PCT::ATE_P10,NUM|NUM,40.4761904762,1.26948051948,89.5565164524,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_AAE3D381824D,117,PAIR,CPAIR_29D61B7B1A91,NUM::TAXA_ALVO_MEDIANA_DIAS_PCT::ATE_P10 + NUM::TAXA_ALVO_DESVIO_DIAS_PP::POSITIVO,NUM|NUM,45.6043956044,1.43031968032,89.5525823524,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_484B40FD56CA,118,PAIR,CPAIR_2B5D67E6F5AD,NUM::MAX_DRAWDOWN_R::ATE_P10 + NUM::DIAS_ATIVOS_Y::ATE_P25,NUM|NUM,54.347826087,1.70454545455,89.5502750315,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_A07F5649AB85,119,PAIR,CPAIR_0358BACB9E0E,NUM::PROPORCAO_DIAS_ACIMA_50_PCT::ATE_P10 + NUM::LADOS_ATIVOS::ATE_P10,NUM|NUM,41.6938110749,1.30766952917,89.5369019217,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_03F5CF484AA4,120,PAIR,CPAIR_D343302C77B7,NUM::HORA::POSITIVO + NUM::MAX_DRAWDOWN_R::ATE_P10,NUM|NUM,52.9661016949,1.66120955316,89.5290192036,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_D51E54495729,121,PAIR,CPAIR_86923FB78312,NUM::MAX_DRAWDOWN_R::ATE_P10 + NUM::DIAS_ATIVOS_X::ATE_P25,NUM|NUM,54.347826087,1.70454545455,89.5238665808,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_6C2661D7079A,122,PAIR,CPAIR_4B91F965FFBC,NUM::ULTIMA_POSICAO::POSITIVO + NUM::SCORE_DESCOBERTA_16E::ATE_P10,NUM|NUM,46.1111111111,1.44621212121,89.5121680552,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_93191B07F561,123,PAIR,CPAIR_F00CC5A2234C,NUM::MAX_DRAWDOWN_R::ATE_P10 + NUM::PROPORCAO_DIAS_ACIMA_50_PCT::POSITIVO,NUM|NUM,52.7426160338,1.65420023015,89.5078757855,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_FB14C9E0E17B,124,PAIR,CPAIR_E9F57CE46975,NUM::DIAS_AVALIADOS::ATE_P25 + NUM::MAX_DRAWDOWN_R::ATE_P10,NUM|NUM,54.347826087,1.70454545455,89.4950129032,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_FF24F5574EB9,125,PAIR,CPAIR_CE3BB1658CEC,NUM::PRIMEIRA_POSICAO::POSITIVO + NUM::SCORE_DESCOBERTA_16E::ATE_P10,NUM|NUM,46.1111111111,1.44621212121,89.4896719676,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_9DAFF99DA425,126,PAIR,CPAIR_0936163FA3DC,NUM::MAX_DRAWDOWN_R::ATE_P10 + NUM::DIAS_ACIMA_50_PCT::POSITIVO,NUM|NUM,52.7426160338,1.65420023015,89.4746206995,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_989585BC4115,127,PAIR,CPAIR_0BDAA1A4DBBC,NUM::PROPORCAO_DIAS_ACIMA_58_PCT::ATE_P10 + NUM::TAXA_ALVO_MEDIA_DIAS_PCT::ATE_P25,NUM|NUM,56.7164179104,1.77883310719,89.452933377,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_E7346B89C129,128,PAIR,CPAIR_9DCA27302A91,NUM::TAXA_ALVO_DESVIO_DIAS_PP::ATE_P90 + NUM::TAXA_ALVO_MEDIANA_DIAS_PCT::ATE_P10,NUM|NUM,45.6692913386,1.43235504653,89.4213717739,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_E5BCBC3D389F,129,PAIR,CPAIR_22031ACF76FD,NUM::TAXA_PRIMEIRA_METADE_PCT::ATE_P25 + NUM::TAXA_ALVO_MAX_DIA_PCT::ATE_P10,NUM|NUM,48.4210526316,1.51866028708,89.4064130559,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_FF72869E4F07,130,PAIR,CPAIR_B65CC812C759,NUM::TAXA_ALVO_DESVIO_DIAS_PP::POSITIVO + NUM::TAXA_ALVO_MEDIANA_DIAS_PCT::ATE_P25,NUM|NUM,41.6949152542,1.30770416025,89.4016402813,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_BC64858269DF,131,PAIR,CPAIR_0548EECB61FB,NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + NUM::TAXA_ALVO_MEDIANA_DIAS_PCT::ATE_P10,NUM|NUM,45.3551912568,1.42250372578,89.3666882397,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_F92E58FF5D90,132,PAIR,CPAIR_9FBB28153298,NUM::PROPORCAO_DIAS_ACIMA_58_PCT::ATE_P10 + NUM::TAXA_PRIMEIRA_METADE_PCT::ATE_P25,NUM|NUM,50.0,1.56818181818,89.3252806709,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_DD1DF634DEBA,133,PAIR,CPAIR_935EDCDF73B5,NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + NUM::TAXA_ALVO_MEDIANA_DIAS_PCT::ATE_P25,NUM|NUM,41.6949152542,1.30770416025,89.3229039746,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_A08A20BB7677,134,PAIR,CPAIR_A8A8C5858272,NUM::PROPORCAO_DIAS_ACIMA_50_PCT::ATE_P10 + NUM::CV_TAXA_ALVO_DIARIA::ATE_P90,NUM|NUM,40.4347826087,1.26818181818,89.3131908884,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_BAC2C03DBD74,135,PAIR,CPAIR_1BA22713A71C,NUM::DIAS_ACIMA_50_PCT::ATE_P50 + NUM::MAX_DRAWDOWN_R::ATE_P10,NUM|NUM,52.6315789474,1.65071770335,89.2964625221,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_A78FB1725B45,136,PAIR,CPAIR_5DEB4095B631,NUM::DIAS_ACIMA_58_PCT::ATE_P10 + NUM::TAXA_PRIMEIRA_METADE_PCT::ATE_P25,NUM|NUM,46.218487395,1.44957983193,89.2844643597,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_2B4979E338C3,137,PAIR,CPAIR_9F530A72B79D,NUM::TAXA_ALVO_MEDIANA_DIAS_PCT::ATE_P25 + NUM::TAXA_ALVO_MIN_DIA_PCT::POSITIVO,NUM|NUM,41.4035087719,1.2985645933,89.2829404533,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_7A52A1D90D13,138,PAIR,CPAIR_36EF6FF8C9F5,NUM::PROPORCAO_DIAS_ACIMA_50_PCT::ATE_P10 + NUM::MOTORES_ATIVOS::ATE_P10,NUM|NUM,41.2698412698,1.29437229437,89.2662260697,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_5988C09F4D5B,139,PAIR,CPAIR_24A290E2E7F0,NUM::PROPORCAO_DIAS_ACIMA_50_PCT::ATE_P10 + NUM::TAXA_ALVO_MIN_DIA_PCT::ATE_P25,NUM|NUM,47.7876106195,1.49879324216,89.2622556392,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_8737129D75F1,140,PAIR,CPAIR_D291F8482C6D,NUM::HORA_MODAL::ATE_P25 + NUM::MAX_DRAWDOWN_R::ATE_P10,NUM|NUM,50.9090909091,1.59669421488,89.2582006709,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_E195375BB18A,141,PAIR,CPAIR_8941274E1B79,NUM::MAX_DRAWDOWN_R::ATE_P10 + NUM::TAXA_ALVO_DESVIO_DIAS_PP::ATE_P75,NUM|NUM,51.2195121951,1.60643015521,89.2540052605,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_3EF36F356AAB,142,PAIR,CPAIR_FC7EFA670CD8,NUM::MAX_DRAWDOWN_R::ATE_P10 + NUM::TAXA_ALVO_DESVIO_DIAS_PP::ATE_P50,NUM|NUM,53.4653465347,1.67686768677,89.2387677809,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_704A3BFA5B5A,143,PAIR,CPAIR_3D143A920B2C,NUM::PROPORCAO_DIAS_ACIMA_50_PCT::ATE_P10 + NUM::MAX_DRAWDOWN_R::POSITIVO,NUM|NUM,42.2960725076,1.32655863774,89.2199211637,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_318B347F3734,144,PAIR,CPAIR_5BD4BDCD9D02,NUM::DIAS_ACIMA_58_PCT::ATE_P10 + NUM::TAXA_ALVO_MIN_DIA_PCT::ZERO,NUM|NUM,43.8356164384,1.37484433375,89.1931072695,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_D458D7B06A64,145,PAIR,CPAIR_893E9B8A9281,NUM::TAXA_PRIMEIRA_METADE_PCT::ATE_P25 + NUM::PROPORCAO_DIAS_ACIMA_58_PCT::ATE_P25,NUM|NUM,41.8367346939,1.31215213358,89.1893051028,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_55E48EACE6CA,146,PAIR,CPAIR_98FA9B086DF5,NUM::DIAS_ACIMA_58_PCT::ATE_P10 + NUM::TAXA_ALVO_MIN_DIA_PCT::ATE_P10,NUM|NUM,43.8356164384,1.37484433375,89.1833263618,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_FFF76A431B9D,147,PAIR,CPAIR_35BECABE37E8,NUM::TAXA_ALVO_DESVIO_DIAS_PP::POSITIVO + NUM::TAXA_ALVO_MAX_DIA_PCT::ATE_P10,NUM|NUM,41.935483871,1.31524926686,89.1720959196,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_5E014E994681,148,PAIR,CPAIR_4F9EC9ABCD86,NUM::PROPORCAO_DIAS_ACIMA_58_PCT::ATE_P10 + NUM::TAXA_ALVO_DESVIO_DIAS_PP::POSITIVO,NUM|NUM,46.8085106383,1.46808510638,89.1603147798,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_EBCA8CEEDFBB,149,PAIR,CPAIR_5B45A54C7DB9,NUM::PROPORCAO_DIAS_ACIMA_50_PCT::ATE_P50 + NUM::SCORE_DESCOBERTA_16E::ATE_P10,NUM|NUM,45.8598726115,1.43833236827,89.1583166149,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_5DD3ABEB46B4,150,PAIR,CPAIR_637576D4860B,NUM::MAX_DRAWDOWN_R::ATE_P10 + NUM::HORAS_ATIVAS::ATE_P50,NUM|NUM,52.1008403361,1.63407181054,89.1475812347,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_AE7110D6A717,151,PAIR,CPAIR_22AACDF40F96,NUM::TAXA_ALVO_DESVIO_DIAS_PP::ATE_P90 + NUM::DIAS_ACIMA_50_PCT::ATE_P10,NUM|NUM,41.5094339623,1.30188679245,89.1382032898,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_0A18A283CFC6,152,PAIR,CPAIR_CA34A28899A1,NUM::PROPORCAO_DIAS_ACIMA_50_PCT::ATE_P10 + NUM::DIAS_ACIMA_58_PCT::ATE_P25,NUM|NUM,41.9475655431,1.31562819203,89.1314005896,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_ECB251E83134,153,PAIR,CPAIR_0CB8C90A8191,NUM::PROPORCAO_DIAS_ACIMA_50_PCT::ATE_P10 + NUM::TAXA_ALVO_MIN_DIA_PCT::POSITIVO,NUM|NUM,40.6844106464,1.27601106118,89.1162856825,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_A08883C02DCC,154,PAIR,CPAIR_B9F5695FD919,NUM::DIAS_ACIMA_58_PCT::ATE_P10 + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO,NUM|NUM,43.4782608696,1.36363636364,89.1082669566,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_593B6B65F773,155,PAIR,CPAIR_1725E2236E66,NUM::TAXA_PRIMEIRA_METADE_PCT::ATE_P25 + NUM::TAXA_ALVO_MIN_DIA_PCT::ZERO,NUM|NUM,44.8529411765,1.4067513369,89.1028246161,NARRATIVA_001,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
