dna_id,classe_dna,escopo,motor_catalogo,lado_catalogo,tamanho,sequencia,evidencia_16e,score_descoberta_16e,aparicoes,gains,stops,winrate_pct,wilson_95_inferior_pct,profit_factor_r,expectancia_r,sequencia_max_stops,max_drawdown_r,dias_ativos,classe_alvo,acertos_classe_alvo,taxa_acerto_classe_alvo_pct,taxa_erro_classe_alvo_pct
DNA_BD16C74539AB,DNA_GAIN,LADO,,VENDA,4,AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU > CAMPANHA_ENTRADAS_ACELEROU_POS > CAMPANHA_ENTRADAS_CAIU,FRACA,55.3242,6,4,2,66.66666666666667,29.998832134152863,2.0,0.3333333333333333,2,2.0,4,GAIN,4,66.66666666666667,33.33333333333333
DNA_A2C25249A193,DNA_GAIN,MOTOR_LADO,motor_c7_dna_fluxo_v5_2,COMPRA,6,AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_POS > CONFIRMACOES_CANDIDATA_CAIU,FRACA,44.8455,6,4,2,66.66666666666667,29.998832134152863,2.0,0.3333333333333333,2,2.0,2,GAIN,4,66.66666666666667,33.33333333333333
DNA_973119A96316,DNA_STOP,MOTOR_LADO,motor_operacional_c7_v3_1,COMPRA,3,AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU,FRACA,39.2002,6,2,4,33.333333333333336,9.676933255921684,0.5,-0.3333333333333333,2,2.0,2,STOP,4,66.66666666666667,33.33333333333333
DNA_F4AED977ED52,DNA_STOP,LADO,,COMPRA,3,AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_SUBIU,MODERADA,46.7686,6,2,4,33.333333333333336,9.676933255921684,0.5,-0.3333333333333333,3,3.0,3,STOP,4,66.66666666666667,33.33333333333333
DNA_9C10A16380AC,DNA_STOP,MOTOR_LADO,motor_operacional_c7_v3_1,COMPRA,3,AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_SUBIU,FRACA,40.0337,6,2,4,33.333333333333336,9.676933255921684,0.5,-0.3333333333333333,3,3.0,3,STOP,4,66.66666666666667,33.33333333333333
DNA_980C621DFC9C,DNA_STOP,MOTOR_LADO,motor_operacional_c7_v3_1,COMPRA,3,AJUSTE_ESTRUTURA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_ESTAVEL,FRACA,54.9432,6,2,4,33.333333333333336,9.676933255921684,0.5,-0.3333333333333333,2,3.0,3,STOP,4,66.66666666666667,33.33333333333333
DNA_239E845429E1,DNA_STOP,MOTOR_LADO,motor_operacional_c7_v3_1,COMPRA,3,AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_SUBIU > CAMPANHA_ENTRADAS_ACELEROU_POS,FRACA,51.4652,6,2,4,33.333333333333336,9.676933255921684,0.5,-0.3333333333333333,4,4.0,3,STOP,4,66.66666666666667,33.33333333333333
DNA_A6366B77E8D0,DNA_GAIN,LADO,,VENDA,5,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG,FRACA,67.5002,6,4,2,66.66666666666667,29.998832134152863,2.0,0.3333333333333333,1,1.0,3,GAIN,4,66.66666666666667,33.33333333333333
DNA_DCD5DBB2C846,DNA_STOP,LADO,,VENDA,5,AJUSTE_ESTRUTURA_ACELEROU_POS > AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG,FRACA,56.1959,6,2,4,33.333333333333336,9.676933255921684,0.5,-0.3333333333333333,2,3.0,2,STOP,4,66.66666666666667,33.33333333333333
DNA_0F6BB946407D,DNA_GAIN,LADO,,VENDA,2,AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS,FRACA,50.1204,3,2,1,66.66666666666667,20.765495512648787,2.0,0.3333333333333333,1,1.0,2,GAIN,2,66.66666666666667,33.33333333333333
DNA_200784D63B62,DNA_GAIN,MOTOR_LADO,motor_operacional_c7_v3_1,COMPRA,3,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_SUBIU,FRACA,35.913,3,2,1,66.66666666666667,20.765495512648787,2.0,0.3333333333333333,1,1.0,3,GAIN,2,66.66666666666667,33.33333333333333
DNA_AA5EF9069F15,DNA_GAIN,MOTOR_LADO,motor_c7_dna_fluxo_v5_2,VENDA,3,AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_ESTAVEL,FRACA,29.8988,3,2,1,66.66666666666667,20.765495512648787,2.0,0.3333333333333333,1,1.0,2,GAIN,2,66.66666666666667,33.33333333333333
DNA_CF7C4A6B5337,DNA_STOP,MOTOR_LADO,motor_operacional_c7_v3_1,VENDA,3,AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_ESTAVEL,FRACA,44.8917,3,1,2,33.333333333333336,6.149031527616051,0.5,-0.3333333333333333,1,1.0,2,STOP,2,66.66666666666667,33.33333333333333
DNA_6BFF2F641F08,DNA_STOP,LADO,,COMPRA,2,AJUSTE_ESTRUTURA_ACELEROU_POS > AJUSTE_ESTRUTURA_CAIU,MODERADA,43.547,26,9,17,34.61538461538461,19.412014972852127,0.5294117647058824,-0.3076923076923077,4,10.0,4,STOP,17,65.38461538461539,34.61538461538461
DNA_896C5CCD29FD,DNA_STOP,LADO,,COMPRA,3,AJUSTE_ESTRUTURA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_ESTAVEL,MODERADA,43.0284,14,5,9,35.714285714285715,16.344490737202737,0.5555555555555556,-0.2857142857142857,3,6.0,3,STOP,9,64.28571428571429,35.71428571428571
DNA_DABBDF1E34DF,DNA_GAIN,MOTOR_LADO,motor_operacional_c7_v3_1,VENDA,3,AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_ACELEROU_POS > CONFIRMACOES_CANDIDATA_SUBIU,FRACA,34.6131,11,7,4,63.63636363636363,35.37967768916372,1.75,0.2727272727272727,2,2.0,4,GAIN,7,63.63636363636363,36.36363636363637
DNA_279BD6642AFF,DNA_GAIN,LADO,,COMPRA,4,AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_ESTAVEL,FRACA,42.5106,8,5,3,62.5,30.573785458380183,1.6666666666666667,0.25,3,3.0,4,GAIN,5,62.5,37.5
DNA_9E3D83F3DB3A,DNA_STOP,LADO,,COMPRA,4,AJUSTE_ESTRUTURA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_ESTAVEL,MODERADA,42.6872,8,3,5,37.5,13.684175946152106,0.6,-0.25,4,4.0,3,STOP,5,62.5,37.5
DNA_27EB99DE00C9,DNA_STOP,MOTOR_LADO,motor_c7_dna_fluxo_v5_2,VENDA,3,AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ESTAVEL,FRACA,47.5012,8,3,5,37.5,13.684175946152106,0.6,-0.25,3,3.0,3,STOP,5,62.5,37.5
DNA_C06285A630DD,DNA_STOP,MOTOR_LADO,motor_operacional_c7_v3_1,COMPRA,2,AJUSTE_ESTRUTURA_VENDA_SUBIU > CONFIRMACOES_CANDIDATA_ACELEROU_POS,MODERADA,45.757,8,3,5,37.5,13.684175946152106,0.6,-0.25,2,2.0,3,STOP,5,62.5,37.5
DNA_A50C63B93A95,DNA_GAIN,MOTOR_LADO,motor_c7_dna_fluxo_v5_2,VENDA,2,AJUSTE_ESTRUTURA_VENDA_CAIU > CAMPANHA_ENTRADAS_ACELEROU_POS,FRACA,38.5021,8,5,3,62.5,30.573785458380183,1.6666666666666667,0.25,2,2.0,3,GAIN,5,62.5,37.5
DNA_270AC6A9E750,DNA_GAIN,MOTOR_LADO,motor_c7_dna_fluxo_v5_2,VENDA,3,AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_ESTAVEL,FRACA,54.1301,8,5,3,62.5,30.573785458380183,1.6666666666666667,0.25,2,2.0,3,GAIN,5,62.5,37.5
DNA_D98BE00C2AF5,DNA_GAIN,MOTOR_LADO,motor_c7_dna_fluxo_v5_2,VENDA,4,AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG,FRACA,38.5957,8,5,3,62.5,30.573785458380183,1.6666666666666667,0.25,2,2.0,3,GAIN,5,62.5,37.5
DNA_732510572C91,DNA_GAIN,LADO,,VENDA,4,AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_SUBIU,FRACA,37.8701,13,8,5,61.53846153846154,35.522480972268546,1.6,0.23076923076923078,3,3.0,3,GAIN,8,61.53846153846154,38.46153846153846
DNA_0ACFAB4AE0CD,DNA_STOP,MOTOR,motor_c7_dna_fluxo_v5_2,,3,AJUSTE_ESTRUTURA_ACELEROU_POS > AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS,MODERADA,44.2805,18,7,11,38.888888888888886,20.30499192693116,0.6363636363636364,-0.2222222222222222,4,5.0,4,STOP,11,61.111111111111114,38.888888888888886
DNA_241F450E2DE1,DNA_GAIN,MOTOR_LADO,motor_c7_dna_fluxo_v5_2,COMPRA,4,AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_POS > CONFIRMACOES_CANDIDATA_CAIU,MODERADA,58.8139,10,6,4,60.0,31.266954745018634,1.5,0.2,2,2.0,4,GAIN,6,60.0,40.0
DNA_01262391215D,DNA_GAIN,MOTOR,motor_operacional_c7_v3_1,,4,AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_ACELEROU_POS,FRACA,34.3197,10,6,4,60.0,31.266954745018634,1.5,0.2,3,3.0,2,GAIN,6,60.0,40.0
DNA_5FF182AC503E,DNA_GAIN,MOTOR,motor_c7_dna_fluxo_v5_2,,4,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS,FRACA,50.0724,10,6,4,60.0,31.266954745018634,1.5,0.2,2,2.0,3,GAIN,6,60.0,40.0
DNA_A1D21B1FDC5D,DNA_GAIN,MOTOR_LADO,motor_c7_dna_fluxo_v5_2,VENDA,4,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS,FRACA,57.1252,10,6,4,60.0,31.266954745018634,1.5,0.2,2,2.0,3,GAIN,6,60.0,40.0
DNA_B9D6DF562BD6,DNA_GAIN,MOTOR,motor_c7_dna_fluxo_v5_2,,4,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS,MODERADA,53.7739,10,6,4,60.0,31.266954745018634,1.5,0.2,2,2.0,3,GAIN,6,60.0,40.0
DNA_12165350A8AA,DNA_GAIN,LADO,,COMPRA,6,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_POS,FRACA,53.1293,5,3,2,60.0,23.0719932208837,1.5,0.2,1,1.0,2,GAIN,3,60.0,40.0
DNA_D2BEE9B0069D,DNA_GAIN,MOTOR,motor_operacional_c7_v3_1,,3,AJUSTE_ESTRUTURA_VENDA_CAIU > CAMPANHA_ENTRADAS_ACELEROU_POS > CAMPANHA_ENTRADAS_CAIU,FRACA,70.4,5,3,2,60.0,23.0719932208837,1.5,0.2,2,2.0,3,GAIN,3,60.0,40.0
DNA_6CEF91CE8DEB,DNA_GAIN,LADO,,COMPRA,5,AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_POS > CONFIRMACOES_CANDIDATA_CAIU,FRACA,48.2585,5,3,2,60.0,23.0719932208837,1.5,0.2,1,1.0,3,GAIN,3,60.0,40.0
DNA_1D4899DEA527,DNA_GAIN,LADO,,VENDA,2,AJUSTE_ESTRUTURA_ACELEROU_POS > AJUSTE_ESTRUTURA_SUBIU,FRACA,50.1722,5,3,2,60.0,23.0719932208837,1.5,0.2,2,2.0,3,GAIN,3,60.0,40.0
DNA_1F9234FD4012,DNA_GAIN,MOTOR_LADO,motor_c7_dna_fluxo_v5_2,VENDA,3,AJUSTE_ESTRUTURA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_SUBIU,FRACA,35.7946,5,3,2,60.0,23.0719932208837,1.5,0.2,2,2.0,3,GAIN,3,60.0,40.0
DNA_167949D8A9FE,DNA_GAIN,MOTOR_LADO,motor_c7_dna_fluxo_v5_2,COMPRA,3,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_SUBIU,FRACA,35.4783,5,3,2,60.0,23.0719932208837,1.5,0.2,2,2.0,3,GAIN,3,60.0,40.0
DNA_C730BE8095AC,DNA_GAIN,MOTOR,motor_operacional_c7_v3_1,,5,AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU,FRACA,53.8464,5,3,2,60.0,23.0719932208837,1.5,0.2,2,2.0,3,GAIN,3,60.0,40.0
DNA_45BFA82FC82E,DNA_GAIN,LADO,,VENDA,3,AJUSTE_ESTRUTURA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_ESTAVEL,MODERADA,36.5007,17,10,7,58.8235294117647,36.00507438551554,1.4285714285714286,0.17647058823529413,2,2.0,3,GAIN,10,58.8235294117647,41.1764705882353
DNA_8676387BEA87,DNA_GAIN,MOTOR,motor_c7_dna_fluxo_v5_2,,6,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU,MODERADA,37.5734,12,7,5,58.333333333333336,31.950733565537284,1.4,0.16666666666666666,4,4.0,3,GAIN,7,58.333333333333336,41.666666666666664
DNA_FD7242040785,DNA_GAIN,GLOBAL,,,6,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU,MODERADA,43.921,14,8,6,57.142857142857146,32.59026690286936,1.3333333333333333,0.14285714285714285,4,4.0,3,GAIN,8,57.142857142857146,42.857142857142854
DNA_95D05068BD64,DNA_STOP,MOTOR_LADO,motor_operacional_c7_v3_1,COMPRA,2,AJUSTE_ESTRUTURA_VENDA_SUBIU > CAMPANHA_ENTRADAS_ACELEROU_NEG,FRACA,40.0337,7,3,4,42.857142857142854,15.821692226262684,0.75,-0.14285714285714285,3,3.0,4,STOP,4,57.142857142857146,42.857142857142854
DNA_1CD7FBA80F50,DNA_GAIN,MOTOR,motor_c7_dna_fluxo_v5_2,,5,AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_POS > CONFIRMACOES_CANDIDATA_CAIU,MODERADA,43.2057,7,4,3,57.142857142857146,25.04542304090258,1.3333333333333333,0.14285714285714285,3,3.0,3,GAIN,4,57.142857142857146,42.857142857142854
DNA_EBF35E328EE8,DNA_GAIN,MOTOR,motor_c7_dna_fluxo_v5_2,,6,AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_POS > CONFIRMACOES_CANDIDATA_CAIU,MODERADA,39.9469,7,4,3,57.142857142857146,25.04542304090258,1.3333333333333333,0.14285714285714285,3,3.0,3,GAIN,4,57.142857142857146,42.857142857142854
DNA_FA7BD00B022E,DNA_GAIN,MOTOR,motor_c7_dna_fluxo_v5_2,,5,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG,FRACA,46.3999,7,4,3,57.142857142857146,25.04542304090258,1.3333333333333333,0.14285714285714285,2,2.0,3,GAIN,4,57.142857142857146,42.857142857142854
DNA_184A7F891A9B,DNA_GAIN,MOTOR,motor_c7_dna_fluxo_v5_2,,3,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_CAIU,FRACA,39.561,9,5,4,55.55555555555556,26.664734574402967,1.25,0.1111111111111111,2,2.0,4,GAIN,5,55.55555555555556,44.44444444444444
DNA_F086F40D1616,DNA_GAIN,MOTOR_LADO,motor_c7_dna_fluxo_v5_2,VENDA,4,AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_SUBIU > CONFIRMACOES_CANDIDATA_ACELEROU_POS,FRACA,38.5021,9,5,4,55.55555555555556,26.664734574402967,1.25,0.1111111111111111,3,3.0,2,GAIN,5,55.55555555555556,44.44444444444444
DNA_358D498AE72E,DNA_GAIN,MOTOR_LADO,motor_c7_dna_fluxo_v5_2,COMPRA,6,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU,MODERADA,38.4405,9,5,4,55.55555555555556,26.664734574402967,1.25,0.1111111111111111,3,3.0,3,GAIN,5,55.55555555555556,44.44444444444444
DNA_5B6B85395894,DNA_GAIN,LADO,,VENDA,3,CAMPANHA_ENTRADAS_ACELEROU_POS > CAMPANHA_ENTRADAS_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_POS,MODERADA,40.0726,9,5,4,55.55555555555556,26.664734574402967,1.25,0.1111111111111111,2,2.0,3,GAIN,5,55.55555555555556,44.44444444444444
DNA_25755CE31F05,DNA_GAIN,MOTOR_LADO,motor_c7_dna_fluxo_v5_2,COMPRA,3,AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ESTAVEL,FRACA,42.3598,9,5,4,55.55555555555556,26.664734574402967,1.25,0.1111111111111111,2,2.0,3,GAIN,5,55.55555555555556,44.44444444444444
DNA_6612D78FAE3E,DNA_GAIN,LADO,,VENDA,4,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS,MODERADA,35.428,11,6,5,54.54545454545455,28.00877556899882,1.2,0.09090909090909091,2,2.0,3,GAIN,6,54.54545454545455,45.45454545454545
DNA_F31DAF631022,DNA_GAIN,LADO,,COMPRA,4,AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_POS > CONFIRMACOES_CANDIDATA_CAIU,FORTE,54.6286,13,7,6,53.84615384615385,29.143432431832043,1.1666666666666667,0.07692307692307693,3,3.0,4,GAIN,7,53.84615384615385,46.15384615384615
DNA_DD440C958DC6,DNA_GAIN,LADO,,COMPRA,6,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU,MODERADA,42.5562,10,5,5,50.0,23.65895936154873,1.0,0.0,3,3.0,3,GAIN,5,50.0,50.0
DNA_DFE2AD29CDBA,DNA_GAIN,MOTOR_LADO,motor_c7_dna_fluxo_v5_2,VENDA,3,AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU,FRACA,40.9306,8,4,4,50.0,21.52125268244419,1.0,0.0,2,2.0,4,GAIN,4,50.0,50.0
DNA_C85A73486321,DNA_GAIN,MOTOR_LADO,motor_operacional_c7_v3_1,COMPRA,4,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_SUBIU,FRACA,35.913,8,4,4,50.0,21.52125268244419,1.0,0.0,3,3.0,3,GAIN,4,50.0,50.0
DNA_7E0528E09E26,DNA_GAIN,LADO,,COMPRA,6,AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_POS > CONFIRMACOES_CANDIDATA_CAIU,MODERADA,46.3831,8,4,4,50.0,21.52125268244419,1.0,0.0,4,4.0,3,GAIN,4,50.0,50.0
DNA_053519090D31,DNA_GAIN,MOTOR,motor_c7_dna_fluxo_v5_2,,6,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_SUBIU > CONFIRMACOES_CANDIDATA_ACELEROU_POS,FRACA,41.9511,8,4,4,50.0,21.52125268244419,1.0,0.0,2,2.0,2,GAIN,4,50.0,50.0
DNA_B8B7901F2244,DNA_GAIN,MOTOR_LADO,motor_c7_dna_fluxo_v5_2,COMPRA,4,AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_POS,FRACA,53.7788,6,3,3,50.0,18.76128068994087,1.0,0.0,2,2.0,4,GAIN,3,50.0,50.0
DNA_EBA78324FDA9,DNA_GAIN,MOTOR,motor_c7_dna_fluxo_v5_2,,5,AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_POS > CONFIRMACOES_CANDIDATA_CAIU,FRACA,41.9511,6,3,3,50.0,18.76128068994087,1.0,0.0,2,2.0,3,GAIN,3,50.0,50.0
DNA_76F811B50CCB,DNA_GAIN,MOTOR_LADO,motor_c7_dna_fluxo_v5_2,COMPRA,6,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_POS,FRACA,40.804,6,3,3,50.0,18.76128068994087,1.0,0.0,3,3.0,3,GAIN,3,50.0,50.0
DNA_6D697D805F35,DNA_GAIN,MOTOR_LADO,motor_operacional_c7_v3_1,VENDA,3,AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_CAIU,FRACA,49.5677,6,3,3,50.0,18.76128068994087,1.0,0.0,1,1.0,3,GAIN,3,50.0,50.0
DNA_50E975B46E3D,DNA_GAIN,MOTOR_LADO,motor_operacional_c7_v3_1,VENDA,3,AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_SUBIU,FRACA,36.5323,6,3,3,50.0,18.76128068994087,1.0,0.0,2,2.0,3,GAIN,3,50.0,50.0
DNA_EF5299932931,DNA_GAIN,MOTOR_LADO,motor_operacional_c7_v3_1,VENDA,4,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU,FRACA,36.5323,6,3,3,50.0,18.76128068994087,1.0,0.0,3,3.0,3,GAIN,3,50.0,50.0
