id;data_hora;data_qt;lado;preco_entrada;gain;stop;stop_protegido;protecionado;tp_mt5;sl_mt5;protecao_pontos;regra;status;mfe_mt5;mae_mt5;tempo_mfe_s;tempo_mae_s;tempo_resultado_s;preco_resultado;resultado_mt5;score_entrada;score_base_dna;ajuste_estrutura;score_oposto;score_compra_base;score_venda_base;ajuste_estrutura_compra;ajuste_estrutura_venda;diferenca_score;hard_gates_ok;qtd_hard_gates_ok;hard_gates_faltantes;gate_delta30;gate_saldo30;gate_vel15;gate_aceleracao;gate_rompimento;gate_continuidade;gate_atividade;hard_gates_compra_ok;qtd_hard_gates_compra_ok;hard_gates_compra_faltantes;hard_gates_venda_ok;qtd_hard_gates_venda_ok;hard_gates_venda_faltantes;score_spread;dna_spread;estrutura;estrutura_bruta;estrutura_candidata;confirmacoes_candidata;nivel_invalidation;ultima_mudanca_confirmada;motivo_estrutura;motivo_estrutura_bruta;qtd_swings_confirmados;ultimo_topo;topo_anterior;ultimo_fundo;fundo_anterior;eficiencia_swings;amplitude_swings;ultima_mudanca_estrutura;swing_mais_recente_tipo;swing_mais_recente_preco;swing_mais_recente_hora;tipo_entrada_campanha;campanha_entradas_antes;delta30;delta10;saldo30;saldo10;vel15;vel5;aceleracao;rompimento_compra;rompimento_venda;continuidade_2s;ticks_s;motivos;bloqueios_no_momento;score_minimo_config;diferenca_minima_config;modo_sombra
20260723091847374859;2026-07-23 09:18:47;2026-07-23 09:18:34.402;VENDA;28903,0;28883,0;28915,0;28903,0;True;2000;1200;1400,0;C7_DNA_FLUXO_V5_1;GAIN;2125,0;-975,0;100,83;50,5;100,83;28881,75;2000;100;99;8;0;4;99;-6;8;100;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;0;FRACO;BAIXA;TRANSICAO;;0;28911,25;2026-07-23 09:16:04.803000;BAIXA mantida durante TRANSICAO;"topos/fundos divergentes: 28912.75->28913.25; 28910.25->28901.50";12;28913,25;28912,75;28901,5;28910,25;0,267081;11,75;TRANSICAO confirmada em 2026-07-23 09:18:33.503000;FUNDO;28901,5;2026-07-23 09:18:33.503000;NOVA_CAMPANHA;0;-28,0;-23,0;-27,0;-22,0;-0,566193;-1,122401;-0,666404;-10,25;0,75;-0,25;74,0512;spread sem bônus | delta30 favorável 28.0 | delta10 crescente 23.0 | saldo agressor30 27.0 | saldo10 favorável 22.0 | razão fluxo 1.48 | vel15 0.5662 | vel5 acelerando 1.1224 | aceleração 0.6664 | desloc15 8.25 | ticks/s 74.05 | rompimento 0.75 | continuidade 0.25 | estrutura confirmada alinhada +8;;72;12;False;;0,0;;;;;True
20260723092321865035;2026-07-23 09:23:21;2026-07-23 09:23:09.875;VENDA;28880,0;28860,0;28892,0;28880,0;True;2000;1200;1400,0;C7_DNA_FLUXO_V5_1;GAIN;2025,0;-150,0;336,5;12,43;336,5;28859,75;2000;100;100;12;1;7;100;-6;12;99;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;3;FRACO;BAIXA;BAIXA;;0;28887,25;2026-07-23 09:22:32.403000;"BAIXA mantida; estrutura bruta alinhada";topo 28887.25<28894.50 e fundo 28885.00<28890.75;12;28887,25;28894,5;28885,0;28890,75;0,197674;12,0;BAIXA confirmada em 2026-07-23 09:23:08.602000;TOPO;28887,25;2026-07-23 09:23:08.602000;NOVA_CAMPANHA;0;-29,0;-43,0;-30,0;-42,0;-1,122915;-2,751756;-2,342591;-17,0;8,0;-7,25;84,3434;spread FRACO +3 | delta30 favorável 29.0 | delta10 crescente 43.0 | saldo agressor30 30.0 | saldo10 favorável 42.0 | razão fluxo 1.52 | vel15 1.1229 | vel5 acelerando 2.7518 | aceleração 2.3426 | desloc15 15.75 | ticks/s 84.34 | rompimento 8.00 | continuidade 7.25 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;False;;0,0;;;;;True
20260723093013323267;2026-07-23 09:30:13;2026-07-23 09:30:01.300;VENDA;28851,5;28831,5;28863,5;;False;2000;1200;1400,0;C7_DNA_FLUXO_V5_1;LOSS;0,0;-1700,0;0,0;12,4;12,4;28868,5;-1200;94;100;-6;19;7;100;12;-6;75;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;3;FRACO;ALTA;ALTA;;0;28863,5;2026-07-23 09:29:36.100000;"ALTA mantida; estrutura bruta alinhada";topo 28855.00>28854.50 e fundo 28852.00>28849.75;12;28855,0;28854,5;28852,0;28849,75;0,048649;7,5;ALTA confirmada em 2026-07-23 09:30:01.202000;TOPO;28855,0;2026-07-23 09:30:01.202000;NOVA_CAMPANHA;0;-105,0;-72,0;-106,0;-73,0;-0,796718;-3,584985;-4,09861;-17,75;1,0;-3,25;125,2373;spread FRACO +3 | delta30 favorável 105.0 | delta10 crescente 72.0 | saldo agressor30 106.0 | saldo10 favorável 73.0 | razão fluxo 1.96 | vel15 0.7967 | vel5 acelerando 3.5850 | aceleração 4.0986 | desloc15 11.75 | ticks/s 125.24 | rompimento 1.00 | continuidade 3.25 | estrutura confirmada contrária -6;;72;12;False;;0,0;;;;;True
20260723093436058172;2026-07-23 09:34:36;2026-07-23 09:34:23.964;VENDA;28830,25;28810,25;28842,25;28830,25;True;2000;1200;1400,0;C7_DNA_FLUXO_V5_1;GAIN;2050,0;-675,0;150,31;50,14;150,31;28809,75;2000;100;100;12;8;14;100;-6;12;92;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;10;FORTE;BAIXA;BAIXA;;0;28832,5;2026-07-23 09:33:58.100000;"BAIXA mantida; estrutura bruta alinhada";topo 28832.50<28836.75 e fundo 28825.75<28832.50;12;28832,5;28836,75;28825,75;28832,5;0,163043;14,25;BAIXA confirmada em 2026-07-23 09:34:22.385000;TOPO;28832,5;2026-07-23 09:34:22.385000;NOVA_CAMPANHA;0;-114,0;-65,0;-113,0;-66,0;-0,224448;-0,784683;-0,900733;-17,5;1,0;-4,25;73,4116;spread FORTE +10 | delta30 favorável 114.0 | delta10 crescente 65.0 | saldo agressor30 113.0 | saldo10 favorável 66.0 | razão fluxo 1.73 | vel15 0.2244 | vel5 acelerando 0.7847 | aceleração 0.9007 | desloc15 3.25 | ticks/s 73.41 | rompimento 1.00 | continuidade 4.25 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;False;;0,0;;;;;True
20260723094907445857;2026-07-23 09:49:07;2026-07-23 09:48:55.097;VENDA;28757,75;28737,75;28769,75;;False;2000;1200;1400,0;C7_DNA_FLUXO_V5_1;LOSS;0,0;-1775,0;0,0;38,1;38,1;28775,5;-1200;100;100;12;8;14;100;-6;12;92;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;10;FORTE;BAIXA;BAIXA;;0;28760,25;2026-07-23 09:46:23.299000;"BAIXA mantida; estrutura bruta alinhada";topo 28771.00<28774.25 e fundo 28754.75<28762.00;12;28771,0;28774,25;28754,75;28762,0;0,068063;19,5;BAIXA confirmada em 2026-07-23 09:48:54.944000;FUNDO;28754,75;2026-07-23 09:48:54.944000;NOVA_CAMPANHA;0;-35,0;-63,0;-36,0;-64,0;-0,95356;-1,734694;-1,15599;-16,5;0,25;-4,5;150,9636;spread FORTE +10 | delta30 favorável 35.0 | delta10 crescente 63.0 | saldo agressor30 36.0 | saldo10 favorável 64.0 | razão fluxo 1.15 | vel15 0.9536 | vel5 acelerando 1.7347 | aceleração 1.1560 | desloc15 14.25 | ticks/s 150.96 | rompimento 0.25 | continuidade 4.50 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;False;2026-07-23 09:49:33.197000;0,0;;;;;True
20260723095229622424;2026-07-23 09:52:29;2026-07-23 09:52:17.496;VENDA;28785,5;28765,5;28797,5;;False;2000;1200;1400,0;C7_DNA_FLUXO_V5_1;LOSS;0,0;-1425,0;0,0;50,0;50,0;28799,75;-1200;94;100;-6;22;14;100;8;-6;72;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;10;FORTE;ALTA;TRANSICAO;BAIXA;1;28796,25;2026-07-23 09:49:58.594000;ALTA mantida durante TRANSICAO;"topos/fundos divergentes: 28795.50->28798.00; 28793.50->28791.75";12;28798,0;28795,5;28791,75;28793,5;0,084967;8,0;TRANSICAO confirmada em 2026-07-23 09:52:12.797000;FUNDO;28791,75;2026-07-23 09:52:12.797000;NOVA_CAMPANHA;0;-54,0;-61,0;-55,0;-62,0;-0,485307;-1,346034;-1,397369;-13,75;5,75;-8,0;124,1047;spread FORTE +10 | delta30 favorável 54.0 | delta10 crescente 61.0 | saldo agressor30 55.0 | saldo10 favorável 62.0 | razão fluxo 1.43 | vel15 0.4853 | vel5 acelerando 1.3460 | aceleração 1.3974 | desloc15 7.25 | ticks/s 124.10 | rompimento 5.75 | continuidade 8.00 | estrutura confirmada contrária -6;;72;12;False;2026-07-23 09:53:07.495000;0,0;;;;;True
20260723095640003502;2026-07-23 09:56:40;2026-07-23 09:56:27.895;COMPRA;28791,5;28811,5;28779,5;;False;2000;1200;1400,0;C7_DNA_FLUXO_V5_1;LOSS;300,0;-1225,0;87,4;124,6;124,6;28779,25;-1200;100;100;12;8;100;14;12;-6;92;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;10;FORTE;ALTA;ALTA;;0;28784,0;2026-07-23 09:56:27.895000;mudança BAIXA->ALTA: 2 swings opostos e rompimento do nível 28782.75;topo 28789.50>28786.25 e fundo 28784.00>28781.75;12;28789,5;28786,25;28784,0;28781,75;0,139073;9,5;ALTA confirmada em 2026-07-23 09:56:26.461000;TOPO;28789,5;2026-07-23 09:56:26.461000;NOVA_CAMPANHA;0;39,0;24,0;40,0;25,0;0,61928;1,596351;1,152144;5,25;-11,25;7,5;90,4149;spread FORTE +10 | delta30 favorável 39.0 | delta10 crescente 24.0 | saldo agressor30 40.0 | saldo10 favorável 25.0 | razão fluxo 1.77 | vel15 0.6193 | vel5 acelerando 1.5964 | aceleração 1.1521 | desloc15 9.00 | ticks/s 90.41 | rompimento 5.25 | continuidade 7.50 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;False;2026-07-23 09:58:32.497000;0,0;;;;;True
20260723095856921440;2026-07-23 09:58:56;2026-07-23 09:58:44.995;VENDA;28773,75;28753,75;28785,75;;False;2000;1200;1400,0;C7_DNA_FLUXO_V5_1;LOSS;0,0;-1300,0;0,0;74,37;74,37;28786,75;-1200;100;100;12;8;14;100;-6;12;92;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;10;FORTE;BAIXA;BAIXA;;0;28776,25;2026-07-23 09:58:32.497000;"BAIXA mantida; estrutura bruta alinhada";topo 28776.25<28783.50 e fundo 28774.25<28781.25;12;28776,25;28783,5;28774,25;28781,25;0,304348;16,0;BAIXA confirmada em 2026-07-23 09:58:44.195000;TOPO;28776,25;2026-07-23 09:58:44.195000;NOVA_CAMPANHA;0;-62,0;-24,0;-61,0;-25,0;-0,719882;-1,96281;-1,703285;-18,75;3,75;-6,25;120,8063;spread FORTE +10 | delta30 favorável 62.0 | delta10 crescente 24.0 | saldo agressor30 61.0 | saldo10 favorável 25.0 | razão fluxo 1.53 | vel15 0.7199 | vel5 acelerando 1.9628 | aceleração 1.7033 | desloc15 10.75 | ticks/s 120.81 | rompimento 3.75 | continuidade 6.25 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;False;;0,0;;;;;True
20260723100203488710;2026-07-23 10:02:03;2026-07-23 10:01:51.494;COMPRA;28800,25;28820,25;28788,25;;False;2000;1200;1400,0;C7_DNA_FLUXO_V5_1;LOSS;75,0;-1675,0;12,3;49,7;49,7;28783,5;-1200;100;100;8;8;100;14;8;-6;92;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;10;FORTE;ALTA;TRANSICAO;;0;28788,75;2026-07-23 09:59:46.919000;ALTA mantida durante TRANSICAO;"topos/fundos divergentes: 28798.00->28801.25; 28793.25->28790.00";12;28801,25;28798,0;28790,0;28793,25;0,155556;11,25;TRANSICAO confirmada em 2026-07-23 10:01:50.785000;TOPO;28801,25;2026-07-23 10:01:50.785000;NOVA_CAMPANHA;0;30,0;29,0;29,0;29,0;0,503018;0,55;0,067922;2,0;-10,25;2,75;88,0282;spread FORTE +10 | delta30 favorável 30.0 | delta10 crescente 29.0 | saldo agressor30 29.0 | saldo10 favorável 29.0 | razão fluxo 1.33 | vel15 0.5030 | vel5 acelerando 0.5500 | aceleração 0.0679 | desloc15 7.00 | ticks/s 88.03 | rompimento 2.00 | continuidade 2.75 | estrutura confirmada alinhada +8;;72;12;False;2026-07-23 10:02:41.194000;0,0;;;;;True
20260723101201031267;2026-07-23 10:12:01;2026-07-23 10:11:49.193;VENDA;28719,5;28699,5;28731,5;;False;2000;1200;1400,0;C7_DNA_FLUXO_V5_1;LOSS;0,0;-1800,0;0,0;61,6;61,6;28737,5;-1200;100;100;8;8;14;100;-6;8;92;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;10;FORTE;BAIXA;TRANSICAO;ALTA;1;28727,25;2026-07-23 10:02:41.194000;BAIXA mantida durante TRANSICAO;"topos/fundos divergentes: 28728.50->28724.50; 28719.25->28719.75";12;28724,5;28728,5;28719,75;28719,25;0,21547;13,75;TRANSICAO confirmada em 2026-07-23 10:11:48.352000;FUNDO;28719,75;2026-07-23 10:11:48.352000;NOVA_CAMPANHA;0;-169,0;-133,0;-170,0;-134,0;-0,766718;-1,400841;-0,945467;-13,5;5,75;-7,0;169,9447;spread FORTE +10 | delta30 favorável 169.0 | delta10 crescente 133.0 | saldo agressor30 170.0 | saldo10 favorável 134.0 | razão fluxo 1.78 | vel15 0.7667 | vel5 acelerando 1.4008 | aceleração 0.9455 | desloc15 11.50 | ticks/s 169.94 | rompimento 5.75 | continuidade 7.00 | estrutura confirmada alinhada +8;;72;12;False;;0,0;;;;;True
20260723101441895029;2026-07-23 10:14:41;2026-07-23 10:14:29.191;COMPRA;28725,25;28745,25;28713,25;;False;2000;1200;1400,0;C7_DNA_FLUXO_V5_1;LOSS;550,0;-1350,0;50,26;172,59;172,59;28711,75;-1200;94;100;-6;26;100;14;-6;12;68;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;10;FORTE;BAIXA;BAIXA;;0;28720,0;2026-07-23 10:14:17.091000;"BAIXA mantida; estrutura bruta alinhada";topo 28720.00<28720.50 e fundo 28717.50<28718.00;12;28720,0;28720,5;28717,5;28718,0;0,078261;7,25;BAIXA confirmada em 2026-07-23 10:14:24.083000;TOPO;28720,0;2026-07-23 10:14:24.083000;NOVA_CAMPANHA;0;60,0;28,0;59,0;27,0;0,312175;1,100881;1,208223;1,25;-7,75;3,75;126,6736;spread FORTE +10 | delta30 favorável 60.0 | delta10 crescente 28.0 | saldo agressor30 59.0 | saldo10 favorável 27.0 | razão fluxo 1.54 | vel15 0.3122 | vel5 acelerando 1.1009 | aceleração 1.2082 | desloc15 4.50 | ticks/s 126.67 | rompimento 1.25 | continuidade 3.75 | estrutura confirmada contrária -6;;72;12;False;;0,0;;;;;True
20260723101810163438;2026-07-23 10:18:10;2026-07-23 10:17:58.295;COMPRA;28720,5;28740,5;28708,5;;False;2000;1200;1400,0;C7_DNA_FLUXO_V5_1;LOSS;0,0;-1250,0;0,0;36,4;36,4;28708,0;-1200;100;100;12;8;100;14;12;-6;92;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;10;FORTE;ALTA;ALTA;;0;28716,75;2026-07-23 10:17:58.295000;mudança BAIXA->ALTA: 3 swings opostos e rompimento do nível 28720.0;topo 28719.25>28718.00 e fundo 28716.75>28715.25;12;28719,25;28718,0;28716,75;28715,25;0,256198;10,25;ALTA confirmada em 2026-07-23 10:17:56.991000;FUNDO;28716,75;2026-07-23 10:17:56.991000;NOVA_CAMPANHA;0;104,0;39,0;103,0;40,0;0,838701;1,503114;0,85214;5,0;-15,25;5,5;156,6694;spread FORTE +10 | delta30 favorável 104.0 | delta10 crescente 39.0 | saldo agressor30 103.0 | saldo10 favorável 40.0 | razão fluxo 1.53 | vel15 0.8387 | vel5 acelerando 1.5031 | aceleração 0.8521 | desloc15 12.50 | ticks/s 156.67 | rompimento 5.00 | continuidade 5.50 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;False;;0,0;;;;;True
20260723102149089270;2026-07-23 10:21:49;2026-07-23 10:21:37.290;COMPRA;28721,0;28741,0;28709,0;;False;2000;1200;1400,0;C7_DNA_FLUXO_V5_1;LOSS;0,0;-1600,0;0,0;48,5;48,5;28705,0;-1200;98;100;-2;22;100;14;-2;8;76;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;10;FORTE;BAIXA;ALTA;ALTA;1;28714,25;2026-07-23 10:21:12.391000;"BAIXA mantida; candidata ALTA 1/2; rompeu_invalidação=True";topo 28718.75>28717.25 e fundo 28716.50>28714.50;12;28718,75;28717,25;28716,5;28714,5;0,0;8,5;ALTA confirmada em 2026-07-23 10:21:35.591000;FUNDO;28716,5;2026-07-23 10:21:35.591000;NOVA_CAMPANHA;0;27,0;28,0;26,0;29,0;0,57047;1,163497;0,879991;2,25;-10,75;3,0;77,5839;spread FORTE +10 | delta30 favorável 27.0 | delta10 crescente 28.0 | saldo agressor30 26.0 | saldo10 favorável 29.0 | razão fluxo 1.19 | vel15 0.5705 | vel5 acelerando 1.1635 | aceleração 0.8800 | desloc15 8.50 | ticks/s 77.58 | rompimento 2.25 | continuidade 3.00 | estrutura confirmada contrária -6 | estrutura local alinhada +4;;72;12;False;;0,0;;;;;True
20260723102804151404;2026-07-23 10:28:04;2026-07-23 10:27:52.589;VENDA;28706,0;28686,0;28718,0;;False;2000;1200;1400,0;C7_DNA_FLUXO_V5_1;LOSS;425,0;-1475,0;11,9;60,85;60,85;28720,75;-1200;94;100;-6;22;14;100;8;-6;72;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;10;FORTE;ALTA;TRANSICAO;BAIXA;2;28707,75;2026-07-23 10:27:04.290000;ALTA mantida durante TRANSICAO;"topos/fundos divergentes: 28711.75->28711.75; 28707.75->28703.25";12;28711,75;28711,75;28703,25;28707,75;0,305936;17,5;TRANSICAO confirmada em 2026-07-23 10:27:51.489000;FUNDO;28703,25;2026-07-23 10:27:51.489000;NOVA_CAMPANHA;0;-42,0;-46,0;-43,0;-47,0;-0,856927;-1,911157;-1,671489;-15,0;0,25;-1,0;194,214;spread FORTE +10 | delta30 favorável 42.0 | delta10 crescente 46.0 | saldo agressor30 43.0 | saldo10 favorável 47.0 | razão fluxo 1.21 | vel15 0.8569 | vel5 acelerando 1.9112 | aceleração 1.6715 | desloc15 12.50 | ticks/s 194.21 | rompimento 0.25 | continuidade 1.00 | estrutura confirmada contrária -6;;72;12;False;;0,0;;;;;True
20260723102929542500;2026-07-23 10:29:29;2026-07-23 10:29:17.789;VENDA;28707,5;28687,5;28719,5;;False;2000;1200;1400,0;C7_DNA_FLUXO_V5_1;LOSS;0,0;-1225,0;0,0;36,73;36,73;28719,75;-1200;94;100;-6;22;14;100;8;-6;72;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;10;FORTE;ALTA;TRANSICAO;BAIXA;2;28716,0;2026-07-23 10:27:04.290000;ALTA mantida durante TRANSICAO;"topos/fundos divergentes: 28717.50->28717.50; 28714.50->28706.00";12;28717,5;28717,5;28706,0;28714,5;0,369697;16,0;TRANSICAO confirmada em 2026-07-23 10:29:17.125000;FUNDO;28706,0;2026-07-23 10:29:17.125000;NOVA_CAMPANHA;0;-47,0;-61,0;-46,0;-62,0;-0,752056;-1,344086;-0,913008;-17,5;4,5;-4,25;161,6418;spread FORTE +10 | delta30 favorável 47.0 | delta10 crescente 61.0 | saldo agressor30 46.0 | saldo10 favorável 62.0 | razão fluxo 1.19 | vel15 0.7521 | vel5 acelerando 1.3441 | aceleração 0.9130 | desloc15 11.25 | ticks/s 161.64 | rompimento 4.50 | continuidade 4.25 | estrutura confirmada contrária -6;;72;12;False;;0,0;;;;;True
20260723103018566133;2026-07-23 10:30:18;2026-07-23 10:30:06.750;VENDA;28696,0;28676,0;28708,0;28696,0;True;2000;1200;1400,0;C7_DNA_FLUXO_V5_1;GAIN;3725,0;-425,0;36,79;12,32;36,79;28658,75;2000;94;100;-6;20;12;100;8;-6;74;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;8;FORTE;ALTA;TRANSICAO;;0;28716,0;2026-07-23 10:27:04.290000;ALTA mantida durante TRANSICAO;"topos/fundos divergentes: 28705.25->28706.25; 28703.00->28700.25";12;28706,25;28705,25;28700,25;28703,0;0,103896;13,5;TRANSICAO confirmada em 2026-07-23 10:30:06.655000;FUNDO;28700,25;2026-07-23 10:30:06.655000;NOVA_CAMPANHA;0;-151,0;-172,0;-152,0;-173,0;-1,637701;-4,422111;-4,171031;-29,75;7,75;-11,0;381,3503;spread FORTE +8 | delta30 favorável 151.0 | delta10 crescente 172.0 | saldo agressor30 152.0 | saldo10 favorável 173.0 | razão fluxo 1.14 | vel15 1.6377 | vel5 acelerando 4.4221 | aceleração 4.1710 | desloc15 24.50 | ticks/s 381.35 | rompimento 7.75 | continuidade 11.00 | estrutura confirmada contrária -6;;72;12;False;;0,0;;;;;True
20260723103244548130;2026-07-23 10:32:44;2026-07-23 10:32:33.057;COMPRA;28743,25;28763,25;28731,25;;False;2000;1200;1400,0;C7_DNA_FLUXO_V5_1;LOSS;175,0;-2100,0;12,01;48,48;48,48;28722,25;-1200;98;100;-2;22;100;14;-2;8;76;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;10;FORTE;BAIXA;ALTA;ALTA;1;28659,5;2026-07-23 10:30:43.543000;"BAIXA mantida; candidata ALTA 1/2; rompeu_invalidação=True";topo 28739.25>28739.00 e fundo 28737.00>28733.75;12;28739,25;28739,0;28737,0;28733,75;0,103448;5,75;ALTA confirmada em 2026-07-23 10:32:31.628000;TOPO;28739,25;2026-07-23 10:32:31.628000;NOVA_CAMPANHA;0;240,0;151,0;241,0;151,0;0,968733;1,610306;0,957827;4,25;-32,5;4,75;455,9727;spread FORTE +10 | delta30 favorável 240.0 | delta10 crescente 151.0 | saldo agressor30 241.0 | saldo10 favorável 151.0 | razão fluxo 1.34 | vel15 0.9687 | vel5 acelerando 1.6103 | aceleração 0.9578 | desloc15 14.50 | ticks/s 455.97 | rompimento 4.25 | continuidade 4.75 | estrutura confirmada contrária -6 | estrutura local alinhada +4;;72;12;False;;0,0;;;;;True
20260723103610318722;2026-07-23 10:36:10;2026-07-23 10:35:58.734;VENDA;28749,25;28729,25;28761,25;;False;2000;1200;1400,0;C7_DNA_FLUXO_V5_1;LOSS;175,0;-3050,0;12,12;36,28;36,28;28779,75;-1200;98;100;-2;22;14;100;8;-2;76;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;10;FORTE;ALTA;BAIXA;BAIXA;1;28769,25;2026-07-23 10:32:57.189000;"ALTA mantida; candidata BAIXA 1/2; rompeu_invalidação=True";topo 28754.00<28756.25 e fundo 28746.75<28752.00;12;28754,0;28756,25;28746,75;28752,0;0,287671;10,75;BAIXA confirmada em 2026-07-23 10:35:58.653000;FUNDO;28746,75;2026-07-23 10:35:58.653000;NOVA_CAMPANHA;0;-56,0;-97,0;-57,0;-97,0;-1,104048;-1,111785;-0,025817;-25,75;2,0;-5,25;408,2302;spread FORTE +10 | delta30 favorável 56.0 | delta10 crescente 97.0 | saldo agressor30 57.0 | saldo10 favorável 97.0 | vel15 1.1040 | vel5 acelerando 1.1118 | aceleração 0.0258 | desloc15 16.50 | ticks/s 408.23 | rompimento 2.00 | continuidade 5.25 | estrutura confirmada contrária -6 | estrutura local alinhada +4;;72;12;False;2026-07-23 10:36:35.010000;0,0;;;;;True
20260723103658574115;2026-07-23 10:36:58;2026-07-23 10:36:47.076;COMPRA;28785,0;28805,0;28773,0;28785,0;True;2000;1200;1400,0;C7_DNA_FLUXO_V5_1;GAIN;2900,0;0,0;84,33;0,0;84,33;28814,0;2000;100;100;12;8;100;14;12;-6;92;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;10;FORTE;ALTA;ALTA;;0;28779,5;2026-07-23 10:32:57.189000;"ALTA mantida; estrutura bruta alinhada";topo 28783.75>28782.00 e fundo 28779.50>28777.75;12;28783,75;28782,0;28779,5;28777,75;0,016667;8,25;ALTA confirmada em 2026-07-23 10:36:46.903000;FUNDO;28779,5;2026-07-23 10:36:46.903000;NOVA_CAMPANHA;0;140,0;11,0;139,0;12,0;0,701122;1,804692;1,554041;0,25;-33,5;3,5;422,6095;spread FORTE +10 | delta30 favorável 140.0 | delta10 crescente 11.0 | saldo agressor30 139.0 | saldo10 favorável 12.0 | razão fluxo 1.19 | vel15 0.7011 | vel5 acelerando 1.8047 | aceleração 1.5540 | desloc15 10.50 | ticks/s 422.61 | rompimento 0.25 | continuidade 3.50 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;False;;0,0;;;;;True
20260723103834924822;2026-07-23 10:38:34;2026-07-23 10:38:23.489;VENDA;28793,25;28773,25;28805,25;;False;2000;1200;1400,0;C7_DNA_FLUXO_V5_1;LOSS;1300,0;-1375,0;23,89;95,91;95,91;28807,0;-1200;100;100;12;8;14;100;-6;12;92;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;10;FORTE;BAIXA;BAIXA;;0;28795,25;2026-07-23 10:38:23.489000;mudança ALTA->BAIXA: 3 swings opostos e rompimento do nível 28794.25;topo 28795.25<28796.25 e fundo 28792.00<28792.75;12;28795,25;28796,25;28792,0;28792,75;0,349112;18,5;BAIXA confirmada em 2026-07-23 10:38:22.902000;FUNDO;28792,0;2026-07-23 10:38:22.902000;NOVA_CAMPANHA;0;-101,0;-140,0;-100,0;-141,0;-1,383333;-3,05;-2,492812;-24,25;6,0;-6,5;459,8667;spread FORTE +10 | delta30 favorável 101.0 | delta10 crescente 140.0 | saldo agressor30 100.0 | saldo10 favorável 141.0 | razão fluxo 1.13 | vel15 1.3833 | vel5 acelerando 3.0500 | aceleração 2.4928 | desloc15 20.75 | ticks/s 459.87 | rompimento 6.00 | continuidade 6.50 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;False;2026-07-23 10:39:59.399000;0,0;;;;;True
