variavel,elegivel_regra,motivo
05_estrutura_eventos_enriquecidos__post30__compra10__range,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__compra30__delta,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__compra30__min,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__compra30__max,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__compra30__range,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__confirmacoes_candidata__delta,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__confirmacoes_candidata__min,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__confirmacoes_candidata__max,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__confirmacoes_candidata__range,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__continuidade_2s__delta,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__continuidade_2s__min,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__continuidade_2s__max,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__continuidade_2s__range,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__desloc15__delta,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__desloc15__min,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__desloc15__max,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__desloc15__range,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__desloc_120s__delta,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__desloc_120s__min,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__desloc_120s__max,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__desloc_120s__range,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__desloc_30s__delta,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__desloc_30s__min,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__desloc_30s__max,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__desloc_30s__range,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__desloc_60s__delta,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__desloc_60s__min,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__desloc_60s__max,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__desloc_60s__range,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__eficiencia_swings__delta,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__eficiencia_swings__min,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__eficiencia_swings__max,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__eficiencia_swings__range,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__favor_120s__delta,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__favor_120s__min,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__favor_120s__max,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__favor_120s__range,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__favor_30s__delta,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__favor_30s__min,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__favor_30s__max,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__favor_30s__range,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__favor_60s__delta,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__favor_60s__min,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__favor_60s__max,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__favor_60s__range,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__fundo_30s__delta,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__fundo_30s__min,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__fundo_30s__max,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__fundo_30s__range,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__fundo_anterior__delta,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__fundo_anterior__min,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__fundo_anterior__max,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__fundo_anterior__range,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__max_alta_120s__delta,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__max_alta_120s__min,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__max_alta_120s__max,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__max_alta_120s__range,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__max_alta_30s__delta,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__max_alta_30s__min,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__max_alta_30s__max,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__max_alta_30s__range,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__max_alta_60s__delta,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__max_alta_60s__min,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__max_alta_60s__max,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__max_alta_60s__range,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__max_baixa_120s__delta,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__max_baixa_120s__min,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__max_baixa_120s__max,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__max_baixa_120s__range,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__max_baixa_30s__delta,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__max_baixa_30s__min,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__max_baixa_30s__max,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__max_baixa_30s__range,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__max_baixa_60s__delta,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__max_baixa_60s__min,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__max_baixa_60s__max,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__max_baixa_60s__range,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__preco__delta,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__preco__min,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__preco__max,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__preco__range,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__preco_2__delta,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__preco_2__min,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__preco_2__max,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__preco_2__range,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__qtd_hard_gates_compra_ok__delta,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__qtd_hard_gates_compra_ok__min,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__qtd_hard_gates_compra_ok__max,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__qtd_hard_gates_compra_ok__range,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__qtd_hard_gates_ok__delta,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__qtd_hard_gates_ok__min,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__qtd_hard_gates_ok__max,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__qtd_hard_gates_ok__range,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__qtd_hard_gates_venda_ok__delta,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__qtd_hard_gates_venda_ok__min,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__qtd_hard_gates_venda_ok__max,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__qtd_hard_gates_venda_ok__range,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__ref__delta,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__ref__min,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__ref__max,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__ref__range,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__swing_mais_recente_preco__delta,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__swing_mais_recente_preco__min,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__swing_mais_recente_preco__max,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__swing_mais_recente_preco__range,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__topo_30s__delta,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__topo_30s__min,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__topo_30s__max,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__topo_30s__range,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__topo_anterior__delta,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__topo_anterior__min,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__topo_anterior__max,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__topo_anterior__range,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__ultimo_fundo__delta,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__ultimo_fundo__min,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__ultimo_fundo__max,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__ultimo_fundo__range,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__ultimo_topo__delta,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__ultimo_topo__min,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__ultimo_topo__max,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__ultimo_topo__range,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__vel15__delta,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__vel15__min,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__vel15__max,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__vel15__range,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__vel5__delta,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__vel5__min,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__vel5__max,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__vel5__range,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__vel_anterior__delta,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__vel_anterior__min,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__vel_anterior__max,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__vel_anterior__range,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__venda10__delta,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__venda10__min,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__venda10__max,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__venda10__range,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__venda30__delta,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__venda30__min,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__venda30__max,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post30__venda30__range,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post60__n,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post60__aceleracao__delta,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post60__aceleracao__min,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post60__aceleracao__max,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post60__aceleracao__range,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post60__ajuste_estrutura__delta,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post60__ajuste_estrutura__min,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post60__ajuste_estrutura__max,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post60__ajuste_estrutura__range,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post60__ajuste_estrutura_compra__delta,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post60__ajuste_estrutura_compra__min,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post60__ajuste_estrutura_compra__max,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post60__ajuste_estrutura_compra__range,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post60__ajuste_estrutura_venda__delta,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post60__ajuste_estrutura_venda__min,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post60__ajuste_estrutura_venda__max,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post60__ajuste_estrutura_venda__range,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post60__campanha_entradas__delta,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post60__campanha_entradas__min,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post60__campanha_entradas__max,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post60__campanha_entradas__range,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post60__delta10__delta,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post60__delta10__min,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post60__delta10__max,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post60__delta10__range,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post60__delta30__delta,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post60__delta30__min,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post60__delta30__max,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post60__delta30__range,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post60__diferenca_score__delta,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post60__diferenca_score__min,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post60__diferenca_score__max,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post60__diferenca_score__range,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post60__f_aceleracao__delta,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post60__f_aceleracao__min,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post60__f_aceleracao__max,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post60__f_aceleracao__range,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post60__f_delta__delta,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post60__f_delta__min,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post60__f_delta__max,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post60__f_delta__range,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post60__f_razao_fluxo__delta,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post60__f_razao_fluxo__min,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post60__f_razao_fluxo__max,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post60__f_razao_fluxo__range,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post60__f_saldo__delta,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post60__f_saldo__min,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post60__f_saldo__max,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post60__f_saldo__range,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post60__f_score__delta,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post60__f_score__min,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post60__f_score__max,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post60__f_score__range,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post60__f_spread__delta,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post60__f_spread__min,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post60__f_spread__max,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post60__f_spread__range,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post60__f_ticks_s__delta,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post60__f_ticks_s__min,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post60__f_ticks_s__max,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post60__f_ticks_s__range,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post60__f_velocidade__delta,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post60__f_velocidade__min,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post60__f_velocidade__max,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post60__f_velocidade__range,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post60__imbalance_atual__delta,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post60__imbalance_atual__min,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post60__imbalance_atual__max,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post60__imbalance_atual__range,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post60__nivel_invalidation__delta,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post60__nivel_invalidation__min,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post60__nivel_invalidation__max,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post60__nivel_invalidation__range,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post60__razao_compra30__delta,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post60__razao_compra30__min,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post60__razao_compra30__max,False,FUTURO_OU_RESULTADO
05_estrutura_eventos_enriquecidos__post60__razao_compra30__range,False,FUTURO_OU_RESULTADO
