variavel,n_stop,n_nao_stop,media_stop,media_nao_stop,mediana_stop,mediana_nao_stop,diferenca_medias,efeito_padronizado,correlacao_resultado,abs_efeito
07_bloqueios_auditoria_completa__pre60__mov_contra_60s__first,43,54,919.1860465116279,500.0,700.0,300.0,419.18604651162786,0.5712454588486647,-0.24709749308163528,0.5712454588486647
07_bloqueios_auditoria_completa__pre60__continuidade_2s__max,43,54,2.546511627906977,0.9907407407407407,2.5,1.0,1.5557708871662361,0.5687843321986322,-0.2055467007727037,0.5687843321986322
05_estrutura_eventos_enriquecidos__pre60__max_baixa_120s__first,51,65,-523.5294117647059,-1082.6923076923076,-350.0,-875.0,559.1628959276018,0.5653732780339269,-0.33609436329128806,0.5653732780339269
06_evolucao_score_eventos__pre60__max_baixa_120s__first,51,65,-523.5294117647059,-1082.6923076923076,-350.0,-875.0,559.1628959276018,0.5653732780339269,-0.33609436329128806,0.5653732780339269
07_bloqueios_auditoria_completa__last__mov_favor_60s,17,17,1089.7058823529412,530.8823529411765,650.0,600.0,558.8235294117648,0.5652277913557888,-0.3136564931909304,0.5652277913557888
05_estrutura_eventos_enriquecidos__pre60__max_alta_30s__range,51,65,1017.156862745098,611.5384615384615,875.0,550.0,405.61840120663646,0.5629292681601085,-0.2630937677972232,0.5629292681601085
06_evolucao_score_eventos__pre60__max_alta_30s__range,51,65,1017.156862745098,611.5384615384615,875.0,550.0,405.61840120663646,0.5629292681601085,-0.2630937677972232,0.5629292681601085
05_estrutura_eventos_enriquecidos__last__favor_60s,29,34,1179.3103448275863,655.1470588235294,825.0,625.0,524.1632860040569,0.56268846261319,-0.2169870305146457,0.56268846261319
05_estrutura_eventos_enriquecidos__last__favor_120s,29,34,1325.0,747.0588235294117,825.0,700.0,577.9411764705883,0.5613783694204553,-0.2246683820889514,0.5613783694204553
07_bloqueios_auditoria_completa__pre60__desloc_120s__slope,27,30,-208.3796296296296,32.85227272727276,-112.49999999999999,87.50000000000009,-241.23190235690237,-0.5595073499119947,0.2569064563169778,0.5595073499119947
05_estrutura_eventos_enriquecidos__pre60__max_alta_30s__slope,39,53,71.31951381951379,-25.668443192028096,14.285714285714231,-15.773809523809534,96.98795701154188,0.5539290083829427,-0.24691072809366843,0.5539290083829427
06_evolucao_score_eventos__pre60__max_alta_30s__slope,39,53,71.31951381951379,-25.668443192028096,14.285714285714231,-15.773809523809534,96.98795701154188,0.5539290083829427,-0.24691072809366843,0.5539290083829427
07_bloqueios_auditoria_completa__pre60__mov_contra_30s__mean,43,54,593.5229789590255,325.7080727914061,437.5,256.25,267.8149061676194,0.5538622483371072,-0.26811357578159456,0.5538622483371072
07_bloqueios_auditoria_completa__pre60__mov_contra_120s__max,43,54,1795.3488372093022,1088.888888888889,1500.0,1000.0,706.4599483204133,0.5518223858680916,-0.18311826320751895,0.5518223858680916
05_estrutura_eventos_enriquecidos__pre60__favor_120s__repique_min,51,65,834.3137254901961,313.46153846153845,400.0,0.0,520.8521870286577,0.547800545442388,-0.27595193970089277,0.547800545442388
07_bloqueios_auditoria_completa__pre60__mov_contra_120s__mean,43,54,1194.6331672203764,734.6495711079044,1020.0,686.6666666666667,459.983596112472,0.5472215441575446,-0.18353385596982644,0.5472215441575446
05_estrutura_eventos_enriquecidos__pre60__max_alta_30s__mean,51,65,665.7707502192798,314.77777777777777,607.1428571428571,258.3333333333333,350.992972441502,0.5465834303405778,-0.26681189073402073,0.5465834303405778
06_evolucao_score_eventos__pre60__max_alta_30s__mean,51,65,665.7707502192798,314.77777777777777,607.1428571428571,258.3333333333333,350.992972441502,0.5465834303405778,-0.26681189073402073,0.5465834303405778
07_bloqueios_auditoria_completa__pre60__mov_favor_120s__repique_min,43,54,608.1395348837209,152.3148148148148,100.0,0.0,455.8247200689061,0.5455936656243177,-0.2253704897954704,0.5455936656243177
07_bloqueios_auditoria_completa__pre60__desloc_30s__delta,43,54,328.48837209302326,-126.38888888888889,0.0,-12.5,454.8772609819122,0.5429207678915751,-0.2047757309793347,0.5429207678915751
07_bloqueios_auditoria_completa__pre60__campanha_entradas__ret_pct,11,8,-36.36363636363637,-12.5,0.0,0.0,-23.863636363636367,-0.5419275171868445,0.15014688212895588,0.5419275171868445
07_bloqueios_auditoria_completa__pre60__salvou_loss_60s__ever_true,43,54,0.9069767441860465,0.6851851851851852,1.0,1.0,0.22179155900086123,0.5385180994453801,-0.24199647132758556,0.5385180994453801
05_estrutura_eventos_enriquecidos__pre60__max_alta_60s__ret_pct,41,44,51.12364545045187,-37.29626869379105,-11.25,-98.84792626728111,88.41991414424291,0.5379686743627375,-0.2667187982724173,0.5379686743627375
06_evolucao_score_eventos__pre60__max_alta_60s__ret_pct,41,44,51.12364545045187,-37.29626869379105,-11.25,-98.84792626728111,88.41991414424291,0.5379686743627375,-0.2667187982724173,0.5379686743627375
07_bloqueios_auditoria_completa__pre60__aceleracao__std,43,54,0.7545164503132161,0.4779628940657671,0.7283098782057135,0.4337576027106447,0.27655355624744904,0.5365044237328999,-0.22802687759758414,0.5365044237328999
07_bloqueios_auditoria_completa__pre60__f_aceleracao__std,43,54,0.7545164503132161,0.4779628940657671,0.7283098782057135,0.4337576027106447,0.27655355624744904,0.5365044237328999,-0.22802687759758414,0.5365044237328999
07_bloqueios_auditoria_completa__pre60__mov_contra_120s__slope,27,30,-206.67328042328037,45.71807359307357,-112.50000000000003,32.5,-252.39135401635394,-0.5361832287762881,0.2306602396715449,0.5361832287762881
07_bloqueios_auditoria_completa__pre60__mov_favor_60s__repique_min,43,54,669.7674418604652,237.5,300.0,0.0,432.26744186046517,0.5359032324062041,-0.2126813506829732,0.5359032324062041
05_estrutura_eventos_enriquecidos__pre60__desloc_60s__delta,51,65,358.3333333333333,-380.38461538461536,225.0,-50.0,738.7179487179487,0.5353986533845376,-0.2653896505755312,0.5353986533845376
06_evolucao_score_eventos__pre60__desloc_60s__delta,51,65,358.3333333333333,-380.38461538461536,225.0,-50.0,738.7179487179487,0.5353986533845376,-0.2653896505755312,0.5353986533845376
05_estrutura_eventos_enriquecidos__pre60__max_baixa_60s__mean,51,65,-339.84813117166055,-651.9919108669108,-297.5,-487.5,312.1437796952502,0.5337714683287327,-0.25701159213802943,0.5337714683287327
06_evolucao_score_eventos__pre60__max_baixa_60s__mean,51,65,-339.84813117166055,-651.9919108669108,-297.5,-487.5,312.1437796952502,0.5337714683287327,-0.25701159213802943,0.5337714683287327
07_bloqueios_auditoria_completa__pre60__max_baixa_60s__last,43,54,-334.30232558139534,-727.3148148148148,-250.0,-612.5,393.01248923341944,0.5331438250572414,-0.2711927174941915,0.5331438250572414
bloqueios_c7_dna_fluxo_v5_2__pre60__campanha_pullback__changed,53,73,0.11320754716981132,0.0,0.0,0.0,0.11320754716981132,0.5315935191791953,-0.23421418871214095,0.5315935191791953
07_bloqueios_auditoria_completa__last__score_compra_base,17,17,41.35294117647059,26.764705882352942,52.0,20.0,14.588235294117645,0.5311698246627257,-0.17382178075544275,0.5311698246627257
05_estrutura_eventos_enriquecidos__pre60__spread_pct_30__pos_range,51,65,0.36256674100878994,0.5689563166230392,0.2339670405859451,0.5,-0.2063895756142493,-0.5302941798660475,0.21551627899121253,0.5302941798660475
06_evolucao_score_eventos__pre60__spread_pct_30__pos_range,51,65,0.36256674100878994,0.5689563166230392,0.2339670405859451,0.5,-0.2063895756142493,-0.5302941798660475,0.21551627899121253,0.5302941798660475
07_bloqueios_auditoria_completa__last__qtd_hard_gates_compra_ok,17,17,3.4705882352941178,2.4705882352941178,4.0,2.0,1.0,0.5301509723549864,-0.15264055762240714,0.5301509723549864
07_bloqueios_auditoria_completa__pre60__mov_contra_120s__first,43,54,1220.3488372093022,684.2592592592592,875.0,387.5,536.089577950043,0.5299005576112127,-0.19095052940782065,0.5299005576112127
07_bloqueios_auditoria_completa__pre60__impediu_gain_60s__transitions,43,54,0.9534883720930233,0.5,1.0,0.0,0.4534883720930233,0.5251617657325448,-0.1904633118516588,0.5251617657325448
07_bloqueios_auditoria_completa__pre60__impediu_gain_60s__all_true,43,54,0.27906976744186046,0.5370370370370371,0.0,1.0,-0.25796726959517663,-0.5222162711482335,0.21191635480603604,0.5222162711482335
05_estrutura_eventos_enriquecidos__pre60__max_alta_60s__delta,51,65,225.0,-275.0,0.0,-50.0,500.0,0.521525799211336,-0.2511307270355559,0.521525799211336
06_evolucao_score_eventos__pre60__max_alta_60s__delta,51,65,225.0,-275.0,0.0,-50.0,500.0,0.521525799211336,-0.2511307270355559,0.521525799211336
07_bloqueios_auditoria_completa__pre60__max_baixa_120s__min,43,54,-826.1627906976744,-1290.7407407407406,-700.0,-1112.5,464.57795004306627,0.5213890276594201,-0.3263384012579411,0.5213890276594201
05_estrutura_eventos_enriquecidos__pre60__max_baixa_60s__pos_range,51,65,0.7316822545874391,0.5222754306680373,1.0,0.5,0.2094068239194018,0.5210746528029773,-0.28358726023732855,0.5210746528029773
06_evolucao_score_eventos__pre60__max_baixa_60s__pos_range,51,65,0.7316822545874391,0.5222754306680373,1.0,0.5,0.2094068239194018,0.5210746528029773,-0.28358726023732855,0.5210746528029773
07_bloqueios_auditoria_completa__pre60__mov_favor_120s__pos_range,43,54,0.5136077613019338,0.30749568328244076,0.5,0.12698412698412698,0.206112078019493,0.5208564769385443,-0.22630727992241537,0.5208564769385443
05_estrutura_eventos_enriquecidos__pre60__favor_120s__slope,39,53,37.2548285048285,-60.83874458874458,22.424242424242607,-41.969696969697,98.09357309357308,0.5204877345323045,-0.3161368337064691,0.5204877345323045
05_estrutura_eventos_enriquecidos__pre60__max_alta_60s__repique_min,51,65,554.9019607843137,186.15384615384616,100.0,0.0,368.7481146304675,0.5184652489081648,-0.22691513250373443,0.5184652489081648
06_evolucao_score_eventos__pre60__max_alta_60s__repique_min,51,65,554.9019607843137,186.15384615384616,100.0,0.0,368.7481146304675,0.5184652489081648,-0.22691513250373443,0.5184652489081648
07_bloqueios_auditoria_completa__pre60__desloc_30s__repique_min,43,54,629.0697674418604,279.1666666666667,275.0,0.0,349.90310077519376,0.5182370586308228,-0.21070568910958146,0.5182370586308228
07_bloqueios_auditoria_completa__pre60__desloc_30s__slope,27,30,73.83597883597884,-101.11471861471861,-37.50000000000005,-54.10714285714283,174.95069745069745,0.5174629360285882,-0.17985033030283173,0.5174629360285882
05_estrutura_eventos_enriquecidos__pre60__max_baixa_60s__max,51,65,-50.0,-190.0,0.0,0.0,140.0,0.5157895267750222,-0.18613452735742123,0.5157895267750222
06_evolucao_score_eventos__pre60__max_baixa_60s__max,51,65,-50.0,-190.0,0.0,0.0,140.0,0.5157895267750222,-0.18613452735742123,0.5157895267750222
07_bloqueios_auditoria_completa__last__f_spread,17,17,0.9411764705882353,2.4705882352941178,0.0,0.0,-1.5294117647058825,-0.5156862774427126,0.1404695917593064,0.5156862774427126
07_bloqueios_auditoria_completa__last__score_spread,17,17,0.9411764705882353,2.4705882352941178,0.0,0.0,-1.5294117647058825,-0.5156862774427126,0.1404695917593064,0.5156862774427126
05_estrutura_eventos_enriquecidos__pre60__imbalance_atual__dist_media,51,65,-0.18028463910816853,0.18043030118030118,-0.11111111111111116,0.0,-0.36071494028846973,-0.5143830867329511,0.17809357656001412,0.5143830867329511
06_evolucao_score_eventos__pre60__imbalance_atual__dist_media,51,65,-0.18028463910816853,0.18043030118030118,-0.11111111111111116,0.0,-0.36071494028846973,-0.5143830867329511,0.17809357656001412,0.5143830867329511
05_estrutura_eventos_enriquecidos__pre60__max_baixa_30s__last,51,65,-126.96078431372548,-318.84615384615387,0.0,0.0,191.8853695324284,0.5116422716515363,-0.20373789803643158,0.5116422716515363
06_evolucao_score_eventos__pre60__max_baixa_30s__last,51,65,-126.96078431372548,-318.84615384615387,0.0,0.0,191.8853695324284,0.5116422716515363,-0.20373789803643158,0.5116422716515363
07_bloqueios_auditoria_completa__pre60__desloc_60s__ret_pct,43,51,88.70651191399826,-50.73564616936843,13.793103448275861,0.0,139.44215808336668,0.5112886794293218,-0.2208892254225826,0.5112886794293218
07_bloqueios_auditoria_completa__pre60__mov_favor_60s__pos_range,43,54,0.6151275162407955,0.40950166605686,0.7142857142857143,0.5,0.20562585018393553,0.510986391254854,-0.19446226869937355,0.510986391254854
07_bloqueios_auditoria_completa__pre60__salvou_loss_30s__ever_true,43,54,0.8837209302325582,0.6666666666666666,1.0,1.0,0.21705426356589153,0.5103407851438228,-0.24676346283947684,0.5103407851438228
07_bloqueios_auditoria_completa__pre60__gate_rompimento__transitions,43,54,1.069767441860465,0.5925925925925926,1.0,0.0,0.47717484926787246,0.5089135524755019,-0.2669822771055705,0.5089135524755019
05_estrutura_eventos_enriquecidos__pre60__favor_30s__last,51,65,648.5294117647059,253.46153846153845,225.0,0.0,395.0678733031674,0.5077079779699832,-0.2400202251444577,0.5077079779699832
05_estrutura_eventos_enriquecidos__pre60__desloc_60s__ret_pct,48,58,140.86997416783052,-146.67292401426684,33.1578947368421,-44.94047619047619,287.54289818209736,0.5061239394175546,-0.287984286813851,0.5061239394175546
06_evolucao_score_eventos__pre60__desloc_60s__ret_pct,48,58,140.86997416783052,-146.67292401426684,33.1578947368421,-44.94047619047619,287.54289818209736,0.5061239394175546,-0.287984286813851,0.5061239394175546
05_estrutura_eventos_enriquecidos__pre60__desloc_30s__pos_range,51,65,0.574661560597192,0.3756019162795836,0.6470588235294118,0.2982456140350877,0.19905964431760836,0.5056336223359335,-0.24016666952519736,0.5056336223359335
06_evolucao_score_eventos__pre60__desloc_30s__pos_range,51,65,0.574661560597192,0.3756019162795836,0.6470588235294118,0.2982456140350877,0.19905964431760836,0.5056336223359335,-0.24016666952519736,0.5056336223359335
07_bloqueios_auditoria_completa__pre60__mov_contra_120s__recuo_max,43,54,-875.5813953488372,-282.4074074074074,-175.0,0.0,-593.1739879414298,-0.5041990971313938,0.19544860664551952,0.5041990971313938
07_bloqueios_auditoria_completa__pre60__max_baixa_60s__max,43,54,-140.11627906976744,-480.55555555555554,0.0,-200.0,340.4392764857881,0.5010644659806454,-0.218997482856325,0.5010644659806454
05_estrutura_eventos_enriquecidos__pre60__max_baixa_30s__pos_range,51,65,0.7506599639593575,0.5546973293204599,1.0,0.5,0.19596263463889763,0.4994418567740842,-0.21980056772621503,0.4994418567740842
06_evolucao_score_eventos__pre60__max_baixa_30s__pos_range,51,65,0.7506599639593575,0.5546973293204599,1.0,0.5,0.19596263463889763,0.4994418567740842,-0.21980056772621503,0.4994418567740842
05_estrutura_eventos_enriquecidos__pre60__favor_60s__last,51,65,1098.5294117647059,478.0769230769231,600.0,100.0,620.4524886877828,0.49936387181513237,-0.2597238502870755,0.49936387181513237
05_estrutura_eventos_enriquecidos__pre60__favor_120s__dist_media,51,65,109.21324590442235,-226.34935897435895,0.0,-231.25,335.5626048787813,0.4976255888424777,-0.2858229750384769,0.4976255888424777
07_bloqueios_auditoria_completa__pre60__max_alta_30s__std,43,54,303.1271411054511,182.17338914235734,216.02468994692867,149.44576339926942,120.95375196309374,0.49752020685090403,-0.1945566685408511,0.49752020685090403
bloqueios_c7_dna_fluxo_v5_2__last__ajuste_estrutura_venda,23,24,1.6521739130434783,5.583333333333333,-2.0,8.0,-3.9311594202898545,-0.4958195861758015,0.21469679940661912,0.4958195861758015
07_bloqueios_auditoria_completa__pre60__rompimento_venda__ret_pct,42,54,-151.47710433790346,-11.099075926365519,0.0,0.0,-140.37802841153794,-0.493094755846255,0.19787859366726135,0.493094755846255
05_estrutura_eventos_enriquecidos__pre60__max_baixa_60s__min,51,65,-703.4313725490196,-1112.6923076923076,-675.0,-975.0,409.26093514328807,0.4929370815292485,-0.26805727234795707,0.4929370815292485
06_evolucao_score_eventos__pre60__max_baixa_60s__min,51,65,-703.4313725490196,-1112.6923076923076,-675.0,-975.0,409.26093514328807,0.4929370815292485,-0.26805727234795707,0.4929370815292485
05_estrutura_eventos_enriquecidos__pre60__max_alta_30s__dist_media,51,65,130.3076811532694,-95.54700854700856,0.0,-50.0,225.85468970027796,0.49232085751910476,-0.21099203249184462,0.49232085751910476
06_evolucao_score_eventos__pre60__max_alta_30s__dist_media,51,65,130.3076811532694,-95.54700854700856,0.0,-50.0,225.85468970027796,0.49232085751910476,-0.21099203249184462,0.49232085751910476
07_bloqueios_auditoria_completa__pre60__continuidade_2s__recuo_max,43,54,-2.25,-1.0925925925925926,-1.0,-0.25,-1.1574074074074074,-0.4918614401791622,0.23773352792346814,0.4918614401791622
07_bloqueios_auditoria_completa__pre60__max_baixa_30s__slope,27,30,22.48677248677249,-73.27164502164501,-24.107142857142865,-22.49999999999999,95.75841750841751,0.49110366443596554,-0.18183535483966215,0.49110366443596554
07_bloqueios_auditoria_completa__pre60__qtd_hard_gates_compra_ok__std,43,54,0.9918467413819133,0.6711149008579628,0.9428090415820634,0.5,0.32073184052395054,0.4909044760778821,-0.20914884734434758,0.4909044760778821
07_bloqueios_auditoria_completa__pre60__max_alta_60s__repique_min,43,54,485.4651162790698,172.22222222222223,100.0,0.0,313.24289405684755,0.4904226990584636,-0.18931257049557274,0.4904226990584636
07_bloqueios_auditoria_completa__pre60__max_baixa_30s__delta,43,54,127.32558139534883,-108.79629629629629,0.0,0.0,236.12187769164512,0.4893187448245595,-0.20379660399302948,0.4893187448245595
