regra_bloqueio,componentes,variaveis,validacao_temporal,score_rank,treino_trades_base,treino_trades_bloqueados,treino_losses_evitados,treino_gains_perdidos,treino_resultado_base,treino_resultado_novo,treino_melhoria_resultado,treino_pf_base,treino_pf_novo,treino_melhoria_pf,treino_dd_base,treino_dd_novo,treino_reducao_dd,treino_expectancia_nova,treino_winrate_novo,teste_trades_base,teste_trades_bloqueados,teste_losses_evitados,teste_gains_perdidos,teste_resultado_base,teste_resultado_novo,teste_melhoria_resultado,teste_pf_base,teste_pf_novo,teste_melhoria_pf,teste_dd_base,teste_dd_novo,teste_reducao_dd,teste_expectancia_nova,teste_winrate_novo,estabilidade_resultado,saldo_eventos_teste,tipo_regra,candidata_conservadora
13a_features_tempo_real__last__cobertura_15s <= 12,1,13a_features_tempo_real__last__cobertura_15s,False,-6550.727272730101,144,66,28,38,-2239.9999999928696,-4319.999999996071,-2080.0000000032014,0.9562500000001393,0.8500000000001364,-0.10625000000000284,18159.999999996944,10159.999999997672,7999.999999999272,-55.38461538456501,53.84615384615385,63,21,6,15,9520.000000003347,5920.000000001892,-3600.000000001455,1.540909090909281,1.4625000000001478,-0.07840909090913328,5439.999999999418,3759.9999999998545,1679.9999999995634,140.95238095242598,61.904761904761905,-3600.000000001455,-9,SIMPLES,False
13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__range >= 0.90725488,1,13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__range,False,-6564.727272728378,144,48,21,27,-2239.9999999928696,-2479.999999995198,-240.0000000023283,0.9562500000001393,0.9279069767443257,-0.028343023255813615,18159.999999996944,10879.99999999738,7279.999999999563,-25.83333333328331,55.208333333333336,63,9,2,7,9520.000000003347,4640.000000003056,-4880.000000000291,1.540909090909281,1.290000000000191,-0.2509090909090901,5439.999999999418,5439.999999999418,0.0,85.92592592598251,62.96296296296296,-4880.000000000291,-5,SIMPLES,False
13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__recuo_max <= -0.24972717,1,13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__recuo_max,False,-6623.584415588105,144,72,34,38,-2239.9999999928696,5280.000000003201,7519.999999996071,0.9562500000001393,1.2200000000001334,0.26374999999999416,18159.999999996944,7199.999999998545,10959.9999999984,73.3333333333778,58.333333333333336,63,29,8,21,9520.000000003347,4160.00000000131,-5360.000000002037,1.540909090909281,1.3714285714286885,-0.16948051948059262,5439.999999999418,4559.9999999998545,879.9999999995634,122.3529411765091,58.82352941176471,-5360.000000002037,-13,SIMPLES,False
13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__first <= -0.031182405,1,13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__first,False,-6633.034965036783,144,15,4,11,-2239.9999999928696,-5519.999999993888,-3280.0000000010186,0.9562500000001393,0.8850000000001274,-0.07125000000001191,18159.999999996944,17359.999999996944,800.0,-42.79069767437122,53.48837209302325,63,25,9,16,9520.000000003347,7120.000000001892,-2400.000000001455,1.540909090909281,1.6846153846155665,0.1437062937062854,5439.999999999418,5439.999999999418,0.0,187.36842105268136,65.78947368421053,-3280.0000000010186,-7,SIMPLES,False
13a_features_tempo_real__pre60__pre_15s_spread_medio__first <= 1.1490417,1,13a_features_tempo_real__pre60__pre_15s_spread_medio__first,False,-6633.034965036783,144,15,4,11,-2239.9999999928696,-5519.999999993888,-3280.0000000010186,0.9562500000001393,0.8850000000001274,-0.07125000000001191,18159.999999996944,17359.999999996944,800.0,-42.79069767437122,53.48837209302325,63,25,9,16,9520.000000003347,7120.000000001892,-2400.000000001455,1.540909090909281,1.6846153846155665,0.1437062937062854,5439.999999999418,5439.999999999418,0.0,187.36842105268136,65.78947368421053,-3280.0000000010186,-7,SIMPLES,False
13a_features_tempo_real__last__adv_delta_spread_minimo_15s_30s <= 0.083333333,1,13a_features_tempo_real__last__adv_delta_spread_minimo_15s_30s,False,-6655.58441558884,144,111,45,66,-2239.9999999928696,-7039.99999999869,-4800.000000005821,0.9562500000001393,0.536842105263244,-0.4194078947368952,18159.999999996944,11039.999999999418,7119.999999997526,-213.33333333329364,42.42424242424242,63,39,15,24,9520.000000003347,7120.000000001164,-2400.000000002183,1.540909090909281,2.271428571428779,0.7305194805194981,5439.999999999418,2159.9999999998545,3279.9999999995634,296.6666666667152,70.83333333333334,-4800.000000005821,-9,SIMPLES,False
13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__last <= 0.083333333,1,13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__last,False,-6655.58441558884,144,111,45,66,-2239.9999999928696,-7039.99999999869,-4800.000000005821,0.9562500000001393,0.536842105263244,-0.4194078947368952,18159.999999996944,11039.999999999418,7119.999999997526,-213.33333333329364,42.42424242424242,63,39,15,24,9520.000000003347,7120.000000001164,-2400.000000002183,1.540909090909281,2.271428571428779,0.7305194805194981,5439.999999999418,2159.9999999998545,3279.9999999995634,296.6666666667152,70.83333333333334,-4800.000000005821,-9,SIMPLES,False
13a_features_tempo_real__last__cobertura_60s <= 46,1,13a_features_tempo_real__last__cobertura_60s,False,-6656.30622009688,144,40,18,22,-2239.9999999928696,-1759.9999999947613,479.99999999810825,0.9562500000001393,0.9521739130436206,-0.004076086956518621,18159.999999996944,14879.999999998836,3279.9999999981083,-16.92307692302655,55.769230769230774,63,13,3,10,9520.000000003347,4720.000000002619,-4800.000000000728,1.540909090909281,1.310526315789646,-0.230382775119635,5439.999999999418,5119.999999998981,320.00000000043656,94.40000000005239,62.0,-4800.000000000728,-7,SIMPLES,False
13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__mean <= 0.059258597,1,13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__mean,False,-6662.441558444022,144,29,17,12,-2239.9999999928696,2720.0000000062573,4959.999999999127,0.9562500000001393,1.0723404255320814,0.11609042553194215,18159.999999996944,12479.99999999738,5679.999999999563,23.65217391309789,59.130434782608695,63,28,8,20,9520.000000003347,4400.000000001455,-5120.000000001892,1.540909090909281,1.3928571428572727,-0.1480519480520084,5439.999999999418,3759.9999999998545,1679.9999999995634,125.71428571432729,60.0,-5120.000000001892,-12,SIMPLES,False
13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__range >= 0.83635104,1,13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__range,False,-6675.3939393951805,144,58,26,32,-2239.9999999928696,-1599.9999999956344,639.9999999972351,0.9562500000001393,0.9473684210527752,-0.008881578947364077,18159.999999996944,8719.999999997526,9439.999999999418,-18.604651162739934,55.81395348837209,63,13,4,9,9520.000000003347,3840.000000003056,-5680.000000000291,1.540909090909281,1.2666666666668789,-0.2742424242424022,5439.999999999418,3839.999999999418,1600.0,76.80000000006112,64.0,-5680.000000000291,-5,SIMPLES,False
13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__range >= 0.90894228,1,13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__range,False,-6728.727272728874,144,36,12,24,-2239.9999999928696,-7999.999999994907,-5760.000000002037,0.9562500000001393,0.8076923076924302,-0.1485576923077091,18159.999999996944,13999.99999999709,4159.9999999998545,-74.07407407402691,51.85185185185185,63,14,4,10,9520.000000003347,6480.000000002474,-3040.000000000873,1.540909090909281,1.4500000000001718,-0.09090909090910926,5439.999999999418,4639.999999999418,800.0,132.24489795923415,63.26530612244898,-5760.000000002037,-6,SIMPLES,False
13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__pos_range >= 0.051282051,1,13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__pos_range,False,-6797.818181821098,144,58,32,26,-2239.9999999928696,5600.000000005093,7839.999999997963,0.9562500000001393,1.218750000000199,0.2625000000000597,18159.999999996944,8479.999999998108,9679.999999998836,65.11627906982666,62.7906976744186,63,34,11,23,9520.000000003347,3200.000000001455,-6320.000000001892,1.540909090909281,1.363636363636529,-0.17727272727275212,5439.999999999418,2400.0,3039.999999999418,110.34482758625708,62.06896551724138,-6320.000000001892,-12,SIMPLES,False
13a_features_tempo_real__window__n <= 49,1,13a_features_tempo_real__window__n,False,-6801.298701301832,144,90,43,47,-2239.9999999928696,-239.99999999650754,1999.999999996362,0.9562500000001393,0.9857142857144936,0.029464285714354332,18159.999999996944,5919.999999998981,12239.999999997963,-4.444444444379769,61.111111111111114,63,27,8,19,9520.000000003347,4640.000000001601,-4880.000000001746,1.540909090909281,1.4142857142858571,-0.12662337662342393,5439.999999999418,2879.9999999995634,2559.9999999998545,128.88888888893337,61.111111111111114,-4880.000000001746,-11,SIMPLES,False
13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__max >= 0.24890351,1,13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__max,False,-6854.441558445599,144,108,44,64,-2239.9999999928696,-6399.999999998545,-4160.000000005675,0.9562500000001393,0.6000000000000909,-0.35625000000004836,18159.999999996944,8239.99999999869,9919.999999998254,-177.77777777773736,44.44444444444444,63,38,15,23,9520.000000003347,6400.000000001455,-3120.0000000018917,1.540909090909281,2.1428571428574026,0.6019480519481215,5439.999999999418,1759.9999999998545,3679.9999999995634,256.0000000000582,72.0,-4160.000000005675,-8,SIMPLES,False
13a_features_tempo_real__last__cobertura_60s <= 50,1,13a_features_tempo_real__last__cobertura_60s,False,-6860.727272730679,144,92,43,49,-2239.9999999928696,-1679.999999996653,559.9999999962165,0.9562500000001393,0.9000000000001992,-0.05624999999994007,18159.999999996944,4879.999999998836,13279.999999998108,-32.307692307627946,59.61538461538461,63,25,7,18,9520.000000003347,5040.000000001601,-4480.000000001746,1.540909090909281,1.4200000000001334,-0.1209090909091477,5439.999999999418,3200.0,2239.999999999418,132.63157894741053,60.526315789473685,-4480.000000001746,-11,SIMPLES,False
13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__first >= 0.05,1,13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__first,False,-6947.012987015156,144,58,28,30,-2239.9999999928696,3360.00000000422,5599.99999999709,0.9562500000001393,1.1166666666668132,0.16041666666667398,18159.999999996944,13919.999999998254,4239.99999999869,39.06976744190953,58.139534883720934,63,24,8,16,9520.000000003347,3440.0000000023283,-6080.000000001019,1.540909090909281,1.307142857143065,-0.23376623376621608,5439.999999999418,4319.999999999709,1119.999999999709,88.2051282051879,64.1025641025641,-6080.000000001019,-8,SIMPLES,False
13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__slope >= -0.0025661638,1,13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__slope,False,-6960.155844159781,144,79,28,51,-2239.9999999928696,-13199.99999999709,-10960.00000000422,0.9562500000001393,0.5416666666667678,-0.4145833333333715,18159.999999996944,15599.99999999709,2559.9999999998545,-203.0769230768783,44.61538461538462,63,38,15,23,9520.000000003347,8320.000000001164,-1200.0000000021828,1.540909090909281,2.4857142857144936,0.9448051948052125,5439.999999999418,1600.0,3839.999999999418,332.80000000004657,72.0,-10960.00000000422,-8,SIMPLES,False
13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__ret_pct >= 41.967577,1,13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__ret_pct,False,-6984.727272728496,144,36,11,25,-2239.9999999928696,-10959.999999994761,-8720.000000001892,0.9562500000001393,0.7415094339623877,-0.2147405660377516,18159.999999996944,14799.999999996362,3360.000000000582,-101.48148148143298,50.92592592592593,63,15,6,9,9520.000000003347,7360.000000002765,-2160.000000000582,1.540909090909281,1.575000000000216,0.03409090909093493,5439.999999999418,5439.999999999418,0.0,153.33333333339093,66.66666666666666,-8720.000000001892,-3,SIMPLES,False
13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__first <= 0,1,13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__first,False,-6995.393939397678,144,83,33,50,-2239.9999999928696,-7999.99999999709,-5760.00000000422,0.9562500000001393,0.677419354838827,-0.2788306451613123,18159.999999996944,12239.999999997963,5919.999999998981,-131.14754098355886,49.18032786885246,63,35,13,22,9520.000000003347,6960.00000000131,-2560.0000000020373,1.540909090909281,1.9666666666668486,0.42575757575756756,5439.999999999418,2159.9999999998545,3279.9999999995634,248.57142857147534,67.85714285714286,-5760.00000000422,-9,SIMPLES,False
13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__recuo_max <= -0.58375991,1,13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__recuo_max,False,-7037.454545455482,144,29,16,13,-2239.9999999928696,2640.0000000059663,4879.999999998836,0.9562500000001393,1.0687500000001553,0.11250000000001603,18159.999999996944,12239.999999997963,5919.999999998981,22.956521739182314,58.26086956521739,63,8,0,8,9520.000000003347,2800.0000000029104,-6720.000000000437,1.540909090909281,1.1590909090910744,-0.3818181818182067,5439.999999999418,5679.999999999563,-240.00000000014552,50.90909090914383,60.0,-6720.000000000437,-8,SIMPLES,False
13a_features_tempo_real__last__pre_15s_spread_minimo <= 0.990625,1,13a_features_tempo_real__last__pre_15s_spread_minimo,False,-7076.7272727298405,144,36,11,25,-2239.9999999928696,-6159.999999995489,-3920.0000000026193,0.9562500000001393,0.8547169811321819,-0.1015330188679574,18159.999999996944,19999.999999997817,-1840.0000000008731,-57.037037036995265,50.92592592592593,63,31,12,19,9520.000000003347,6880.000000001746,-2640.0000000016007,1.540909090909281,1.8600000000002184,0.3190909090909373,5439.999999999418,4479.999999999563,959.9999999998545,215.00000000005457,68.75,-3920.0000000026193,-7,SIMPLES,False
13a_features_tempo_real__last__cobertura_60s <= 48,1,13a_features_tempo_real__last__cobertura_60s,False,-7085.903743317467,144,64,30,34,-2239.9999999928696,-1759.999999995489,479.99999999738066,0.9562500000001393,0.9352941176472247,-0.020955882352914568,18159.999999996944,12159.999999999127,5999.999999997817,-21.99999999994361,57.49999999999999,63,19,5,14,9520.000000003347,4400.000000002183,-5120.000000001164,1.540909090909281,1.3235294117648664,-0.2173796791444147,5439.999999999418,3759.999999999127,1680.000000000291,100.00000000004961,61.36363636363637,-5120.000000001164,-9,SIMPLES,False
13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__slope <= -0.0025661638,1,13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__slope,False,-7096.7272727291975,144,53,29,24,-2239.9999999928696,6560.000000004948,8799.999999997817,0.9562500000001393,1.234285714285891,0.2780357142857517,18159.999999996944,10559.9999999984,7599.999999998545,72.08791208796646,61.53846153846154,63,23,7,16,9520.000000003347,2640.0000000023283,-6880.000000001019,1.540909090909281,1.220000000000194,-0.32090909090908704,5439.999999999418,5119.999999999709,319.99999999970896,66.00000000005821,62.5,-6880.000000001019,-9,SIMPLES,False
13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__range <= 0.71845869,1,13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__range,False,-7112.727272729118,144,58,26,32,-2239.9999999928696,-639.99999999578,1599.9999999970896,0.9562500000001393,0.9789473684211915,0.02269736842105219,18159.999999996944,14799.999999998545,3359.9999999983993,-7.441860465067209,55.81395348837209,63,29,11,18,9520.000000003347,4400.000000002183,-5120.000000001164,1.540909090909281,1.500000000000248,-0.04090909090903305,5439.999999999418,3279.999999998836,2160.000000000582,129.41176470594655,67.64705882352942,-5120.000000001164,-7,SIMPLES,False
13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__delta <= -0.12581266,1,13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__delta,False,-7113.727272729639,144,48,24,24,-2239.9999999928696,6400.000000004366,8639.999999997235,0.9562500000001393,1.2000000000001365,0.24374999999999725,18159.999999996944,11759.9999999984,6399.999999998545,66.66666666671215,58.333333333333336,63,22,6,16,9520.000000003347,2800.000000002183,-6720.000000001164,1.540909090909281,1.2187500000001705,-0.32215909090911055,5439.999999999418,5359.9999999998545,79.99999999956344,68.2926829268825,60.97560975609756,-6720.000000001164,-10,SIMPLES,False
13a_features_tempo_real__pre60__pre_15s_spread_medio__delta <= -0.057141529,1,13a_features_tempo_real__pre60__pre_15s_spread_medio__delta,False,-7113.727272729639,144,48,24,24,-2239.9999999928696,6400.000000004366,8639.999999997235,0.9562500000001393,1.2000000000001365,0.24374999999999725,18159.999999996944,11759.9999999984,6399.999999998545,66.66666666671215,58.333333333333336,63,22,6,16,9520.000000003347,2800.000000002183,-6720.000000001164,1.540909090909281,1.2187500000001705,-0.32215909090911055,5439.999999999418,5359.9999999998545,79.99999999956344,68.2926829268825,60.97560975609756,-6720.000000001164,-10,SIMPLES,False
13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__dist_media <= 0.43481213,1,13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__dist_media,False,-7188.727272730648,144,86,39,47,-2239.9999999928696,400.0000000029104,2639.99999999578,0.9562500000001393,1.0200000000001455,0.06375000000000619,18159.999999996944,11439.999999999418,6719.999999997526,6.89655172418811,56.896551724137936,63,42,16,26,9520.000000003347,4560.00000000131,-4960.000000002037,1.540909090909281,1.9500000000002728,0.4090909090909918,5439.999999999418,1999.9999999992724,3440.0000000001455,217.1428571429195,71.42857142857143,-4960.000000002037,-10,SIMPLES,False
13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__delta >= 0.10113022,1,13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__delta,False,-7188.72727273163,144,115,48,67,-2239.9999999928696,-5839.99999999869,-3600.0000000058208,0.9562500000001393,0.5437500000001023,-0.41250000000003695,18159.999999996944,6479.999999999563,11679.99999999738,-201.37931034478243,44.827586206896555,63,43,17,26,9520.000000003347,6320.000000001164,-3200.000000002183,1.540909090909281,2.580000000000291,1.0390909090910099,5439.999999999418,2159.9999999998545,3279.9999999995634,316.0000000000582,75.0,-3600.0000000058208,-9,SIMPLES,False
