scenario;entry_seq;source_id;source_type;campaign_source_id;signal_time;entry_time;exit_time;direction;side;entry_price;exit_price;tp_price;sl_original_price;sl_final_price;tp_mt5;sl_mt5;protection_active;protection_armed;protection_time;protection_trigger_mt5;protection_lock_mt5;timeout_minutes;bars_held;duration_seconds;exit_reason;result_price_units;result_mt5_points;mfe_price_units;mae_price_units;mfe_mt5_points;mae_mt5_points;score_source;is_win;is_loss;is_protected
REFERENCIA_TP1500_SL2500_P70;83;20260720105151784148;sinais;;2026-07-20 10:51:40.277;2026-07-20 10:53:00;2026-07-20 10:54:00;-1;VENDA;29034,75;29059,75;29019,75;29059,75;29059,75;1500,0;2500,0;True;False;;1050,0;0,0;180;2;60,0;SL;-25,0;-2500,0;3,0;-31,0;300,0;-3100,0;100;False;True;False
REFERENCIA_TP1500_SL2500_P70;84;20260720110217520489;sinais;;2026-07-20 11:02:05.888;2026-07-20 11:04:00;2026-07-20 11:04:00;1;COMPRA;29025,0;29025,0;29040,0;29000,0;29025,0;1500,0;2500,0;True;True;2026-07-20 11:04:00;1050,0;0,0;180;1;0,0;PROTECAO;0,0;0,0;19,25;0,0;1925,0;0,0;100;False;False;True
REFERENCIA_TP1500_SL2500_P70;85;20260720110452922357;sinais;;2026-07-20 11:04:41.453;2026-07-20 11:07:00;2026-07-20 11:07:00;-1;VENDA;29007,5;29007,5;28992,5;29032,5;29007,5;1500,0;2500,0;True;True;2026-07-20 11:07:00;1050,0;0,0;180;1;0,0;PROTECAO;-0,0;-0,0;15,25;0,0;1525,0;0,0;98;False;False;True
REFERENCIA_TP1500_SL2500_P70;86;20260720110853011992;sinais;;2026-07-20 11:08:41.464;2026-07-20 11:12:00;2026-07-20 11:14:00;-1;VENDA;28942,75;28967,75;28927,75;28967,75;28967,75;1500,0;2500,0;True;False;;1050,0;0,0;180;3;120,0;SL;-25,0;-2500,0;0,0;-46,5;0,0;-4650,0;100;False;True;False
REFERENCIA_TP1500_SL2500_P70;87;20260720111052586588;sinais;;2026-07-20 11:10:40.902;2026-07-20 11:13:00;2026-07-20 11:13:00;-1;VENDA;28954,75;28954,75;28939,75;28979,75;28954,75;1500,0;2500,0;True;True;2026-07-20 11:13:00;1050,0;0,0;180;1;0,0;PROTECAO;-0,0;-0,0;11,0;0,0;1100,0;0,0;100;False;False;True
REFERENCIA_TP1500_SL2500_P70;88;20260720111557356799;sinais;;2026-07-20 11:15:45.491;2026-07-20 11:18:00;2026-07-20 11:18:00;1;COMPRA;28946,5;28946,5;28961,5;28921,5;28946,5;1500,0;2500,0;True;True;2026-07-20 11:18:00;1050,0;0,0;180;1;0,0;PROTECAO;0,0;0,0;11,75;0,0;1175,0;0,0;94;False;False;True
REFERENCIA_TP1500_SL2500_P70;89;20260720111813871189;sinais;;2026-07-20 11:18:01.984;2026-07-20 11:21:00;2026-07-20 11:23:00;-1;VENDA;28918,25;28943,25;28903,25;28943,25;28943,25;1500,0;2500,0;True;False;;1050,0;0,0;180;3;120,0;SL;-25,0;-2500,0;5,0;-26,75;500,0;-2675,0;100;False;True;False
REFERENCIA_TP1500_SL2500_P70;90;20260720112311390664;sinais;;2026-07-20 11:22:59.497;2026-07-20 11:24:00;2026-07-20 11:25:00;1;COMPRA;28972,75;28987,75;28987,75;28947,75;28972,75;1500,0;2500,0;True;True;2026-07-20 11:25:00;1050,0;0,0;180;2;60,0;TP;15,0;1500,0;21,25;0,0;2125,0;0,0;94;True;False;False
REFERENCIA_TP1500_SL2500_P70;91;20260720112400859144;sinais;;2026-07-20 11:23:48.923;2026-07-20 11:25:00;2026-07-20 11:29:00;1;COMPRA;28994,0;29009,0;29009,0;28969,0;28994,0;1500,0;2500,0;True;True;2026-07-20 11:29:00;1050,0;0,0;180;3;240,0;TP;15,0;1500,0;28,5;-10,5;2850,0;-1050,0;94;True;False;False
REFERENCIA_TP1500_SL2500_P70;92;20260720112605535064;sinais;;2026-07-20 11:25:53.513;2026-07-20 11:29:00;2026-07-20 11:30:00;1;COMPRA;29022,5;29037,5;29037,5;28997,5;29022,5;1500,0;2500,0;True;True;2026-07-20 11:30:00;1050,0;0,0;180;2;60,0;TP;15,0;1500,0;17,5;0,0;1750,0;0,0;100;True;False;False
REFERENCIA_TP1500_SL2500_P70;93;20260720113245197120;sinais;;2026-07-20 11:32:33.282;2026-07-20 11:38:00;2026-07-20 11:39:00;-1;VENDA;28974,0;28999,0;28959,0;28999,0;28999,0;1500,0;2500,0;True;False;;1050,0;0,0;180;2;60,0;SL;-25,0;-2500,0;0,0;-25,0;0,0;-2500,0;94;False;True;False
REFERENCIA_TP1500_SL2500_P70;94;20260720114028227406;sinais;;2026-07-20 11:40:16.197;2026-07-20 11:43:00;2026-07-20 11:43:00;1;COMPRA;28967,25;28967,25;28982,25;28942,25;28967,25;1500,0;2500,0;True;True;2026-07-20 11:43:00;1050,0;0,0;180;1;0,0;PROTECAO;0,0;0,0;19,25;0,0;1925,0;0,0;100;False;False;True
REFERENCIA_TP1500_SL2500_P70;95;20260720114518500512;sinais;;2026-07-20 11:45:06.388;2026-07-20 11:47:00;2026-07-20 11:47:00;-1;VENDA;28960,5;28985,5;28945,5;28985,5;28985,5;1500,0;2500,0;True;False;;1050,0;0,0;180;1;0,0;SL;-25,0;-2500,0;0,0;-32,25;0,0;-3225,0;100;False;True;False
REFERENCIA_TP1500_SL2500_P70;96;20260720115234002707;sinais;;2026-07-20 11:52:22.081;2026-07-20 11:55:00;2026-07-20 12:02:00;1;COMPRA;28904,25;28919,25;28919,25;28879,25;28904,25;1500,0;2500,0;True;True;2026-07-20 12:02:00;1050,0;0,0;180;7;420,0;TP;15,0;1500,0;27,25;-24,75;2725,0;-2475,0;100;True;False;False
REFERENCIA_TP1500_SL2500_P70;97;20260720115949435930;sinais;;2026-07-20 11:59:37.542;2026-07-20 12:02:00;2026-07-20 12:03:00;1;COMPRA;28931,5;28931,5;28946,5;28906,5;28931,5;1500,0;2500,0;True;True;2026-07-20 12:03:00;1050,0;0,0;180;2;60,0;PROTECAO;0,0;0,0;19,25;-14,25;1925,0;-1425,0;100;False;False;True
REFERENCIA_TP1500_SL2500_P70;98;20260720120435935175;sinais;;2026-07-20 12:04:23.923;2026-07-20 12:07:00;2026-07-20 12:09:00;-1;VENDA;28933,25;28958,25;28918,25;28958,25;28958,25;1500,0;2500,0;True;False;;1050,0;0,0;180;3;120,0;SL;-25,0;-2500,0;0,0;-48,25;0,0;-4825,0;100;False;True;False
REFERENCIA_TP1500_SL2500_P70;99;20260720120627329596;sinais;;2026-07-20 12:06:15.432;2026-07-20 12:08:00;2026-07-20 12:09:00;1;COMPRA;28949,0;28964,0;28964,0;28924,0;28949,0;1500,0;2500,0;True;True;2026-07-20 12:09:00;1050,0;0,0;180;2;60,0;TP;15,0;1500,0;32,5;-4,75;3250,0;-475,0;94;True;False;False
REFERENCIA_TP1500_SL2500_P70;100;20260720120958553961;sinais;;2026-07-20 12:09:46.747;2026-07-20 12:12:00;2026-07-20 12:17:00;1;COMPRA;28962,75;28977,75;28977,75;28937,75;28962,75;1500,0;2500,0;True;True;2026-07-20 12:17:00;1050,0;0,0;180;3;300,0;TP;15,0;1500,0;24,5;-20,25;2450,0;-2025,0;100;True;False;False
REFERENCIA_TP1500_SL2500_P70;101;20260720121239825165;sinais;;2026-07-20 12:12:27.921;2026-07-20 12:17:00;2026-07-20 12:20:00;1;COMPRA;28987,25;28962,25;29002,25;28962,25;28962,25;1500,0;2500,0;True;False;;1050,0;0,0;180;4;180,0;SL;-25,0;-2500,0;6,0;-26,0;600,0;-2600,0;98;False;True;False
REFERENCIA_TP1500_SL2500_P70;102;20260720121559081279;sinais;;2026-07-20 12:15:47.103;2026-07-20 12:18:00;2026-07-20 12:20:00;1;COMPRA;28988,5;28963,5;29003,5;28963,5;28963,5;1500,0;2500,0;True;False;;1050,0;0,0;180;3;120,0;SL;-25,0;-2500,0;4,75;-27,25;475,0;-2725,0;100;False;True;False
REFERENCIA_TP1500_SL2500_P70;103;20260720122234480582;sinais;;2026-07-20 12:22:22.522;2026-07-20 12:24:00;2026-07-20 12:28:00;1;COMPRA;29007,0;28982,0;29022,0;28982,0;28982,0;1500,0;2500,0;True;False;;1050,0;0,0;180;5;240,0;SL;-25,0;-2500,0;5,0;-34,5;500,0;-3450,0;100;False;True;False
REFERENCIA_TP1500_SL2500_P70;104;20260720122706571704;sinais;;2026-07-20 12:26:54.623;2026-07-20 12:28:00;2026-07-20 12:29:00;-1;VENDA;28972,5;28997,5;28957,5;28997,5;28997,5;1500,0;2500,0;True;False;;1050,0;0,0;180;2;60,0;SL;-25,0;-2500,0;0,0;-34,5;0,0;-3450,0;100;False;True;False
REFERENCIA_TP1500_SL2500_P70;105;20260720123933981599;sinais;;2026-07-20 12:39:22.356;2026-07-20 12:42:00;2026-07-20 12:48:00;-1;VENDA;29014,5;28999,5;28999,5;29039,5;29014,5;1500,0;2500,0;True;True;2026-07-20 12:48:00;1050,0;0,0;180;6;360,0;TP;15,0;1500,0;25,5;-15,25;2550,0;-1525,0;100;True;False;False
REFERENCIA_TP1500_SL2500_P70;106;20260720124649830496;sinais;;2026-07-20 12:46:37.817;2026-07-20 12:49:00;2026-07-20 12:51:00;1;COMPRA;28978,0;28993,0;28993,0;28953,0;28978,0;1500,0;2500,0;True;True;2026-07-20 12:51:00;1050,0;0,0;180;2;120,0;TP;15,0;1500,0;41,25;0,0;4125,0;0,0;100;True;False;False
REFERENCIA_TP1500_SL2500_P70;107;20260720124926215762;sinais;;2026-07-20 12:49:14.816;2026-07-20 12:52:00;2026-07-20 12:54:00;-1;VENDA;29017,75;29042,75;29002,75;29042,75;29042,75;1500,0;2500,0;True;False;;1050,0;0,0;180;3;120,0;SL;-25,0;-2500,0;3,0;-34,0;300,0;-3400,0;100;False;True;False
REFERENCIA_TP1500_SL2500_P70;108;20260720125426441782;sinais;;2026-07-20 12:54:14.901;2026-07-20 13:03:00;2026-07-20 13:04:00;1;COMPRA;29044,75;29059,75;29059,75;29019,75;29044,75;1500,0;2500,0;True;True;2026-07-20 13:04:00;1050,0;0,0;180;2;60,0;TP;15,0;1500,0;18,5;-13,0;1850,0;-1300,0;100;True;False;False
REFERENCIA_TP1500_SL2500_P70;109;20260720130527863088;sinais;;2026-07-20 13:05:16.212;2026-07-20 13:07:00;2026-07-20 13:26:00;1;COMPRA;29102,5;29077,5;29117,5;29077,5;29077,5;1500,0;2500,0;True;False;;1050,0;0,0;180;4;1140,0;SL;-25,0;-2500,0;3,75;-27,25;375,0;-2725,0;100;False;True;False
REFERENCIA_TP1500_SL2500_P70;110;20260720130727295677;sinais;;2026-07-20 13:07:15.811;2026-07-20 13:15:00;2026-07-20 13:33:00;1;COMPRA;29096,0;29071,0;29111,0;29071,0;29071,0;1500,0;2500,0;True;False;;1050,0;0,0;180;3;1080,0;SL;-25,0;-2500,0;10,25;-47,5;1025,0;-4750,0;100;False;True;False
REFERENCIA_TP1500_SL2500_P70;111;20260720131546271880;sinais;;2026-07-20 13:15:34.810;2026-07-20 13:33:00;2026-07-20 13:41:00;-1;VENDA;29048,5;29033,5;29033,5;29073,5;29048,5;1500,0;2500,0;True;True;2026-07-20 13:41:00;1050,0;0,0;180;2;480,0;TP;15,0;1500,0;52,25;0,0;5225,0;0,0;100;True;False;False
REFERENCIA_TP1500_SL2500_P70;112;20260720132614625616;sinais;;2026-07-20 13:26:03.451;2026-07-20 13:41:00;2026-07-20 13:42:00;-1;VENDA;28996,25;29021,25;28981,25;29021,25;29021,25;1500,0;2500,0;True;False;;1050,0;0,0;180;2;60,0;SL;-25,0;-2500,0;0,0;-32,5;0,0;-3250,0;100;False;True;False
REFERENCIA_TP1500_SL2500_P70;113;20260720133358225020;sinais;;2026-07-20 13:33:46.867;2026-07-20 13:42:00;2026-07-20 13:46:00;-1;VENDA;29004,5;29004,5;28989,5;29029,5;29004,5;1500,0;2500,0;True;True;2026-07-20 13:46:00;1050,0;0,0;180;5;240,0;PROTECAO;-0,0;-0,0;11,5;-24,25;1150,0;-2425,0;100;False;False;True
REFERENCIA_TP1500_SL2500_P70;114;20260720134649164863;sinais;;2026-07-20 13:46:37.700;2026-07-20 13:48:00;2026-07-20 13:52:00;1;COMPRA;29042,0;29017,0;29057,0;29017,0;29017,0;1500,0;2500,0;True;False;;1050,0;0,0;180;2;240,0;SL;-25,0;-2500,0;0,0;-37,25;0,0;-3725,0;100;False;True;False
REFERENCIA_TP1500_SL2500_P70;115;20260720134848211664;sinais;;2026-07-20 13:48:36.723;2026-07-20 13:53:00;2026-07-20 14:02:00;1;COMPRA;29006,5;28981,5;29021,5;28981,5;28981,5;1500,0;2500,0;True;False;;1050,0;0,0;180;2;540,0;SL;-25,0;-2500,0;0,0;-48,25;0,0;-4825,0;100;False;True;False
REFERENCIA_TP1500_SL2500_P70;116;20260720135358542730;sinais;;2026-07-20 13:53:47.038;2026-07-20 14:03:00;2026-07-20 14:08:00;1;COMPRA;28968,75;28943,75;28983,75;28943,75;28943,75;1500,0;2500,0;True;False;;1050,0;0,0;180;6;300,0;SL;-25,0;-2500,0;0,5;-28,0;50,0;-2800,0;98;False;True;False
REFERENCIA_TP1500_SL2500_P70;117;20260720140938395792;sinais;;2026-07-20 14:09:26.939;2026-07-20 14:15:00;2026-07-20 14:17:00;1;COMPRA;28916,0;28931,0;28931,0;28891,0;28916,0;1500,0;2500,0;True;True;2026-07-20 14:17:00;1050,0;0,0;180;3;120,0;TP;15,0;1500,0;22,0;-2,25;2200,0;-225,0;100;True;False;False
REFERENCIA_TP1500_SL2500_P70;118;20260720141746528629;sinais;;2026-07-20 14:17:35.130;2026-07-20 14:20:00;2026-07-20 14:22:00;1;COMPRA;28946,75;28961,75;28961,75;28921,75;28946,75;1500,0;2500,0;True;True;2026-07-20 14:22:00;1050,0;0,0;180;3;120,0;TP;15,0;1500,0;27,75;0,0;2775,0;0,0;94;True;False;False
REFERENCIA_TP1500_SL2500_P70;119;20260720142121671562;sinais;;2026-07-20 14:21:10.029;2026-07-20 14:23:00;2026-07-20 14:40:00;1;COMPRA;28967,5;28942,5;28982,5;28942,5;28942,5;1500,0;2500,0;True;False;;1050,0;0,0;180;3;1020,0;SL;-25,0;-2500,0;4,5;-37,75;450,0;-3775,0;94;False;True;False
REFERENCIA_TP1500_SL2500_P70;120;20260720142408930314;sinais;;2026-07-20 14:23:57.528;2026-07-20 14:40:00;2026-07-20 14:44:00;1;COMPRA;28929,75;28904,75;28944,75;28904,75;28904,75;1500,0;2500,0;True;False;;1050,0;0,0;180;3;240,0;SL;-25,0;-2500,0;0,0;-25,5;0,0;-2550,0;100;False;True;False
REFERENCIA_TP1500_SL2500_P70;121;20260720144056170626;sinais;;2026-07-20 14:40:44.726;2026-07-20 14:44:00;2026-07-20 14:46:00;-1;VENDA;28912,75;28937,75;28897,75;28937,75;28937,75;1500,0;2500,0;True;False;;1050,0;0,0;180;2;120,0;SL;-25,0;-2500,0;8,5;-31,75;850,0;-3175,0;100;False;True;False
REFERENCIA_TP1500_SL2500_P70;122;20260720144419074058;sinais;;2026-07-20 14:44:07.645;2026-07-20 14:52:00;2026-07-20 15:13:00;1;COMPRA;28973,75;28988,75;28988,75;28948,75;28973,75;1500,0;2500,0;True;True;2026-07-20 15:13:00;1050,0;0,0;180;4;1260,0;TP;15,0;1500,0;24,75;-5,5;2475,0;-550,0;94;True;False;False
REFERENCIA_TP1500_SL2500_P70;123;20260720144654646807;sinais;;2026-07-20 14:46:43.024;2026-07-20 15:03:00;2026-07-20 15:32:00;-1;VENDA;28973,75;28958,75;28958,75;28998,75;28973,75;1500,0;2500,0;True;True;2026-07-20 15:32:00;1050,0;0,0;180;10;1740,0;TP;15,0;1500,0;17,5;-24,75;1750,0;-2475,0;98;True;False;False
REFERENCIA_TP1500_SL2500_P70;124;20260720145231801259;sinais;;2026-07-20 14:52:20.296;2026-07-20 15:09:00;2026-07-20 15:13:00;1;COMPRA;28981,0;28996,0;28996,0;28956,0;28981,0;1500,0;2500,0;True;True;2026-07-20 15:13:00;1050,0;0,0;180;2;240,0;TP;15,0;1500,0;17,5;-2,5;1750,0;-250,0;100;True;False;False
REFERENCIA_TP1500_SL2500_P70;125;20260720150336416585;sinais;;2026-07-20 15:03:24.123;2026-07-20 15:13:00;2026-07-20 15:19:00;-1;VENDA;28998,5;28983,5;28983,5;29023,5;28998,5;1500,0;2500,0;True;True;2026-07-20 15:15:00;1050,0;0,0;180;6;360,0;TP;15,0;1500,0;15,25;0,0;1525,0;0,0;100;True;False;False
REFERENCIA_TP1500_SL2500_P70;126;20260720150946195621;sinais;;2026-07-20 15:09:34.519;2026-07-20 15:14:00;2026-07-20 15:32:00;1;COMPRA;28995,25;28970,25;29010,25;28970,25;28970,25;1500,0;2500,0;True;False;;1050,0;0,0;180;7;1080,0;SL;-25,0;-2500,0;1,75;-39,0;175,0;-3900,0;100;False;True;False
REFERENCIA_TP1500_SL2500_P70;127;20260720153712501492;sinais;;2026-07-20 15:36:59.673;2026-07-20 15:48:00;2026-07-20 15:52:00;1;COMPRA;28914,5;28929,5;28929,5;28889,5;28914,5;1500,0;2500,0;True;True;2026-07-20 15:52:00;1050,0;0,0;180;3;240,0;TP;15,0;1500,0;26,0;-9,5;2600,0;-950,0;94;True;False;False
REFERENCIA_TP1500_SL2500_P70;128;20260720155243161269;sinais;;2026-07-20 15:52:26.506;2026-07-20 16:31:00;2026-07-20 17:10:00;1;COMPRA;28860,75;28875,75;28875,75;28835,75;28860,75;1500,0;2500,0;True;True;2026-07-20 17:10:00;1050,0;0,0;180;4;2340,0;TP;15,0;1500,0;25,0;-2,25;2500,0;-225,0;94;True;False;False
REFERENCIA_TP1500_SL2500_P70;129;20260720161313897785;sinais;;2026-07-20 16:13:02.189;2026-07-20 16:32:00;2026-07-20 17:10:00;-1;VENDA;28858,5;28883,5;28843,5;28883,5;28883,5;1500,0;2500,0;True;False;;1050,0;0,0;180;3;2280,0;SL;-25,0;-2500,0;0,0;-27,25;0,0;-2725,0;100;False;True;False
REFERENCIA_TP1500_SL2500_P70;130;20260720163931607471;sinais;;2026-07-20 16:39:19.999;2026-07-20 17:13:00;2026-07-20 17:23:00;1;COMPRA;28782,5;28757,5;28797,5;28757,5;28757,5;1500,0;2500,0;True;False;;1050,0;0,0;180;3;600,0;SL;-25,0;-2500,0;1,25;-27,5;125,0;-2750,0;94;False;True;False
REFERENCIA_TP1500_SL2500_P70;131;20260720171406474733;sinais;;2026-07-20 17:13:54.936;2026-07-20 17:23:00;2026-07-20 17:38:00;1;COMPRA;28755,0;28770,0;28770,0;28730,0;28755,0;1500,0;2500,0;True;True;2026-07-20 17:38:00;1050,0;0,0;180;10;900,0;TP;15,0;1500,0;25,0;-4,25;2500,0;-425,0;100;True;False;False
REFERENCIA_TP1500_SL2500_P70;132;20260720173116988877;sinais;;2026-07-20 17:31:06.032;2026-07-20 19:00:00;2026-07-20 19:00:00;1;COMPRA;28768,25;28768,25;28783,25;28743,25;28768,25;1500,0;2500,0;True;True;2026-07-20 19:00:00;1050,0;0,0;180;1;0,0;PROTECAO;0,0;0,0;12,0;0,0;1200,0;0,0;100;False;False;True
REFERENCIA_TP1500_SL2500_P70;133;20260720173839460452;sinais;;2026-07-20 17:38:28.588;2026-07-20 19:01:00;2026-07-20 19:05:00;1;COMPRA;28773,75;28748,75;28788,75;28748,75;28748,75;1500,0;2500,0;True;False;;1050,0;0,0;180;3;240,0;SL;-25,0;-2500,0;0,0;-49,5;0,0;-4950,0;100;False;True;False
REFERENCIA_TP1500_SL2500_P70;134;20260720190241309317;sinais;;2026-07-20 19:02:30.609;2026-07-20 19:07:00;2026-07-20 20:07:00;-1;VENDA;28716,5;28741,5;28701,5;28741,5;28741,5;1500,0;2500,0;True;False;;1050,0;0,0;180;37;3600,0;SL;-25,0;-2500,0;10,25;-34,75;1025,0;-3475,0;100;False;True;False
REFERENCIA_TP1500_SL2500_P70;135;20260720190530570213;sinais;;2026-07-20 19:05:19.608;2026-07-20 19:09:00;2026-07-20 19:28:00;-1;VENDA;28729,5;28714,5;28714,5;28754,5;28729,5;1500,0;2500,0;True;True;2026-07-20 19:15:00;1050,0;0,0;180;20;1140,0;TP;15,0;1500,0;16,25;-4,75;1625,0;-475,0;100;True;False;False
REFERENCIA_TP1500_SL2500_P70;136;20260720190734384650;sinais;;2026-07-20 19:07:22.908;2026-07-20 19:10:00;2026-07-20 19:50:00;1;COMPRA;28733,5;28708,5;28748,5;28708,5;28708,5;1500,0;2500,0;True;False;;1050,0;0,0;180;28;2400,0;SL;-25,0;-2500,0;0,75;-27,25;75,0;-2725,0;93;False;True;False
REFERENCIA_TP1500_SL2500_P70;137;20260720192806225776;sinais;;2026-07-20 19:27:55.300;2026-07-20 19:37:00;2026-07-20 20:05:00;-1;VENDA;28713,75;28738,75;28698,75;28738,75;28738,75;1500,0;2500,0;True;False;;1050,0;0,0;180;14;1680,0;SL;-25,0;-2500,0;7,5;-25,0;750,0;-2500,0;94;False;True;False
REFERENCIA_TP1500_SL2500_P70;138;20260720193914345983;sinais;;2026-07-20 19:39:03.454;2026-07-20 19:46:00;2026-07-20 20:05:00;1;COMPRA;28720,5;28735,5;28735,5;28695,5;28720,5;1500,0;2500,0;True;True;2026-07-20 20:05:00;1050,0;0,0;180;10;1140,0;TP;15,0;1500,0;18,25;-14,25;1825,0;-1425,0;94;True;False;False
REFERENCIA_TP1500_SL2500_P70;139;20260720195439888786;sinais;;2026-07-20 19:54:28.848;2026-07-20 20:06:00;2026-07-20 20:09:00;1;COMPRA;28738,25;28753,25;28753,25;28713,25;28738,25;1500,0;2500,0;True;True;2026-07-20 20:07:00;1050,0;0,0;180;3;180,0;TP;15,0;1500,0;34,0;-0,75;3400,0;-75,0;97;True;False;False
REFERENCIA_TP1500_SL2500_P70;140;20260720200716800217;sinais;;2026-07-20 20:07:05.751;2026-07-20 20:10:00;2026-07-20 20:19:00;1;COMPRA;28775,5;28790,5;28790,5;28750,5;28775,5;1500,0;2500,0;True;True;2026-07-20 20:19:00;1050,0;0,0;180;6;540,0;TP;15,0;1500,0;22,5;-15,75;2250,0;-1575,0;100;True;False;False
REFERENCIA_TP1500_SL2500_P70;141;20260720201441439401;sinais;;2026-07-20 20:14:29.992;2026-07-20 20:20:00;2026-07-20 20:52:00;1;COMPRA;28796,75;28771,75;28811,75;28771,75;28771,75;1500,0;2500,0;True;False;;1050,0;0,0;180;3;1920,0;SL;-25,0;-2500,0;4,25;-36,75;425,0;-3675,0;98;False;True;False
REFERENCIA_TP1500_SL2500_P70;142;20260720202056319647;sinais;;2026-07-20 20:20:42.290;2026-07-20 20:52:00;2026-07-20 20:56:00;-1;VENDA;28760,0;28785,0;28745,0;28785,0;28785,0;1500,0;2500,0;True;False;;1050,0;0,0;180;2;240,0;SL;-25,0;-2500,0;0,0;-37,25;0,0;-3725,0;94;False;True;False
REFERENCIA_TP1500_SL2500_P70;143;20260720205231547129;sinais;;2026-07-20 20:52:19.550;2026-07-20 20:57:00;2026-07-20 20:59:00;-1;VENDA;28791,0;28791,0;28776,0;28816,0;28791,0;1500,0;2500,0;True;True;2026-07-20 20:59:00;1050,0;0,0;180;3;120,0;PROTECAO;-0,0;-0,0;15,0;-9,25;1500,0;-925,0;100;False;False;True
REFERENCIA_TP1500_SL2500_P70;144;20260720210011827330;sinais;;2026-07-20 21:00:00.723;2026-07-20 21:08:00;2026-07-20 21:13:00;-1;VENDA;28714,5;28739,5;28699,5;28739,5;28739,5;1500,0;2500,0;True;False;;1050,0;0,0;180;3;300,0;SL;-25,0;-2500,0;1,75;-44,25;175,0;-4425,0;97;False;True;False
REFERENCIA_TP1500_SL2500_P70;145;20260720210155962597;sinais;;2026-07-20 21:01:44.907;2026-07-20 21:09:00;2026-07-20 21:13:00;-1;VENDA;28728,75;28753,75;28713,75;28753,75;28753,75;1500,0;2500,0;True;False;;1050,0;0,0;180;2;240,0;SL;-25,0;-2500,0;10,25;-30,0;1025,0;-3000,0;100;False;True;False
REFERENCIA_TP1500_SL2500_P70;146;20260720210915847192;sinais;;2026-07-20 21:09:04.240;2026-07-20 21:15:00;2026-07-20 21:17:00;1;COMPRA;28719,0;28734,0;28734,0;28694,0;28719,0;1500,0;2500,0;True;True;2026-07-20 21:17:00;1050,0;0,0;180;2;120,0;TP;15,0;1500,0;24,0;0,0;2400,0;0,0;97;True;False;False
REFERENCIA_TP1500_SL2500_P70;147;20260720211341060105;sinais;;2026-07-20 21:13:30.040;2026-07-20 21:17:00;2026-07-20 21:18:00;1;COMPRA;28743,0;28758,0;28758,0;28718,0;28743,0;1500,0;2500,0;True;True;2026-07-20 21:18:00;1050,0;0,0;180;2;60,0;TP;15,0;1500,0;22,25;0,0;2225,0;0,0;100;True;False;False
REFERENCIA_TP1500_SL2500_P70;148;20260720211536346683;sinais;;2026-07-20 21:15:25.285;2026-07-20 21:18:00;2026-07-20 21:19:00;-1;VENDA;28764,0;28789,0;28749,0;28789,0;28789,0;1500,0;2500,0;True;False;;1050,0;0,0;180;2;60,0;SL;-25,0;-2500,0;5,75;-31,25;575,0;-3125,0;100;False;True;False
REFERENCIA_TP1500_SL2500_P70;149;20260720211915693127;sinais;;2026-07-20 21:19:04.168;2026-07-20 21:21:00;2026-07-20 21:27:00;1;COMPRA;28794,0;28809,0;28809,0;28769,0;28794,0;1500,0;2500,0;True;True;2026-07-20 21:27:00;1050,0;0,0;180;6;360,0;TP;15,0;1500,0;30,25;-21,75;3025,0;-2175,0;100;True;False;False
REFERENCIA_TP1500_SL2500_P70;150;20260720212111102289;sinais;;2026-07-20 21:20:59.877;2026-07-20 21:23:00;2026-07-20 21:26:00;-1;VENDA;28777,0;28802,0;28762,0;28802,0;28802,0;1500,0;2500,0;True;False;;1050,0;0,0;180;4;180,0;SL;-25,0;-2500,0;4,75;-26,5;475,0;-2650,0;94;False;True;False
REFERENCIA_TP1500_SL2500_P70;151;20260720212818627378;sinais;;2026-07-20 21:28:07.345;2026-07-20 21:34:00;2026-07-20 21:45:00;1;COMPRA;28852,25;28867,25;28867,25;28827,25;28852,25;1500,0;2500,0;True;True;2026-07-20 21:45:00;1050,0;0,0;180;2;660,0;TP;15,0;1500,0;23,0;0,0;2300,0;0,0;100;True;False;False
REFERENCIA_TP1500_SL2500_P70;152;20260720213405976365;sinais;;2026-07-20 21:33:54.522;2026-07-20 21:45:00;2026-07-20 21:51:00;-1;VENDA;28875,25;28875,25;28860,25;28900,25;28875,25;1500,0;2500,0;True;True;2026-07-20 21:46:00;1050,0;0,0;180;3;360,0;PROTECAO;-0,0;-0,0;10,75;-17,0;1075,0;-1700,0;100;False;False;True
REFERENCIA_TP1500_SL2500_P70;153;20260720214601363439;sinais;;2026-07-20 21:45:50.133;2026-07-20 21:51:00;2026-07-20 21:57:00;-1;VENDA;28887,5;28872,5;28872,5;28912,5;28887,5;1500,0;2500,0;True;True;2026-07-20 21:57:00;1050,0;0,0;180;4;360,0;TP;15,0;1500,0;22,5;-4,75;2250,0;-475,0;94;True;False;False
REFERENCIA_TP1500_SL2500_P70;154;20260720215343853515;sinais;;2026-07-20 21:53:32.857;2026-07-20 21:58:00;2026-07-20 22:00:00;-1;VENDA;28868,5;28853,5;28853,5;28893,5;28868,5;1500,0;2500,0;True;True;2026-07-20 22:00:00;1050,0;0,0;180;3;120,0;TP;15,0;1500,0;17,25;-5,5;1725,0;-550,0;100;True;False;False
