_source_category;_source_file;_source_sheet;_source_row;id;data_hora;data_qt;lado;preco_entrada;gain;stop;stop_protegido;protecionado;tp_mt5;sl_mt5;protecao_pontos;regra;status;mfe_mt5;mae_mt5;tempo_mfe_s;tempo_mae_s;tempo_resultado_s;preco_resultado;resultado_mt5;score_entrada;score_base_dna;ajuste_estrutura;score_oposto;score_compra_base;score_venda_base;ajuste_estrutura_compra;ajuste_estrutura_venda;diferenca_score;hard_gates_ok;qtd_hard_gates_ok;hard_gates_faltantes;gate_delta30;gate_saldo30;gate_vel15;gate_aceleracao;gate_rompimento;gate_continuidade;gate_atividade;hard_gates_compra_ok;qtd_hard_gates_compra_ok;hard_gates_compra_faltantes;hard_gates_venda_ok;qtd_hard_gates_venda_ok;hard_gates_venda_faltantes;score_spread;dna_spread;estrutura;estrutura_bruta;estrutura_candidata;confirmacoes_candidata;nivel_invalidation;ultima_mudanca_confirmada;motivo_estrutura;motivo_estrutura_bruta;qtd_swings_confirmados;ultimo_topo;topo_anterior;ultimo_fundo;fundo_anterior;eficiencia_swings;amplitude_swings;ultima_mudanca_estrutura;swing_mais_recente_tipo;swing_mais_recente_preco;swing_mais_recente_hora;tipo_entrada_campanha;campanha_entradas_antes;delta30;delta10;saldo30;saldo10;vel15;vel5;aceleracao;rompimento_compra;rompimento_venda;continuidade_2s;ticks_s;motivos;bloqueios_no_momento;score_minimo_config;diferenca_minima_config;modo_sombra;datetime
trades;trades_c7_dna_fluxo_v5_2.csv;;122;20260720144056170626;2026-07-20 14:40:56;2026-07-20 14:40:44.726;VENDA;28929.75;28913.75;28958.75;28929.75;True;1600;2900;1120;C7_DNA_FLUXO_V5_1;GAIN;1975;-125;167.17;11.9;167.17;28910.0;1600;100;100;12.0;8;14;100;-6.0;12.0;92;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;10;FORTE;BAIXA;BAIXA;;0.0;28935.0;2026-07-20 14:39:56.920000;"BAIXA mantida; estrutura bruta alinhada";topo 28935.00<28939.00 e fundo 28932.25<28933.75;12;28935.0;28939.0;28932.25;28933.75;0.449541;15.0;BAIXA confirmada em 2026-07-20 14:40:40.209000;TOPO;28935.0;2026-07-20 14:40:40.209;NOVA_CAMPANHA;False;-125;-25;-126;-26;-0.616667;-0.71414;-0.138449;-17.5;2.5;-2.75;173.3333;spread FORTE +10 | delta30 favorável 125.0 | delta10 crescente 25.0 | saldo agressor30 126.0 | saldo10 favorável 26.0 | razão fluxo 1.64 | vel15 0.6167 | vel5 acelerando 0.7141 | aceleração 0.1384 | desloc15 9.25 | ticks/s 173.33 | rompimento 2.50 | continuidade 2.75 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;True;2026-07-20 14:40:44.726
trades;trades_c7_dna_fluxo_v5_2.csv;;123;20260720144419074058;2026-07-20 14:44:19;2026-07-20 14:44:07.645;COMPRA;28912.75;28928.75;28883.75;28912.75;True;1600;2900;1120;C7_DNA_FLUXO_V5_1;GAIN;1675;-900;95.69;11.88;95.69;28929.5;1600;94;100;-6.0;22;100;14;-6.0;8.0;72;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;10;FORTE;BAIXA;TRANSICAO;ALTA;1.0;28917.0;2026-07-20 14:39:56.920000;BAIXA mantida durante TRANSICAO;"topos/fundos divergentes: 28909.75->28908.00; 28905.50->28906.00";12;28908.0;28909.75;28906.0;28905.5;0.03268;9.0;TRANSICAO confirmada em 2026-07-20 14:44:06.387000;FUNDO;28906.0;2026-07-20 14:44:06.387;MUDANCA_ESTRUTURAL_DE_CAMPANHA;True;103;76;103;75;0.333356;1.454655;1.812565;1.75;-12.0;3.25;160.0773;spread FORTE +10 | delta30 favorável 103.0 | delta10 crescente 76.0 | saldo agressor30 103.0 | saldo10 favorável 75.0 | razão fluxo 1.57 | vel15 0.3334 | vel5 acelerando 1.4547 | aceleração 1.8126 | desloc15 5.00 | ticks/s 160.08 | rompimento 1.75 | continuidade 3.25 | estrutura confirmada contrária -6;;72;12;True;2026-07-20 14:44:07.645
trades;trades_c7_dna_fluxo_v5_2.csv;;124;20260720144654646807;2026-07-20 14:46:54;2026-07-20 14:46:43.024;VENDA;28932.75;28916.75;28961.75;;False;1600;2900;1120;C7_DNA_FLUXO_V5_1;LOSS;475;-3350;12.11;313.3;313.3;28966.25;-2900;98;100;-2.0;22;14;100;8.0;-2.0;76;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;10;FORTE;ALTA;BAIXA;BAIXA;1.0;28939.25;2026-07-20 14:45:55.369000;"ALTA mantida; candidata BAIXA 1/2; rompeu_invalidação=True";topo 28939.50<28939.75 e fundo 28933.25<28937.00;12;28939.5;28939.75;28933.25;28937.0;0.098446;16.25;BAIXA confirmada em 2026-07-20 14:46:41.246000;FUNDO;28933.25;2026-07-20 14:46:41.246;NOVA_CAMPANHA;False;-21;-23;-21;-22;-0.550734;-1.167728;-0.90949;-16.75;0.5;-1.0;198.6649;spread FORTE +10 | delta30 favorável 21.0 | delta10 crescente 23.0 | saldo agressor30 21.0 | saldo10 favorável 22.0 | razão fluxo 1.10 | vel15 0.5507 | vel5 acelerando 1.1677 | aceleração 0.9095 | desloc15 8.25 | ticks/s 198.66 | rompimento 0.50 | continuidade 1.00 | estrutura confirmada contrária -6 | estrutura local alinhada +4;;72;12;True;2026-07-20 14:46:43.024
trades;trades_c7_dna_fluxo_v5_2.csv;;125;20260720145231801259;2026-07-20 14:52:31;2026-07-20 14:52:20.296;COMPRA;28973.75;28989.75;28944.75;28973.75;True;1600;2900;1120;C7_DNA_FLUXO_V5_1;GAIN;1825;-2825;640.46;266.53;640.46;28992.0;1600;100;100;12.0;8;100;14;12.0;-6.0;92;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;10;FORTE;ALTA;ALTA;;0.0;28969.5;2026-07-20 14:52:20.296000;mudança BAIXA->ALTA: 2 swings opostos e rompimento do nível 28946.5;topo 28973.00>28971.75 e fundo 28969.50>28968.25;12;28973.0;28971.75;28969.5;28968.25;0.277311;9.5;ALTA confirmada em 2026-07-20 14:52:18.827000;TOPO;28973.0;2026-07-20 14:52:18.827;NOVA_CAMPANHA;False;144;24;143;24;0.200107;0.402253;0.301456;1.25;-17.5;1.5;178.762;spread FORTE +10 | delta30 favorável 144.0 | delta10 crescente 24.0 | saldo agressor30 143.0 | saldo10 favorável 24.0 | razão fluxo 1.62 | vel15 0.2001 | vel5 acelerando 0.4023 | aceleração 0.3015 | desloc15 3.00 | ticks/s 178.76 | rompimento 1.25 | continuidade 1.50 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;True;2026-07-20 14:52:20.296
trades;trades_c7_dna_fluxo_v5_2.csv;;126;20260720150336416585;2026-07-20 15:03:36;2026-07-20 15:03:24.123;VENDA;28973.75;28957.75;29002.75;28973.75;True;1600;2900;1120;C7_DNA_FLUXO_V5_1;PROTEGIDO;1175;-350;286.67;142.6;346.5;28976.5;0;100;100;12.0;8;14;100;-6.0;12.0;92;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;10;FORTE;BAIXA;BAIXA;;0.0;28977.75;2026-07-20 15:03:24.123000;mudança ALTA->BAIXA: 2 swings opostos e rompimento do nível 28988.0;topo 28977.75<28983.50 e fundo 28975.00<28975.75;12;28977.75;28983.5;28975.0;28975.75;0.345455;17.25;BAIXA confirmada em 2026-07-20 15:03:21.432000;FUNDO;28975.0;2026-07-20 15:03:21.432;NOVA_CAMPANHA;False;-135;-97;-136;-96;-0.668986;-1.037129;-0.503918;-18.5;1.25;-2.5;167.1127;spread FORTE +10 | delta30 favorável 135.0 | delta10 crescente 97.0 | saldo agressor30 136.0 | saldo10 favorável 96.0 | razão fluxo 1.88 | vel15 0.6690 | vel5 acelerando 1.0371 | aceleração 0.5039 | desloc15 10.00 | ticks/s 167.11 | rompimento 1.25 | continuidade 2.50 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;True;2026-07-20 15:03:24.123
trades;trades_c7_dna_fluxo_v5_2.csv;;127;20260720150946195621;2026-07-20 15:09:46;2026-07-20 15:09:34.519;COMPRA;28981.0;28997.0;28952.0;28981.0;True;1600;2900;1120;C7_DNA_FLUXO_V5_1;GAIN;1800;0;181.5;0.0;181.5;28999.0;1600;100;100;12.0;8;100;14;12.0;-6.0;92;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;10;FORTE;ALTA;ALTA;;0.0;28976.25;2026-07-20 15:08:34.524000;"ALTA mantida; estrutura bruta alinhada";topo 28982.50>28979.00 e fundo 28976.25>28975.00;12;28982.5;28979.0;28976.25;28975.0;0.43949;17.25;ALTA confirmada em 2026-07-20 15:09:33.725000;TOPO;28982.5;2026-07-20 15:09:33.725;NOVA_CAMPANHA;False;68;35;68;36;0.206171;0.790639;0.734835;0.5;-15.75;0.5;136.4167;spread FORTE +10 | delta30 favorável 68.0 | delta10 crescente 35.0 | saldo agressor30 68.0 | saldo10 favorável 36.0 | razão fluxo 1.76 | vel15 0.2062 | vel5 acelerando 0.7906 | aceleração 0.7348 | desloc15 3.00 | ticks/s 136.42 | rompimento 0.50 | continuidade 0.50 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;True;2026-07-20 15:09:34.519
trades;trades_c7_dna_fluxo_v5_2.csv;;128;20260720153712501492;2026-07-20 15:37:12;2026-07-20 15:36:59.673;COMPRA;28958.25;28974.25;28929.25;;False;1600;2900;1120;C7_DNA_FLUXO_V5_1;LOSS;1025;-3025;364.55;640.82;640.82;28928.0;-2900;94;100;-6.0;19;100;11;-6.0;8.0;75;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;7;FORTE;BAIXA;TRANSICAO;ALTA;1.0;28984.0;2026-07-20 15:18:48.519000;BAIXA mantida durante TRANSICAO;"topos/fundos divergentes: 28961.75->28960.75; 28955.00->28958.75";12;28960.75;28961.75;28958.75;28955.0;0.286713;12.0;TRANSICAO confirmada em 2026-07-20 15:36:59.611000;TOPO;28960.75;2026-07-20 15:36:59.611;NOVA_CAMPANHA;False;77;77;78;78;0.287356;0.557583;10.172968;1.25;-26.25;15.0;4743.4866;spread FORTE +7 | delta30 favorável 77.0 | delta10 crescente 77.0 | saldo agressor30 78.0 | saldo10 favorável 78.0 | razão fluxo 1.12 | vel15 0.2874 | vel5 acelerando 0.5576 | aceleração 10.1730 | desloc15 1.50 | ticks/s 4743.49 | rompimento 1.25 | continuidade 15.00 | estrutura confirmada contrária -6;;72;12;True;2026-07-20 15:36:59.673
trades;trades_c7_dna_fluxo_v5_2.csv;;129;20260720155243161269;2026-07-20 15:52:43;2026-07-20 15:52:26.506;COMPRA;28940.5;28956.5;28911.5;;False;1600;2900;1120;C7_DNA_FLUXO_V5_1;LOSS;0;-4650;0.0;792.51;792.51;28894.0;-2900;94;100;-6.0;19;100;11;-6.0;8.0;75;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;7;FORTE;BAIXA;TRANSICAO;;0.0;28948.75;2026-07-20 15:18:48.519000;BAIXA mantida durante TRANSICAO;"topos/fundos divergentes: 28941.75->28945.75; 28939.75->28939.00";12;28945.75;28941.75;28939.0;28939.75;0.333333;20.75;TRANSICAO confirmada em 2026-07-20 15:52:26.272000;TOPO;28945.75;2026-07-20 15:52:26.272;NOVA_CAMPANHA;False;116;116;116;116;3.944614;4.251701;1.978973;8.75;-27.5;13.75;3892.9319;spread FORTE +7 | delta30 favorável 116.0 | delta10 crescente 116.0 | saldo agressor30 116.0 | saldo10 favorável 116.0 | razão fluxo 1.16 | vel15 3.9446 | vel5 acelerando 4.2517 | aceleração 1.9790 | desloc15 24.50 | ticks/s 3892.93 | rompimento 8.75 | continuidade 13.75 | estrutura confirmada contrária -6;;72;12;True;2026-07-20 15:52:26.506
trades;trades_c7_dna_fluxo_v5_2.csv;;130;20260720161313897785;2026-07-20 16:13:13;2026-07-20 16:13:02.189;VENDA;28886.75;28870.75;28915.75;28886.75;True;1600;2900;1120;C7_DNA_FLUXO_V5_1;GAIN;1800;0;817.54;0.0;817.54;28868.75;1600;100;100;4.0;1;11;100;-10.0;4.0;99;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;7;FORTE;BAIXA;RANGE;;0.0;28898.75;2026-07-20 15:18:48.519000;BAIXA mantida durante RANGE;"swings sem progresso; amplitude 6.00; eficiencia 0.031";12;28887.25;28887.0;28883.5;28884.75;0.030769;6.0;RANGE confirmada em 2026-07-20 16:13:02.149000;TOPO;28887.25;2026-07-20 16:13:02.149;NOVA_CAMPANHA;False;-40;-40;-41;-41;-2.224991;-2.224991;-2.224991;-7.25;3.25;-3.5;2105.3756;spread FORTE +7 | delta30 favorável 40.0 | delta10 crescente 40.0 | saldo agressor30 41.0 | saldo10 favorável 41.0 | razão fluxo 1.15 | vel15 2.2250 | aceleração 2.2250 | desloc15 6.25 | ticks/s 2105.38 | rompimento 3.25 | continuidade 3.50 | estrutura confirmada alinhada +8 | range local -4;;72;12;True;2026-07-20 16:13:02.189
trades;trades_c7_dna_fluxo_v5_2.csv;;131;20260720163931607471;2026-07-20 16:39:31;2026-07-20 16:39:19.999;COMPRA;28868.25;28884.25;28839.25;28868.25;True;1600;2900;1120;C7_DNA_FLUXO_V5_1;GAIN;2350;-300;1851.55;786.45;1851.55;28891.75;1600;94;100;-6.0;19;100;11;-6.0;8.0;75;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;7;FORTE;BAIXA;TRANSICAO;ALTA;2.0;28878.5;2026-07-20 15:18:48.519000;BAIXA mantida durante TRANSICAO;"topos/fundos divergentes: 28867.25->28867.25; 28860.75->28865.00";12;28867.25;28867.25;28865.0;28860.75;0.145631;9.75;TRANSICAO confirmada em 2026-07-20 16:39:19.920000;FUNDO;28865.0;2026-07-20 16:39:19.920;MUDANCA_ESTRUTURAL_DE_CAMPANHA;True;57;57;56;56;3.99754;3.99754;3.99754;7.25;-11.75;7.0;3966.7897;spread FORTE +7 | delta30 favorável 57.0 | delta10 crescente 57.0 | saldo agressor30 56.0 | saldo10 favorável 56.0 | razão fluxo 1.27 | vel15 3.9975 | aceleração 3.9975 | desloc15 9.75 | ticks/s 3966.79 | rompimento 7.25 | continuidade 7.00 | estrutura confirmada contrária -6;;72;12;True;2026-07-20 16:39:19.999
trades;trades_c7_dna_fluxo_v5_2.csv;;132;20260720171406474733;2026-07-20 17:14:06;2026-07-20 17:13:54.936;COMPRA;28783.75;28799.75;28754.75;;False;1600;2900;1120;C7_DNA_FLUXO_V5_1;LOSS;0;-2950;0.0;576.7;576.7;28754.25;-2900;100;100;12.0;5;100;11;12.0;-6.0;95;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;7;FORTE;ALTA;ALTA;;0.0;28781.0;2026-07-20 17:13:54.936000;mudança BAIXA->ALTA: 2 swings opostos e rompimento do nível 28781.75;topo 28783.00>28782.75 e fundo 28781.00>28780.75;12;28783.0;28782.75;28781.0;28780.75;0.749141;120.25;ALTA confirmada em 2026-07-20 17:13:47.336000;FUNDO;28781.0;2026-07-20 17:13:47.336;NOVA_CAMPANHA;False;38;28;39;28;0.089644;0.686625;0.923068;0.5;-3.0;0.75;23.6661;spread FORTE +7 | delta30 favorável 38.0 | delta10 crescente 28.0 | saldo agressor30 39.0 | saldo10 favorável 28.0 | razão fluxo 2.22 | vel15 0.0896 | vel5 acelerando 0.6866 | aceleração 0.9231 | desloc15 1.25 | ticks/s 23.67 | rompimento 0.50 | continuidade 0.75 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;True;2026-07-20 17:13:54.936
trades;trades_c7_dna_fluxo_v5_2.csv;;133;20260720173116988877;2026-07-20 17:31:16;2026-07-20 17:31:06.032;COMPRA;28762.75;28778.75;28733.75;28762.75;True;1600;2900;1120;C7_DNA_FLUXO_V5_1;GAIN;1600;-175;419.67;55.4;419.67;28778.75;1600;100;100;8.0;8;100;14;8.0;-6.0;92;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;10;FORTE;ALTA;TRANSICAO;;0.0;28757.75;2026-07-20 17:29:23.647000;ALTA mantida durante TRANSICAO;"topos/fundos divergentes: 28760.00->28760.50; 28757.75->28757.75";12;28760.5;28760.0;28757.75;28757.75;0.042017;7.0;TRANSICAO confirmada em 2026-07-20 17:31:01.233000;FUNDO;28757.75;2026-07-20 17:31:01.233;NOVA_CAMPANHA;False;24;24;25;23;0.219357;0.976562;1.092626;2.25;-5.0;2.5;26.3904;spread FORTE +10 | delta30 favorável 24.0 | delta10 crescente 24.0 | saldo agressor30 25.0 | saldo10 favorável 23.0 | razão fluxo 1.89 | vel15 0.2194 | vel5 acelerando 0.9766 | aceleração 1.0926 | desloc15 3.25 | ticks/s 26.39 | rompimento 2.25 | continuidade 2.50 | estrutura confirmada alinhada +8;;72;12;True;2026-07-20 17:31:06.032
trades;trades_c7_dna_fluxo_v5_2.csv;;134;20260720173839460452;2026-07-20 17:38:39;2026-07-20 17:38:28.588;COMPRA;28780.0;28796.0;28751.0;28780.0;True;1600;2900;1120;C7_DNA_FLUXO_V5_1;TIMEOUT;1225;-1625;4896.67;260.11;4896.67;28792.25;1225;100;100;8.0;5;100;11;8.0;-6.0;95;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;7;FORTE;ALTA;TRANSICAO;;0.0;28770.5;2026-07-20 17:29:23.647000;ALTA mantida durante TRANSICAO;"topos/fundos divergentes: 28773.75->28778.75; 28770.50->28770.25";12;28778.75;28773.75;28770.25;28770.5;0.394366;14.0;TRANSICAO confirmada em 2026-07-20 17:38:05.799000;TOPO;28778.75;2026-07-20 17:38:05.799;REENTRADA_APOS_PULLBACK_E_ROMPIMENTO;True;20;13;19;14;0.145627;0.661376;0.437562;1.25;-2.75;2.0;13.3977;spread FORTE +7 | delta30 favorável 20.0 | delta10 crescente 13.0 | saldo agressor30 19.0 | saldo10 favorável 14.0 | razão fluxo 2.27 | vel15 0.1456 | vel5 acelerando 0.6614 | aceleração 0.4376 | desloc15 1.75 | ticks/s 13.40 | rompimento 1.25 | continuidade 2.00 | estrutura confirmada alinhada +8;;72;12;True;2026-07-20 17:38:28.588
trades;trades_c7_dna_fluxo_v5_2.csv;;135;20260720190241309317;2026-07-20 19:02:41;2026-07-20 19:02:30.609;VENDA;28750.75;28734.75;28779.75;28750.75;True;1600;2900;1120;C7_DNA_FLUXO_V5_1;GAIN;1775;-375;135.2;32.7;135.2;28733.0;1600;100;99;12.0;0;4;99;-6.0;12.0;100;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;0;FRACO;BAIXA;BAIXA;;0.0;28752.75;2026-07-20 19:02:19.110000;"BAIXA mantida; estrutura bruta alinhada";topo 28752.75<28770.00 e fundo 28750.50<28751.50;12;28752.75;28770.0;28750.5;28751.5;0.553719;20.25;BAIXA confirmada em 2026-07-20 19:02:29.997000;TOPO;28752.75;2026-07-20 19:02:29.997;NOVA_CAMPANHA;False;-40;-28;-41;-27;-1.307212;-1.62374;-0.298183;-20.5;2.25;-0.75;26.1442;spread sem bônus | delta30 favorável 40.0 | delta10 crescente 28.0 | saldo agressor30 41.0 | saldo10 favorável 27.0 | razão fluxo 1.95 | vel15 1.3072 | vel5 acelerando 1.6237 | aceleração 0.2982 | desloc15 19.25 | ticks/s 26.14 | rompimento 2.25 | continuidade 0.75 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;True;2026-07-20 19:02:30.609
trades;trades_c7_dna_fluxo_v5_2.csv;;136;20260720190530570213;2026-07-20 19:05:30;2026-07-20 19:05:19.608;VENDA;28724.25;28708.25;28753.25;28724.25;True;1600;2900;1120;C7_DNA_FLUXO_V5_1;GAIN;1600;-75;89.9;67.69;89.9;28708.25;1600;100;93;12.0;0;4;93;-6.0;12.0;100;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;0;FRACO;BAIXA;BAIXA;;0.0;28724.75;2026-07-20 19:02:19.110000;"BAIXA mantida; estrutura bruta alinhada";topo 28724.75<28725.50 e fundo 28721.75<28722.50;12;28724.75;28725.5;28721.75;28722.5;0.212903;14.0;BAIXA confirmada em 2026-07-20 19:05:18.446000;FUNDO;28721.75;2026-07-20 19:05:18.446;REENTRADA_APOS_PULLBACK_E_ROMPIMENTO;True;-29;-37;-30;-38;-0.611731;-0.559853;-0.013625;-11.5;0.75;-0.75;23.4617;spread sem bônus | delta30 favorável 29.0 | delta10 crescente 37.0 | saldo agressor30 30.0 | saldo10 favorável 38.0 | razão fluxo 1.60 | vel15 0.6117 | aceleração 0.0136 | desloc15 8.50 | ticks/s 23.46 | rompimento 0.75 | continuidade 0.75 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;True;2026-07-20 19:05:19.608
trades;trades_c7_dna_fluxo_v5_2.csv;;137;20260720190734384650;2026-07-20 19:07:34;2026-07-20 19:07:22.908;COMPRA;28716.5;28732.5;28687.5;28716.5;True;1600;2900;1120;C7_DNA_FLUXO_V5_1;PROTEGIDO;1175;-25;79.05;91.05;91.05;28716.25;0;93;99;-6.0;16;99;4;-6.0;12.0;77;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;0;FRACO;BAIXA;BAIXA;;0.0;28709.75;2026-07-20 19:02:19.110000;"BAIXA mantida; estrutura bruta alinhada";topo 28709.75<28710.25 e fundo 28707.50<28707.75;12;28709.75;28710.25;28707.5;28707.75;0.084746;6.75;BAIXA confirmada em 2026-07-20 19:07:19.308000;FUNDO;28707.5;2026-07-20 19:07:19.308;MUDANCA_ESTRUTURAL_DE_CAMPANHA;;29;17;29;16;0.284433;2.410284;2.804558;2.25;-11.5;2.25;16.196;spread sem bônus | delta30 favorável 29.0 | delta10 crescente 17.0 | saldo agressor30 29.0 | saldo10 favorável 16.0 | razão fluxo 1.55 | vel15 0.2844 | vel5 acelerando 2.4103 | aceleração 2.8046 | desloc15 4.25 | ticks/s 16.20 | rompimento 2.25 | continuidade 2.25 | estrutura confirmada contrária -6;;72;12;True;2026-07-20 19:07:22.908
trades;trades_c7_dna_fluxo_v5_2.csv;;138;20260720192806225776;2026-07-20 19:28:06;2026-07-20 19:27:55.300;VENDA;28713.25;28697.25;28742.25;28713.25;True;1600;2900;1120;C7_DNA_FLUXO_V5_1;PROTEGIDO;1150;-2100;384.14;248.64;577.19;28714.0;0;94;100;-6.0;15;7;100;8.0;-6.0;79;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;3;FRACO;ALTA;TRANSICAO;BAIXA;1.0;28725.0;2026-07-20 19:24:40.386000;ALTA mantida durante TRANSICAO;"topos/fundos divergentes: 28723.75->28713.25; 28710.00->28710.50";12;28713.25;28723.75;28710.5;28710.0;0.29;18.0;TRANSICAO confirmada em 2026-07-20 19:27:55.267000;FUNDO;28710.5;2026-07-20 19:27:55.267;NOVA_CAMPANHA;False;-78;-69;-77;-70;-0.584526;-1.666667;-1.666667;-10.5;2.75;-2.75;31.1747;spread FRACO +3 | delta30 favorável 78.0 | delta10 crescente 69.0 | saldo agressor30 77.0 | saldo10 favorável 70.0 | razão fluxo 4.67 | vel15 0.5845 | vel5 acelerando 1.6667 | aceleração 1.6667 | desloc15 8.25 | ticks/s 31.17 | rompimento 2.75 | continuidade 2.75 | estrutura confirmada contrária -6;;72;12;True;2026-07-20 19:27:55.300
trades;trades_c7_dna_fluxo_v5_2.csv;;139;20260720193914345983;2026-07-20 19:39:14;2026-07-20 19:39:03.454;COMPRA;28716.25;28732.25;28687.25;28716.25;True;1600;2900;1120;C7_DNA_FLUXO_V5_1;GAIN;1600;-300;358.4;123.25;358.4;28732.25;1600;94;100;-6.0;18;100;6;-6.0;12.0;76;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;2;FRACO;BAIXA;BAIXA;;0.0;28712.25;2026-07-20 19:38:40.703000;"BAIXA mantida; estrutura bruta alinhada";topo 28712.25<28714.75 e fundo 28709.25<28710.50;12;28712.25;28714.75;28709.25;28710.5;0.013514;7.0;BAIXA confirmada em 2026-07-20 19:38:48.804000;FUNDO;28709.25;2026-07-20 19:38:48.804;NOVA_CAMPANHA;False;21;11;20;10;0.406697;1.287612;1.287612;3.5;-7.0;2.0;18.8436;spread FRACO +2 | delta30 favorável 21.0 | delta10 crescente 11.0 | saldo agressor30 20.0 | saldo10 favorável 10.0 | razão fluxo 1.69 | vel15 0.4067 | vel5 acelerando 1.2876 | aceleração 1.2876 | desloc15 6.00 | ticks/s 18.84 | rompimento 3.50 | continuidade 2.00 | estrutura confirmada contrária -6;;72;12;True;2026-07-20 19:39:03.454
trades;trades_c7_dna_fluxo_v5_2.csv;;140;20260720195439888786;2026-07-20 19:54:39;2026-07-20 19:54:28.848;COMPRA;28720.75;28736.75;28691.75;28720.75;True;1600;2900;1120;C7_DNA_FLUXO_V5_1;GAIN;1675;-875;643.21;378.35;643.21;28737.5;1600;97;99;-2.0;12;99;4;-2.0;8.0;85;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;0;FRACO;BAIXA;ALTA;ALTA;1.0;28712.5;2026-07-20 19:46:58.651000;"BAIXA mantida; candidata ALTA 1/2; rompeu_invalidação=True";topo 28717.75>28714.75 e fundo 28715.50>28712.25;12;28717.75;28714.75;28715.5;28712.25;0.218935;11.5;ALTA confirmada em 2026-07-20 19:53:55.379000;FUNDO;28715.5;2026-07-20 19:53:55.379;NOVA_CAMPANHA;False;29;29;30;30;0.560329;1.145244;1.145244;4.25;-4.5;3.25;9.5878;spread sem bônus | delta30 favorável 29.0 | delta10 crescente 29.0 | saldo agressor30 30.0 | saldo10 favorável 30.0 | razão fluxo 7.00 | vel15 0.5603 | vel5 acelerando 1.1452 | aceleração 1.1452 | desloc15 4.50 | ticks/s 9.59 | rompimento 4.25 | continuidade 3.25 | estrutura confirmada contrária -6 | estrutura local alinhada +4;;72;12;True;2026-07-20 19:54:28.848
