trade_uid,motor_id,lado_norm,rotulo,qtd_eventos
motor_operacional_c7_v3_1::20260727133842.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,8
motor_operacional_c7_v3_1::20260727134502.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,5
motor_operacional_c7_v3_1::20260727134622.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,6
motor_operacional_c7_v3_1::20260727135524.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,8
motor_operacional_c7_v3_1::20260727140010.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,8
motor_operacional_c7_v3_1::20260727142041.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,6
motor_operacional_c7_v3_1::20260727143025.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,7
motor_operacional_c7_v3_1::20260727143335.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,8
motor_operacional_c7_v3_1::20260727143842.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,5
motor_operacional_c7_v3_1::20260727144138.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,7
motor_operacional_c7_v3_1::20260727145306.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,4
motor_operacional_c7_v3_1::20260727145556.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,6
motor_operacional_c7_v3_1::20260727145657.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,3
motor_operacional_c7_v3_1::20260727150351.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,6
motor_operacional_c7_v3_1::20260727150539.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,4
motor_operacional_c7_v3_1::20260727151953.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,7
motor_operacional_c7_v3_1::20260727152450.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,2
motor_operacional_c7_v3_1::20260727152955.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,7
motor_operacional_c7_v3_1::20260727153346.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,6
motor_operacional_c7_v3_1::20260727153559.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,6
motor_operacional_c7_v3_1::20260727154304.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,4
motor_operacional_c7_v3_1::20260727154856.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,4
motor_operacional_c7_v3_1::20260727155122.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,6
motor_operacional_c7_v3_1::20260727155248.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,6
motor_operacional_c7_v3_1::20260727155507.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,9
motor_operacional_c7_v3_1::20260727155825.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,9
motor_operacional_c7_v3_1::20260727160231.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,9
motor_operacional_c7_v3_1::20260727160531.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,7
motor_operacional_c7_v3_1::20260727160711.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,7
motor_operacional_c7_v3_1::20260727161309.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,6
motor_operacional_c7_v3_1::20260727162006.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,6
motor_operacional_c7_v3_1::20260727162318.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,7
motor_operacional_c7_v3_1::20260727162504.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,6
motor_operacional_c7_v3_1::20260727163711.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,7
motor_operacional_c7_v3_1::20260727164551.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,9
motor_operacional_c7_v3_1::20260727165306.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,8
motor_operacional_c7_v3_1::20260727165836.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,5
motor_operacional_c7_v3_1::20260727170312.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,4
motor_operacional_c7_v3_1::20260727170937.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,7
motor_operacional_c7_v3_1::20260727172453.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,4
motor_operacional_c7_v3_1::20260727173623.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,5
motor_operacional_c7_v3_1::20260727175024.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,3
motor_operacional_c7_v3_1::20260727191311.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,7
motor_operacional_c7_v3_1::20260727195125.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,8
motor_operacional_c7_v3_1::20260727200411.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,4
motor_operacional_c7_v3_1::20260727201705.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,3
motor_operacional_c7_v3_1::20260727202049.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,6
motor_operacional_c7_v3_1::20260727210533.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,7
motor_operacional_c7_v3_1::20260727211108.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,8
motor_operacional_c7_v3_1::20260727211335.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,8
motor_operacional_c7_v3_1::20260727212216.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,7
motor_operacional_c7_v3_1::20260727213037.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,7
motor_operacional_c7_v3_1::20260727213338.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,7
motor_operacional_c7_v3_1::20260727214142.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,6
motor_operacional_c7_v3_1::20260727214742.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,8
motor_operacional_c7_v3_1::20260727215905.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,4
motor_operacional_c7_v3_1::20260727215957.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,4
motor_operacional_c7_v3_1::20260727220239.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,8
motor_operacional_c7_v3_1::20260727220619.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,7
motor_operacional_c7_v3_1::20260728095441.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,9
motor_operacional_c7_v3_1::20260728100421.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,8
motor_operacional_c7_v3_1::20260728101043.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,7
motor_operacional_c7_v3_1::20260728101243.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,7
motor_operacional_c7_v3_1::20260728101828.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,8
motor_operacional_c7_v3_1::20260728102213.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,8
motor_operacional_c7_v3_1::20260728102847.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,6
motor_operacional_c7_v3_1::20260728103222.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,5
motor_operacional_c7_v3_1::20260728103933.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,6
motor_operacional_c7_v3_1::20260728104219.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,5
motor_operacional_c7_v3_1::20260728104516.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,4
motor_operacional_c7_v3_1::20260728104609.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,6
motor_operacional_c7_v3_1::20260728104649.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,8
motor_operacional_c7_v3_1::20260728104715.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,7
motor_operacional_c7_v3_1::20260728104814.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,4
motor_operacional_c7_v3_1::20260728105006.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,8
motor_operacional_c7_v3_1::20260728105058.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,10
motor_operacional_c7_v3_1::20260728105309.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,6
motor_operacional_c7_v3_1::20260728105329.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,5
motor_operacional_c7_v3_1::20260728110011.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,5
motor_operacional_c7_v3_1::20260728110130.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,5
motor_operacional_c7_v3_1::20260728110442.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,6
motor_operacional_c7_v3_1::20260728110528.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,5
motor_operacional_c7_v3_1::20260728111005.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,7
motor_operacional_c7_v3_1::20260728111204.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,7
motor_operacional_c7_v3_1::20260728111243.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,10
motor_operacional_c7_v3_1::20260728111435.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,7
motor_operacional_c7_v3_1::20260728111508.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,8
motor_operacional_c7_v3_1::20260728111851.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,5
motor_operacional_c7_v3_1::20260728112141.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,8
motor_operacional_c7_v3_1::20260728112326.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,6
motor_operacional_c7_v3_1::20260728112405.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,4
motor_operacional_c7_v3_1::20260728112510.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,4
motor_operacional_c7_v3_1::20260728112530.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,7
motor_operacional_c7_v3_1::20260728112906.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,5
motor_operacional_c7_v3_1::20260728112932.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,10
motor_operacional_c7_v3_1::20260728113328.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,8
motor_operacional_c7_v3_1::20260728113446.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,8
motor_operacional_c7_v3_1::20260728113950.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,9
motor_operacional_c7_v3_1::20260728114539.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,7
motor_operacional_c7_v3_1::20260728115009.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,8
motor_operacional_c7_v3_1::20260728120208.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,10
motor_operacional_c7_v3_1::20260728120436.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,6
motor_operacional_c7_v3_1::20260728120737.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,7
motor_operacional_c7_v3_1::20260728120924.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,5
motor_operacional_c7_v3_1::20260728121058.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,9
motor_operacional_c7_v3_1::20260728121231.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,7
motor_operacional_c7_v3_1::20260728121311.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,9
motor_operacional_c7_v3_1::20260728121813.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,8
motor_operacional_c7_v3_1::20260728122032.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,3
motor_operacional_c7_v3_1::20260728122638.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,4
motor_operacional_c7_v3_1::20260728122925.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,6
motor_operacional_c7_v3_1::20260728123336.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,8
motor_operacional_c7_v3_1::20260728123409.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,10
motor_operacional_c7_v3_1::20260728123722.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,6
motor_operacional_c7_v3_1::20260728124201.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,10
motor_operacional_c7_v3_1::20260728124653.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,8
motor_operacional_c7_v3_1::20260728125223.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,7
motor_operacional_c7_v3_1::20260728125442.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,8
motor_operacional_c7_v3_1::20260728130321.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,4
motor_operacional_c7_v3_1::20260728130505.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,8
motor_operacional_c7_v3_1::20260728131323.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,7
motor_operacional_c7_v3_1::20260728132314.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,6
motor_operacional_c7_v3_1::20260728133251.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,7
motor_operacional_c7_v3_1::20260728133808.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,9
motor_operacional_c7_v3_1::20260728134742.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,8
motor_operacional_c7_v3_1::20260728135208.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,6
motor_operacional_c7_v3_1::20260728140009.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,6
motor_operacional_c7_v3_1::20260728140508.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,8
motor_operacional_c7_v3_1::20260728140606.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,8
motor_operacional_c7_v3_1::20260728140756.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,6
motor_operacional_c7_v3_1::20260728141058.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,8
motor_operacional_c7_v3_1::20260728141623.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,6
motor_operacional_c7_v3_1::20260728142345.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,5
motor_operacional_c7_v3_1::20260728142608.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,7
motor_operacional_c7_v3_1::20260728142856.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,6
motor_operacional_c7_v3_1::20260728143402.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,6
motor_operacional_c7_v3_1::20260728143520.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,6
motor_operacional_c7_v3_1::20260728143619.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,9
motor_operacional_c7_v3_1::20260728144013.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,6
motor_operacional_c7_v3_1::20260728144733.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,7
motor_operacional_c7_v3_1::20260728145232.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,8
motor_operacional_c7_v3_1::20260728145527.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,8
motor_operacional_c7_v3_1::20260728145910.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,6
motor_operacional_c7_v3_1::20260728150427.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,7
motor_operacional_c7_v3_1::20260728150513.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,5
motor_operacional_c7_v3_1::20260728151546.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,6
motor_operacional_c7_v3_1::20260728152058.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,7
motor_operacional_c7_v3_1::20260728153051.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,5
motor_operacional_c7_v3_1::20260728153407.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,6
motor_operacional_c7_v3_1::20260728153518.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,4
motor_operacional_c7_v3_1::20260728154043.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,5
motor_operacional_c7_v3_1::20260728155333.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,7
motor_operacional_c7_v3_1::20260728160028.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,8
motor_operacional_c7_v3_1::20260728160627.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,8
motor_operacional_c7_v3_1::20260728161012.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,5
motor_operacional_c7_v3_1::20260728161306.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,7
motor_operacional_c7_v3_1::20260728161423.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,2
motor_operacional_c7_v3_1::20260728162136.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,4
motor_operacional_c7_v3_1::20260728163722.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,7
motor_operacional_c7_v3_1::20260728164707.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,6
motor_operacional_c7_v3_1::20260728165507.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,8
motor_operacional_c7_v3_1::20260728170123.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,7
motor_operacional_c7_v3_1::20260728170416.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,7
motor_operacional_c7_v3_1::20260728170631.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,7
motor_operacional_c7_v3_1::20260728170741.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,7
motor_operacional_c7_v3_1::20260728170937.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,6
motor_operacional_c7_v3_1::20260728171246.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,5
motor_operacional_c7_v3_1::20260728171853.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,7
motor_operacional_c7_v3_1::20260728173714.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,4
motor_operacional_c7_v3_1::20260728174010.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,7
motor_operacional_c7_v3_1::20260728174635.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,6
motor_operacional_c7_v3_1::20260728190200.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,1
motor_operacional_c7_v3_1::20260728190927.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,6
motor_operacional_c7_v3_1::20260728191718.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,1
motor_operacional_c7_v3_1::20260728193003.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,6
motor_operacional_c7_v3_1::20260728193307.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,8
motor_operacional_c7_v3_1::20260728193519.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,10
motor_operacional_c7_v3_1::20260728193614.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,8
motor_operacional_c7_v3_1::20260728194134.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,10
motor_operacional_c7_v3_1::20260728194739.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,8
motor_operacional_c7_v3_1::20260728195314.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,4
motor_operacional_c7_v3_1::20260728195404.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,8
motor_operacional_c7_v3_1::20260728195457.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,10
motor_operacional_c7_v3_1::20260728195533.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,6
motor_operacional_c7_v3_1::20260728195859.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,7
motor_operacional_c7_v3_1::20260728200440.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,3
motor_operacional_c7_v3_1::20260728200540.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,6
motor_operacional_c7_v3_1::20260728200759.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,9
motor_operacional_c7_v3_1::20260728201154.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,7
motor_operacional_c7_v3_1::20260728201339.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,9
motor_operacional_c7_v3_1::20260728201502.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,8
motor_operacional_c7_v3_1::20260728201750.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,5
motor_operacional_c7_v3_1::20260728202035.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,3
motor_operacional_c7_v3_1::20260728202732.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,6
motor_operacional_c7_v3_1::20260728203244.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,6
motor_operacional_c7_v3_1::20260728203317.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,10
motor_operacional_c7_v3_1::20260728204424.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,3
motor_operacional_c7_v3_1::20260728204459.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,10
motor_operacional_c7_v3_1::20260728205027.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,8
motor_operacional_c7_v3_1::20260728205307.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,8
motor_operacional_c7_v3_1::20260728205453.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,7
motor_operacional_c7_v3_1::20260728210209.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,8
motor_operacional_c7_v3_1::20260728210457.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,8
motor_operacional_c7_v3_1::20260728210835.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,7
motor_operacional_c7_v3_1::20260728211003.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,10
motor_operacional_c7_v3_1::20260728211447.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,8
motor_operacional_c7_v3_1::20260728211616.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,10
motor_operacional_c7_v3_1::20260728211939.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,8
motor_operacional_c7_v3_1::20260728212058.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,2
motor_operacional_c7_v3_1::20260728212418.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,10
motor_operacional_c7_v3_1::20260728212614.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,7
motor_operacional_c7_v3_1::20260728212957.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,6
motor_operacional_c7_v3_1::20260728213759.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,8
motor_operacional_c7_v3_1::20260728220657.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,6
motor_operacional_c7_v3_1::20260728221318.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,8
motor_operacional_c7_v3_1::20260728222406.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,4
motor_operacional_c7_v3_1::20260728224641.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,8
