motivo_bloqueio,salvou_loss_30s_count,salvou_loss_30s_mean,salvou_loss_30s_median,salvou_loss_30s_std,salvou_loss_30s_min,salvou_loss_30s_max,salvou_loss_60s_count,salvou_loss_60s_mean,salvou_loss_60s_median,salvou_loss_60s_std,salvou_loss_60s_min,salvou_loss_60s_max,salvou_loss_120s_count,salvou_loss_120s_mean,salvou_loss_120s_median,salvou_loss_120s_std,salvou_loss_120s_min,salvou_loss_120s_max,impediu_gain_30s_count,impediu_gain_30s_mean,impediu_gain_30s_median,impediu_gain_30s_std,impediu_gain_30s_min,impediu_gain_30s_max,impediu_gain_60s_count,impediu_gain_60s_mean,impediu_gain_60s_median,impediu_gain_60s_std,impediu_gain_60s_min,impediu_gain_60s_max,impediu_gain_120s_count,impediu_gain_120s_mean,impediu_gain_120s_median,impediu_gain_120s_std,impediu_gain_120s_min,impediu_gain_120s_max,mov_favor_30s_count,mov_favor_30s_mean,mov_favor_30s_median,mov_favor_30s_std,mov_favor_30s_min,mov_favor_30s_max,mov_favor_60s_count,mov_favor_60s_mean,mov_favor_60s_median,mov_favor_60s_std,mov_favor_60s_min,mov_favor_60s_max,mov_favor_120s_count,mov_favor_120s_mean,mov_favor_120s_median,mov_favor_120s_std,mov_favor_120s_min,mov_favor_120s_max
vel15 insuficiente -0.0333 | sem rompimento confirmado -2.75 | sem continuidade -0.75 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,325.0,325.0,,325.0,325.0,1,325.0,325.0,,325.0,325.0,1,750.0,750.0,,750.0,750.0
vel15 insuficiente -0.0333 | sem rompimento confirmado -4.00 | hard-gate DNA incompleto | score 70 < 72,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,-0.0,,-0.0,-0.0,1,0.0,-0.0,,-0.0,-0.0,1,0.0,-0.0,,-0.0,-0.0
vel15 insuficiente -0.0333 | sem rompimento confirmado -4.00 | sem continuidade 0.00 | hard-gate DNA incompleto | score 66 < 72,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,400.0,400.0,,400.0,400.0,1,800.0,800.0,,800.0,800.0,1,800.0,800.0,,800.0,800.0
vel15 insuficiente -0.0333 | sem rompimento confirmado -4.50 | hard-gate DNA incompleto,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,-0.0,,-0.0,-0.0,1,0.0,-0.0,,-0.0,-0.0,1,0.0,-0.0,,-0.0,-0.0
vel15 insuficiente -0.0333 | sem rompimento confirmado -7.00 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1200.0,1200.0,,1200.0,1200.0,1,5250.0,5250.0,,5250.0,5250.0,1,9400.0,9400.0,,9400.0,9400.0
vel15 insuficiente -0.0334 | aceleração insuficiente -0.1000 | sem rompimento confirmado -7.00 | hard-gate DNA incompleto | score 64 < 72,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,0.0,0.0,1,800.0,800.0,,800.0,800.0,1,1725.0,1725.0,,1725.0,1725.0
vel15 insuficiente -0.0334 | aceleração insuficiente -0.1101 | sem rompimento confirmado -2.00 | sem continuidade -0.75 | hard-gate DNA incompleto | score 66 < 72,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,-0.0,,-0.0,-0.0,1,0.0,-0.0,,-0.0,-0.0,1,0.0,-0.0,,-0.0,-0.0
vel15 insuficiente -0.0334 | aceleração insuficiente -0.4269 | sem rompimento confirmado -8.00 | sem continuidade -4.50 | hard-gate DNA incompleto | PULLBACK_SEM_ROMPIMENTO_DO_EXTREMO | score 62 < 72,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,0.0,0.0,1,0.0,0.0,,0.0,0.0,1,0.0,0.0,,0.0,0.0
vel15 insuficiente -0.0334 | aceleração insuficiente -0.4573 | sem rompimento confirmado -2.50 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,175.0,175.0,,175.0,175.0,1,175.0,175.0,,175.0,175.0,1,175.0,175.0,,175.0,175.0
vel15 insuficiente -0.0334 | aceleração insuficiente -0.7002 | sem rompimento confirmado -3.00 | sem continuidade -1.50 | hard-gate DNA incompleto | score 63 < 72,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,375.0,375.0,,375.0,375.0,1,375.0,375.0,,375.0,375.0,1,375.0,375.0,,375.0,375.0
vel15 insuficiente -0.0334 | aceleração insuficiente -1.0761 | sem rompimento confirmado -7.75 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,850.0,850.0,,850.0,850.0,1,1575.0,1575.0,,1575.0,1575.0,1,1575.0,1575.0,,1575.0,1575.0
vel15 insuficiente -0.0334 | sem rompimento confirmado -1.25 | hard-gate DNA incompleto | score 70 < 72,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,225.0,225.0,,225.0,225.0,1,225.0,225.0,,225.0,225.0,1,225.0,225.0,,225.0,225.0
vel15 insuficiente -0.0334 | sem rompimento confirmado -1.50 | hard-gate DNA incompleto | score 66 < 72,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,475.0,475.0,,475.0,475.0,1,475.0,475.0,,475.0,475.0,1,475.0,475.0,,475.0,475.0
vel15 insuficiente -0.0334 | sem rompimento confirmado -2.00 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,600.0,600.0,,600.0,600.0,1,600.0,600.0,,600.0,600.0,1,600.0,600.0,,600.0,600.0
vel15 insuficiente -0.0334 | sem rompimento confirmado -2.00 | sem continuidade -0.00 | hard-gate DNA incompleto | score 68 < 72,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,125.0,125.0,,125.0,125.0,1,1000.0,1000.0,,1000.0,1000.0,1,1000.0,1000.0,,1000.0,1000.0
vel15 insuficiente -0.0334 | sem rompimento confirmado -3.00 | hard-gate DNA incompleto,2,0.5,0.5,0.7071067811865476,False,True,2,0.5,0.5,0.7071067811865476,False,True,2,0.5,0.5,0.7071067811865476,False,True,2,0.5,0.5,0.7071067811865476,False,True,2,0.5,0.5,0.7071067811865476,False,True,2,0.5,0.5,0.7071067811865476,False,True,2,225.0,225.0,318.1980515339464,0.0,450.0,2,225.0,225.0,318.1980515339464,0.0,450.0,2,312.5,312.5,194.45436482630058,175.0,450.0
vel15 insuficiente -0.0334 | sem rompimento confirmado -3.25 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,-0.0,,-0.0,-0.0,1,0.0,-0.0,,-0.0,-0.0,1,0.0,-0.0,,-0.0,-0.0
vel15 insuficiente -0.0334 | sem rompimento confirmado -3.25 | hard-gate DNA incompleto | score 67 < 72,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,400.0,400.0,,400.0,400.0,1,1300.0,1300.0,,1300.0,1300.0,1,1300.0,1300.0,,1300.0,1300.0
vel15 insuficiente -0.0334 | sem rompimento confirmado -4.25 | hard-gate DNA incompleto | score 66 < 72,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,525.0,525.0,,525.0,525.0,1,550.0,550.0,,550.0,550.0,1,550.0,550.0,,550.0,550.0
vel15 insuficiente -0.0334 | sem rompimento confirmado -4.75 | hard-gate DNA incompleto | score 71 < 72,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,0.0,0.0,1,0.0,0.0,,0.0,0.0,1,0.0,0.0,,0.0,0.0
vel15 insuficiente -0.0335 | aceleração insuficiente -0.0248 | sem rompimento confirmado -5.50 | sem continuidade -2.50 | hard-gate DNA incompleto | score 62 < 72,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,200.0,200.0,,200.0,200.0,1,200.0,200.0,,200.0,200.0,1,200.0,200.0,,200.0,200.0
vel15 insuficiente -0.0335 | aceleração insuficiente -0.0571 | sem rompimento confirmado -2.75 | hard-gate DNA incompleto | score 64 < 72,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,100.0,100.0,,100.0,100.0,1,325.0,325.0,,325.0,325.0,1,325.0,325.0,,325.0,325.0
vel15 insuficiente -0.0335 | sem rompimento confirmado -1.25 | hard-gate DNA incompleto,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,0.0,0.0,1,225.0,225.0,,225.0,225.0,1,225.0,225.0,,225.0,225.0
vel15 insuficiente -0.0335 | sem rompimento confirmado -2.25 | sem continuidade 0.00 | hard-gate DNA incompleto | score 70 < 72,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,0.0,0.0,,0.0,0.0,1,75.0,75.0,,75.0,75.0,1,750.0,750.0,,750.0,750.0
vel15 insuficiente -0.0335 | sem rompimento confirmado -4.50 | sem continuidade -1.00 | hard-gate DNA incompleto | score 64 < 72,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,0.0,0.0,1,100.0,100.0,,100.0,100.0,1,100.0,100.0,,100.0,100.0
vel15 insuficiente -0.0335 | sem rompimento confirmado -5.25 | hard-gate DNA incompleto | score 62 < 72,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,150.0,150.0,,150.0,150.0,1,150.0,150.0,,150.0,150.0,1,150.0,150.0,,150.0,150.0
vel15 insuficiente -0.0336 | aceleração insuficiente -0.2903 | sem rompimento confirmado -2.75 | sem continuidade -3.25 | hard-gate DNA incompleto | score 65 < 72,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,175.0,175.0,,175.0,175.0,1,175.0,175.0,,175.0,175.0,1,175.0,175.0,,175.0,175.0
vel15 insuficiente -0.0336 | aceleração insuficiente -0.3338 | sem rompimento confirmado -3.00 | sem continuidade -1.00 | hard-gate DNA incompleto | score 66 < 72,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,100.0,100.0,,100.0,100.0,1,250.0,250.0,,250.0,250.0,1,250.0,250.0,,250.0,250.0
vel15 insuficiente -0.0336 | aceleração insuficiente -0.7060 | sem rompimento confirmado -4.25 | hard-gate DNA incompleto | score 62 < 72,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,250.0,250.0,,250.0,250.0,1,250.0,250.0,,250.0,250.0,1,625.0,625.0,,625.0,625.0
vel15 insuficiente -0.0336 | aceleração insuficiente -0.8142 | sem rompimento confirmado -7.25 | hard-gate DNA incompleto | score 66 < 72,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,625.0,625.0,,625.0,625.0,1,625.0,625.0,,625.0,625.0,1,625.0,625.0,,625.0,625.0
vel15 insuficiente -0.0336 | sem rompimento confirmado -0.50 | hard-gate DNA incompleto | score 64 < 72,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,125.0,125.0,,125.0,125.0,1,250.0,250.0,,250.0,250.0,1,975.0,975.0,,975.0,975.0
vel15 insuficiente -0.0336 | sem rompimento confirmado -2.00 | hard-gate DNA incompleto,2,0.5,0.5,0.7071067811865476,False,True,2,1.0,1.0,0.0,True,True,2,1.0,1.0,0.0,True,True,2,0.5,0.5,0.7071067811865476,False,True,2,0.5,0.5,0.7071067811865476,False,True,2,0.5,0.5,0.7071067811865476,False,True,2,162.5,162.5,229.80970388562795,0.0,325.0,2,162.5,162.5,229.80970388562795,0.0,325.0,2,162.5,162.5,229.80970388562795,0.0,325.0
vel15 insuficiente -0.0336 | sem rompimento confirmado -2.25 | hard-gate DNA incompleto,2,0.0,0.0,0.0,False,False,2,0.0,0.0,0.0,False,False,2,0.0,0.0,0.0,False,False,2,0.5,0.5,0.7071067811865476,False,True,2,0.5,0.5,0.7071067811865476,False,True,2,0.5,0.5,0.7071067811865476,False,True,2,637.5,637.5,618.7184335382291,200.0,1075.0,2,875.0,875.0,954.5941546018391,200.0,1550.0,2,875.0,875.0,954.5941546018391,200.0,1550.0
vel15 insuficiente -0.0336 | sem rompimento confirmado -3.25 | hard-gate DNA incompleto | score 65 < 72,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,400.0,400.0,,400.0,400.0,1,400.0,400.0,,400.0,400.0,1,400.0,400.0,,400.0,400.0
vel15 insuficiente -0.0336 | sem rompimento confirmado -6.50 | sem continuidade -1.00 | hard-gate DNA incompleto | score 65 < 72,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,375.0,375.0,,375.0,375.0,1,375.0,375.0,,375.0,375.0,1,375.0,375.0,,375.0,375.0
vel15 insuficiente -0.0337 | aceleração insuficiente -0.2337 | sem rompimento confirmado -4.00 | hard-gate DNA incompleto | PULLBACK_SEM_ROMPIMENTO_DO_EXTREMO | score 64 < 72,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,100.0,100.0,,100.0,100.0,1,100.0,100.0,,100.0,100.0,1,100.0,100.0,,100.0,100.0
vel15 insuficiente -0.0337 | aceleração insuficiente -0.3009 | sem rompimento confirmado -2.00 | hard-gate DNA incompleto,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,-0.0,,-0.0,-0.0,1,0.0,-0.0,,-0.0,-0.0,1,0.0,-0.0,,-0.0,-0.0
vel15 insuficiente -0.0337 | sem rompimento confirmado -1.00 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,0,,,,,,0,,,,,,0,,,,,
vel15 insuficiente -0.0337 | sem rompimento confirmado -2.00 | hard-gate DNA incompleto | score 64 < 72,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,600.0,600.0,,600.0,600.0,1,750.0,750.0,,750.0,750.0,1,750.0,750.0,,750.0,750.0
vel15 insuficiente -0.0337 | sem rompimento confirmado -2.50 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,325.0,325.0,,325.0,325.0,1,325.0,325.0,,325.0,325.0,1,1475.0,1475.0,,1475.0,1475.0
vel15 insuficiente -0.0338 | aceleração insuficiente -1.4528 | sem rompimento confirmado -5.50 | sem continuidade -1.50 | hard-gate DNA incompleto | score 65 < 72,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,350.0,350.0,,350.0,350.0,1,475.0,475.0,,475.0,475.0,1,1850.0,1850.0,,1850.0,1850.0
vel15 insuficiente -0.0338 | sem rompimento confirmado -6.75 | sem continuidade -0.25 | hard-gate DNA incompleto,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,0.0,0.0,1,0.0,0.0,,0.0,0.0,1,0.0,0.0,,0.0,0.0
vel15 insuficiente -0.0338 | sem rompimento confirmado -6.75 | sem continuidade -4.00 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1200.0,1200.0,,1200.0,1200.0,1,3050.0,3050.0,,3050.0,3050.0,1,5050.0,5050.0,,5050.0,5050.0
vel15 insuficiente -0.0339 | aceleração insuficiente -0.0243 | sem rompimento confirmado -3.00 | sem continuidade -0.25 | hard-gate DNA incompleto | score 66 < 72,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,650.0,650.0,,650.0,650.0,1,650.0,650.0,,650.0,650.0,1,650.0,650.0,,650.0,650.0
vel15 insuficiente -0.0339 | sem rompimento confirmado -2.00 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,-0.0,,-0.0,-0.0,1,1500.0,1500.0,,1500.0,1500.0,1,1500.0,1500.0,,1500.0,1500.0
vel15 insuficiente -0.0340 | sem rompimento confirmado -11.50 | sem continuidade -4.25 | hard-gate DNA incompleto | score 64 < 72,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1225.0,1225.0,,1225.0,1225.0,1,1225.0,1225.0,,1225.0,1225.0,1,1225.0,1225.0,,1225.0,1225.0
vel15 insuficiente -0.0340 | sem rompimento confirmado -5.00 | hard-gate DNA incompleto | score 71 < 72,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,800.0,800.0,,800.0,800.0,1,800.0,800.0,,800.0,800.0,1,800.0,800.0,,800.0,800.0
vel15 insuficiente -0.0341 | sem rompimento confirmado -4.00 | sem continuidade -0.25 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,875.0,875.0,,875.0,875.0,1,875.0,875.0,,875.0,875.0,1,875.0,875.0,,875.0,875.0
vel15 insuficiente -0.0342 | aceleração insuficiente -0.0000 | sem rompimento confirmado -4.00 | hard-gate DNA incompleto,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,275.0,275.0,,275.0,275.0,1,275.0,275.0,,275.0,275.0,1,275.0,275.0,,275.0,275.0
vel15 insuficiente -0.0342 | sem rompimento confirmado -1.50 | hard-gate DNA incompleto | score 69 < 72,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,175.0,175.0,,175.0,175.0,1,175.0,175.0,,175.0,175.0,1,175.0,175.0,,175.0,175.0
vel15 insuficiente -0.0342 | sem rompimento confirmado -3.75 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,125.0,125.0,,125.0,125.0,1,225.0,225.0,,225.0,225.0,1,350.0,350.0,,350.0,350.0
vel15 insuficiente -0.0342 | sem rompimento confirmado -5.50 | hard-gate DNA incompleto | score 70 < 72,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,600.0,600.0,,600.0,600.0,1,825.0,825.0,,825.0,825.0,1,825.0,825.0,,825.0,825.0
vel15 insuficiente -0.0342 | sem rompimento confirmado -8.50 | hard-gate DNA incompleto | score 70 < 72,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,2150.0,2150.0,,2150.0,2150.0,1,2150.0,2150.0,,2150.0,2150.0,1,2150.0,2150.0,,2150.0,2150.0
vel15 insuficiente -0.0343 | sem rompimento confirmado -2.25 | hard-gate DNA incompleto | score 70 < 72,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,50.0,50.0,,50.0,50.0,1,50.0,50.0,,50.0,50.0,1,100.0,100.0,,100.0,100.0
vel15 insuficiente -0.0343 | sem rompimento confirmado -2.25 | sem continuidade 0.00 | hard-gate DNA incompleto | score 66 < 72,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,350.0,350.0,,350.0,350.0,1,2150.0,2150.0,,2150.0,2150.0,1,3250.0,3250.0,,3250.0,3250.0
vel15 insuficiente -0.0344 | sem rompimento confirmado -1.25 | hard-gate DNA incompleto | score 66 < 72,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,0.0,-0.0,,-0.0,-0.0,1,0.0,-0.0,,-0.0,-0.0,1,250.0,250.0,,250.0,250.0
vel15 insuficiente -0.0345 | sem rompimento confirmado -1.25 | hard-gate DNA incompleto,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,-0.0,,-0.0,-0.0,1,0.0,-0.0,,-0.0,-0.0,1,0.0,-0.0,,-0.0,-0.0
vel15 insuficiente -0.0345 | sem rompimento confirmado -1.50 | sem continuidade -0.00 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,0.0,-0.0,,-0.0,-0.0,1,125.0,125.0,,125.0,125.0,1,950.0,950.0,,950.0,950.0
vel15 insuficiente -0.0345 | sem rompimento confirmado -2.50 | hard-gate DNA incompleto | score 70 < 72,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,150.0,150.0,,150.0,150.0,1,450.0,450.0,,450.0,450.0,1,550.0,550.0,,550.0,550.0
vel15 insuficiente -0.0346 | sem rompimento confirmado -3.25 | sem continuidade -0.00 | hard-gate DNA incompleto | PULLBACK_SEM_ROMPIMENTO_DO_EXTREMO | score 64 < 72,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1125.0,1125.0,,1125.0,1125.0,1,1750.0,1750.0,,1750.0,1750.0,1,2775.0,2775.0,,2775.0,2775.0
vel15 insuficiente -0.0347 | sem rompimento confirmado -4.00 | hard-gate DNA incompleto,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,-0.0,,-0.0,-0.0,1,0.0,-0.0,,-0.0,-0.0,1,0.0,-0.0,,-0.0,-0.0
vel15 insuficiente -0.0350 | aceleração insuficiente -0.2107 | sem rompimento confirmado -1.00 | hard-gate DNA incompleto,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,150.0,150.0,,150.0,150.0,1,200.0,200.0,,200.0,200.0,1,1100.0,1100.0,,1100.0,1100.0
