reconstructed_dna_id,rank_reconstruction,source_type,source_candidate_id,source_interaction_id,component_count,components_present_in_candidates,gene_ids,gene_signature,families,distinct_families,historias,gain,stop,taxa_gain_pct,taxa_gain_base_pct,lift_gain,fisher_p,bootstrap_ic_inferior_pct,interaction_score_0_100,component_score_mean_0_100,coherence_score_0_100,parsimony_score_0_100,reconstruction_score_0_100,evidence_band,scientific_status,operational_status
RDNA_8780EB86D947,11,PAIR,CPAIR_A99A9C34D9E3,PAIR_B418D3E49B78,2,2,GENE_A57459357BCD|GENE_F062C1E0D022,NUM::PROPORCAO_DIAS_ACIMA_58_PCT::ATE_P25 + NUM::SCORE_DESCOBERTA_16E::ATE_P10,NUM|NUM,1,147,79,68,53.7414965986,31.884057971,1.68552875696,1.4115201453e-09,45.5782312925,89.4687149811,87.6491588419,100,100,91.646647201,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_78A2F00350F6,12,PAIR,CPAIR_4DB05CF3EF53,PAIR_81D943723989,2,2,GENE_2088C9F7870C|GENE_F062C1E0D022,NUM::PROPORCAO_DIAS_ACIMA_50_PCT::ATE_P10 + NUM::SCORE_DESCOBERTA_16E::ATE_P10,NUM|NUM,1,139,70,69,50.3597122302,31.884057971,1.57946370177,7.55986047487e-07,42.4460431655,88.8973008048,88.7776310642,100,100,91.6430581684,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_D7A27C3828AD,13,PAIR,CPAIR_F7D908CBF315,PAIR_BAC8A8A4DF86,2,2,GENE_4F06674D2393|GENE_BC1C60CBD2B6,NUM::MAX_DRAWDOWN_R::ATE_P10 + NUM::TAXA_ALVO_DESVIO_DIAS_PP::POSITIVO,NUM|NUM,1,234,123,111,52.5641025641,31.884057971,1.6486013986,5.03025950133e-15,45.9294871795,90.8630260308,84.6615805946,100,100,91.5969081641,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_4CFFC6F7D968,14,PAIR,CPAIR_1CBEECC5716B,PAIR_2ECD77A0291B,2,2,GENE_4F06674D2393|GENE_8FC3D8F1510A,NUM::MAX_DRAWDOWN_R::ATE_P10 + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO,NUM|NUM,1,235,123,112,52.3404255319,31.884057971,1.6415860735,1.03594628506e-14,46.1595744681,90.9665158501,84.3466353677,100,100,91.569916767,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_8E95FA1E07A4,15,PAIR,CPAIR_8AFC3BA4938F,PAIR_4B90BE3E05C4,2,2,GENE_1607707786DD|GENE_4F06674D2393,NUM::DIAS_ACIMA_58_PCT::ATE_P10 + NUM::MAX_DRAWDOWN_R::ATE_P10,NUM|NUM,1,137,70,67,51.0948905109,31.884057971,1.60252156603,3.68575326266e-07,43.0656934307,88.780390307,88.7076975743,100,100,91.5671195471,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_F6AEB40CCC44,16,PAIR,CPAIR_E8503B19E6C5,PAIR_524E842547CD,2,2,GENE_E93B98B1FCDD|GENE_F062C1E0D022,NUM::DIAS_ACIMA_50_PCT::ATE_P10 + NUM::SCORE_DESCOBERTA_16E::ATE_P10,NUM|NUM,1,163,82,81,50.3067484663,31.884057971,1.57780256553,6.22254973206e-08,42.3312883436,89.292662698,87.4777484351,100,100,91.5157684578,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_53D66AB1526C,17,PAIR,CPAIR_C46471307DED,PAIR_C6FDEA52E972,2,2,GENE_2088C9F7870C|GENE_C62E084D2D54,NUM::PROPORCAO_DIAS_ACIMA_50_PCT::ATE_P10 + NUM::TAXA_ALVO_MEDIANA_DIAS_PCT::ATE_P25,NUM|NUM,1,154,77,77,50,31.884057971,1.56818181818,2.73862692229e-07,42.5162337662,88.932607598,88.0976134585,100,100,91.4907071636,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_9E43E1DE72D8,18,PAIR,CPAIR_84E008B5F1B4,PAIR_AF5D84FD09A7,2,2,GENE_4F06674D2393|GENE_B4D9F6178DBC,NUM::MAX_DRAWDOWN_R::ATE_P10 + NUM::TAXA_ALVO_MIN_DIA_PCT::ZERO,NUM|NUM,1,142,73,69,51.4084507042,31.884057971,1.61235595391,1.10917053209e-07,42.9577464789,89.0158667411,87.8406201096,100,100,91.4680883979,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_BE5A6FC82F2D,19,PAIR,CPAIR_3493EF8E719E,PAIR_6DE1B6318E5B,2,2,GENE_4F06674D2393|GENE_DC92FC7FA70C,NUM::MAX_DRAWDOWN_R::ATE_P10 + NUM::TAXA_ALVO_MIN_DIA_PCT::ATE_P10,NUM|NUM,1,142,73,69,51.4084507042,31.884057971,1.61235595391,1.10917053209e-07,42.9577464789,89.0158667411,87.8014964788,100,100,91.4583074903,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_94A14CD635E9,20,PAIR,CPAIR_7D511CC6E904,PAIR_D273591D2D0A,2,2,GENE_4F06674D2393|GENE_BFA8521B0DB6,NUM::MAX_DRAWDOWN_R::ATE_P10 + NUM::TAXA_ALVO_MAX_DIA_PCT::ATE_P25,NUM|NUM,1,206,107,99,51.9417475728,31.884057971,1.62908208297,4.57484031893e-12,45.6310679612,90.4320639055,84.8024256651,100,100,91.416638369,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_97BDA89FD5CA,21,PAIR,CPAIR_F96ADDCA470D,PAIR_E05EFC8E2787,2,2,GENE_4F06674D2393|GENE_FCB5DD6E2EE7,NUM::MAX_DRAWDOWN_R::ATE_P10 + NUM::TAXA_ALVO_MIN_DIA_PCT::POSITIVO,NUM|NUM,1,192,101,91,52.6041666667,31.884057971,1.64985795455,9.02504077586e-12,45.8333333333,90.4955020795,84.4855242566,100,100,91.3691321039,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_D06215FBA288,22,PAIR,CPAIR_DC5E12D09C59,PAIR_8E52DA980153,2,2,GENE_C62E084D2D54|GENE_E93B98B1FCDD,NUM::TAXA_ALVO_MEDIANA_DIAS_PCT::ATE_P25 + NUM::DIAS_ACIMA_50_PCT::ATE_P10,NUM|NUM,1,194,93,101,47.9381443299,31.884057971,1.50351452671,9.84582526535e-08,41.2371134021,89.3195206647,86.7977308294,100,100,91.3591930397,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_1E336260DEAB,23,PAIR,CPAIR_3399BBC362C7,PAIR_60912462C406,2,2,GENE_C62E084D2D54|GENE_F062C1E0D022,NUM::TAXA_ALVO_MEDIANA_DIAS_PCT::ATE_P25 + NUM::SCORE_DESCOBERTA_16E::ATE_P10,NUM|NUM,1,104,60,44,57.6923076923,31.884057971,1.80944055944,7.90182030196e-09,48.0769230769,88.5908896625,88.1379597026,100,100,91.3299347569,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_D15056B1DA76,24,PAIR,CPAIR_C4756289CEBE,PAIR_02BB1BEAE67F,2,2,GENE_451F5778051A|GENE_4F06674D2393,NUM::LADOS_ATIVOS::ATE_P10 + NUM::MAX_DRAWDOWN_R::ATE_P10,NUM|NUM,1,224,118,106,52.6785714286,31.884057971,1.65219155844,3.02935680694e-14,45.5357142857,90.7689594766,83.4526604068,100,100,91.24764484,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_ADB1BA52BD20,25,PAIR,CPAIR_87353AF1CA67,PAIR_2DFBBCD7BB1A,2,2,GENE_A97E3DDC5077|GENE_C62E084D2D54,NUM::TAXA_ALVO_MEDIA_DIAS_PCT::ATE_P25 + NUM::TAXA_ALVO_MEDIANA_DIAS_PCT::ATE_P25,NUM|NUM,1,243,109,134,44.8559670782,31.884057971,1.40684624018,4.99777817497e-07,38.683127572,88.6495885211,87.5831377152,100,100,91.2205786893,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_EC9325FC17AA,26,PAIR,CPAIR_486E7C8D59FC,PAIR_663DA7AB3969,2,2,GENE_4F06674D2393|GENE_A03688A02685,NUM::MAX_DRAWDOWN_R::ATE_P10 + NUM::ULTIMA_POSICAO::POSITIVO,NUM|NUM,1,204,105,99,51.4705882353,31.884057971,1.61430481283,1.53674613901e-11,45.0980392157,90.5727761759,83.5614730047,100,100,91.1767563391,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_D0699C4818E4,27,PAIR,CPAIR_A0990760F210,PAIR_E4E59E3B66CA,2,2,GENE_4F06674D2393|GENE_8D1ED91639D5,NUM::MAX_DRAWDOWN_R::ATE_P10 + NUM::PRIMEIRA_POSICAO::POSITIVO,NUM|NUM,1,204,105,99,51.4705882353,31.884057971,1.61430481283,1.53674613901e-11,45.0980392157,90.5727761759,83.4714886541,100,100,91.1542602515,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_34614957AF17,28,PAIR,CPAIR_5C83009E70F0,PAIR_D3C428C1E184,2,2,GENE_4F06674D2393|GENE_ADF059010517,NUM::MAX_DRAWDOWN_R::ATE_P10 + NUM::MOTORES_ATIVOS::ATE_P10,NUM|NUM,1,221,114,107,51.5837104072,31.884057971,1.6178527355,7.42713826491e-13,45.2488687783,90.7280662707,83.0487089202,100,100,91.1262103654,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_6631B09943FE,29,PAIR,CPAIR_B05D81C8C9D0,PAIR_1C4F54070956,2,2,GENE_2088C9F7870C|GENE_A97E3DDC5077,NUM::PROPORCAO_DIAS_ACIMA_50_PCT::ATE_P10 + NUM::TAXA_ALVO_MEDIA_DIAS_PCT::ATE_P25,NUM|NUM,1,204,91,113,44.6078431373,31.884057971,1.39906417112,1.34991547719e-05,38.2352941176,88.0605513994,88.2228090767,100,100,91.0859779689,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_B5AFCE84C21E,30,PAIR,CPAIR_F187F93F1CBA,PAIR_C80EBA21CC0A,2,2,GENE_412E6AF6D530|GENE_4F06674D2393,NUM::PROPORCAO_DIAS_ACIMA_58_PCT::ATE_P10 + NUM::MAX_DRAWDOWN_R::ATE_P10,NUM|NUM,1,101,54,47,53.4653465347,31.884057971,1.67686768677,2.01789746512e-06,44.5544554455,87.9699064539,88.2753814554,100,100,91.0537985908,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_2FD911496ECA,31,PAIR,CPAIR_003F673F2013,PAIR_D1A3FFC76A57,2,2,GENE_2088C9F7870C|GENE_E93B98B1FCDD,NUM::PROPORCAO_DIAS_ACIMA_50_PCT::ATE_P10 + NUM::DIAS_ACIMA_50_PCT::ATE_P10,NUM|NUM,1,331,140,191,42.2960725076,31.884057971,1.32655863774,2.05936019748e-07,36.8580060423,88.286648861,87.4374021909,100,100,91.0026749782,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_5DDBB856F1AC,32,PAIR,CPAIR_5A718F58A4B0,PAIR_66743A3F2ED6,2,2,GENE_4CB3A770738D|GENE_4F06674D2393,NUM::CV_TAXA_ALVO_DIARIA::ATE_P90 + NUM::MAX_DRAWDOWN_R::ATE_P10,NUM|NUM,1,110,60,50,54.5454545455,31.884057971,1.71074380165,1.44874591239e-07,45.4545454545,88.3895019732,87.1865219092,100,100,90.9913814639,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_65758229B354,33,PAIR,CPAIR_68D748D2077F,PAIR_AD24F81927BF,2,2,GENE_4198BB471C6A|GENE_4F06674D2393,NUM::MAX_DRAWDOWN_R::POSITIVO + NUM::MAX_DRAWDOWN_R::ATE_P10,NUM|NUM,1,238,125,113,52.5210084034,31.884057971,1.64724980901,3.3866579155e-15,46.6386554622,91.1770831949,81.3972026604,100,100,90.9378422626,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_BCAA51E31E9C,34,PAIR,CPAIR_ED80A5C569ED,PAIR_4A4DA897EDAF,2,2,GENE_BD0CBFEEE0B2|GENE_C62E084D2D54,NUM::TAXA_ALVO_MAX_DIA_PCT::ATE_P10 + NUM::TAXA_ALVO_MEDIANA_DIAS_PCT::ATE_P25,NUM|NUM,1,144,70,74,48.6111111111,31.884057971,1.52462121212,4.87468226332e-06,41.3020833333,88.289865616,87.1253912363,100,100,90.9262806171,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_E5956FD51B55,35,PAIR,CPAIR_800085598848,PAIR_738416663218,2,2,GENE_A57459357BCD|GENE_C62E084D2D54,NUM::PROPORCAO_DIAS_ACIMA_58_PCT::ATE_P25 + NUM::TAXA_ALVO_MEDIANA_DIAS_PCT::ATE_P25,NUM|NUM,1,277,121,156,43.6823104693,31.884057971,1.37003610108,3.77185946061e-07,37.5451263538,88.2980874426,86.9691412363,100,100,90.8913290304,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_CC01C1B39DD4,36,PAIR,CPAIR_F06745CFB78E,PAIR_0CB85E5DEB2A,2,2,GENE_2088C9F7870C|GENE_A57459357BCD,NUM::PROPORCAO_DIAS_ACIMA_50_PCT::ATE_P10 + NUM::PROPORCAO_DIAS_ACIMA_58_PCT::ATE_P25,NUM|NUM,1,279,119,160,42.6523297491,31.884057971,1.33773216031,3.02924557419e-06,37.0878136201,87.9574380678,87.6088125978,100,100,90.8809221833,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_957E80EA37D5,37,PAIR,CPAIR_2B0DA3905449,PAIR_0A7398FC536F,2,2,GENE_4F06674D2393|GENE_B2BA214748C1,NUM::MAX_DRAWDOWN_R::ATE_P10 + NUM::TAXA_SEGUNDA_METADE_PCT::POSITIVO,NUM|NUM,1,228,119,109,52.1929824561,31.884057971,1.63696172249,4.58167717031e-14,46.0526315789,90.9722905068,81.3918231612,100,100,90.8341010437,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_F1CF7B35254F,38,PAIR,CPAIR_6EB8DBFD0555,PAIR_8B478DA4F4DA,2,2,GENE_A97E3DDC5077|GENE_BD0CBFEEE0B2,NUM::TAXA_ALVO_MEDIA_DIAS_PCT::ATE_P25 + NUM::TAXA_ALVO_MAX_DIA_PCT::ATE_P10,NUM|NUM,1,151,72,79,47.6821192053,31.884057971,1.4954846478,7.66180083433e-06,39.7350993377,88.0375856509,87.2505868545,100,100,90.8314395391,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_54A42B19EB48,39,PAIR,CPAIR_023B64EE2321,PAIR_D01A94F41384,2,2,GENE_06BC096ADF16|GENE_A97E3DDC5077,NUM::TAXA_SEGUNDA_METADE_PCT::ATE_P10 + NUM::TAXA_ALVO_MEDIA_DIAS_PCT::ATE_P25,NUM|NUM,1,159,75,84,47.1698113208,31.884057971,1.47941680961,7.54170309771e-06,39.6226415094,88.0401656989,87.0322280908,100,100,90.7781398721,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_67DF89291746,40,PAIR,CPAIR_1E43D78F2709,PAIR_1DD956122F1F,2,2,GENE_4F06674D2393|GENE_BD0CBFEEE0B2,NUM::MAX_DRAWDOWN_R::ATE_P10 + NUM::TAXA_ALVO_MAX_DIA_PCT::ATE_P10,NUM|NUM,1,117,58,59,49.5726495726,31.884057971,1.55477855478,2.42136200189e-05,40.1709401709,87.0472015892,88.8558783255,100,100,90.737570376,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_DA033CD0F892,41,PAIR,CPAIR_B0E90FED0CAC,PAIR_D981261BF786,2,2,GENE_A97E3DDC5077|GENE_E93B98B1FCDD,NUM::TAXA_ALVO_MEDIA_DIAS_PCT::ATE_P25 + NUM::DIAS_ACIMA_50_PCT::ATE_P10,NUM|NUM,1,239,105,134,43.9330543933,31.884057971,1.37790034234,3.64104974459e-06,37.6569037657,87.9220482259,86.9229264475,100,100,90.6917557248,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_F279B735A5B3,42,PAIR,CPAIR_E077C865D3BF,PAIR_8116D22D2A2C,2,2,GENE_06BC096ADF16|GENE_F062C1E0D022,NUM::TAXA_SEGUNDA_METADE_PCT::ATE_P10 + NUM::SCORE_DESCOBERTA_16E::ATE_P10,NUM|NUM,1,103,55,48,53.3980582524,31.884057971,1.67475728155,1.45006000259e-06,43.6893203883,87.5685982699,87.5870500783,100,100,90.6810616545,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_B1CE66E3C2C4,43,PAIR,CPAIR_535F17322D33,PAIR_B5B8483EE4F9,2,2,GENE_A57459357BCD|GENE_A97E3DDC5077,NUM::PROPORCAO_DIAS_ACIMA_58_PCT::ATE_P25 + NUM::TAXA_ALVO_MEDIA_DIAS_PCT::ATE_P25,NUM|NUM,1,313,130,183,41.5335463259,31.884057971,1.30264304386,5.26626209936e-06,36.1022364217,87.7415113101,87.0943368545,100,100,90.6443398687,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_8CC721576C02,44,PAIR,CPAIR_5CDDAA0B9641,PAIR_E6C9A15EE59F,2,2,GENE_06F0A2915F96|GENE_4F06674D2393,NUM::PROPORCAO_DIAS_ACIMA_50_PCT::ATE_P50 + NUM::MAX_DRAWDOWN_R::ATE_P10,NUM|NUM,1,165,84,81,50.9090909091,31.884057971,1.59669421488,1.40607709179e-08,43.0303030303,89.4874009505,83.5465571205,100,100,90.6303397554,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_02F9E349CC9D,45,PAIR,CPAIR_A7F8EBAA1893,PAIR_1FCD4748F0FE,2,2,GENE_2088C9F7870C|GENE_9C1287D2EBBC,NUM::PROPORCAO_DIAS_ACIMA_50_PCT::ATE_P10 + NUM::TAXA_ALVO_MEDIANA_DIAS_PCT::ATE_P10,NUM|NUM,1,172,78,94,45.3488372093,31.884057971,1.42230443975,3.2589823572e-05,38.3720930233,87.4062933238,87.653804773,100,100,90.6165978552,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_B5BD14A7027D,46,PAIR,CPAIR_24D879E03AF1,PAIR_F656C5D741F4,2,2,GENE_41746574A9A1|GENE_4F06674D2393,NUM::TAXA_ALVO_MEDIA_DIAS_PCT::ATE_P10 + NUM::MAX_DRAWDOWN_R::ATE_P10,NUM|NUM,1,104,53,51,50.9615384615,31.884057971,1.59833916084,1.57957583175e-05,41.3461538462,87.477626666,87.3608665884,100,100,90.5790299801,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_0D48643C8AE9,47,PAIR,CPAIR_9843717F5396,PAIR_8185266D64CA,2,2,GENE_4ECE39167BEE|GENE_4F06674D2393,NUM::DIAS_ACIMA_58_PCT::ATE_P25 + NUM::MAX_DRAWDOWN_R::ATE_P10,NUM|NUM,1,173,91,82,52.6011560694,31.884057971,1.64976353127,2.32228147331e-10,44.7832369942,89.818615987,82.6765453834,100,100,90.5784443393,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_1D14F318AFFC,48,PAIR,CPAIR_7DD230F5A938,PAIR_4F7068204CD9,2,2,GENE_8FC3D8F1510A|GENE_F062C1E0D022,NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + NUM::SCORE_DESCOBERTA_16E::ATE_P10,NUM|NUM,1,207,98,109,47.3429951691,31.884057971,1.48484848485,7.48254898681e-08,41.2922705314,89.4763277835,83.2961658842,100,100,90.5622053628,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_F06A1D3042EE,49,PAIR,CPAIR_DAC2F4F845EA,PAIR_B623D8C9D6FB,2,2,GENE_4F06674D2393|GENE_8DAABB2395AC,NUM::MAX_DRAWDOWN_R::ATE_P10 + NUM::TAXA_ALVO_DESVIO_DIAS_PP::ATE_P90,NUM|NUM,1,96,52,44,54.1666666667,31.884057971,1.69886363636,2.07661276889e-06,42.7083333333,87.3171820119,87.3938771518,100,100,90.5070602939,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_AA5126EE1A29,50,PAIR,CPAIR_9C37508718CD,PAIR_0BC954CC38AC,2,2,GENE_1607707786DD|GENE_F062C1E0D022,NUM::DIAS_ACIMA_58_PCT::ATE_P10 + NUM::SCORE_DESCOBERTA_16E::ATE_P10,NUM|NUM,1,111,55,56,49.5495495495,31.884057971,1.55405405405,4.21742016674e-05,40.9684684685,87.1304441226,87.6572280908,100,100,90.479529084,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_D2C4B2E0D374,51,PAIR,CPAIR_38963B56C28A,PAIR_32ECDFF6430C,2,2,GENE_9C1287D2EBBC|GENE_E93B98B1FCDD,NUM::TAXA_ALVO_MEDIANA_DIAS_PCT::ATE_P10 + NUM::DIAS_ACIMA_50_PCT::ATE_P10,NUM|NUM,1,179,82,97,45.8100558659,31.884057971,1.43676993398,1.20229691265e-05,38.5474860335,87.7744872016,86.353922144,100,100,90.4757241368,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_8134E28388C6,52,PAIR,CPAIR_582067CA1427,PAIR_08114089C249,2,2,GENE_1607707786DD|GENE_2088C9F7870C,NUM::DIAS_ACIMA_58_PCT::ATE_P10 + NUM::PROPORCAO_DIAS_ACIMA_50_PCT::ATE_P10,NUM|NUM,1,162,74,88,45.6790123457,31.884057971,1.43265993266,4.74959271156e-05,37.6543209877,87.1028387171,87.6168818466,100,100,90.4556398202,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_FA7CA757FC3E,53,PAIR,CPAIR_D53C88A90345,PAIR_08772145F657,2,2,GENE_BC1C60CBD2B6|GENE_F062C1E0D022,NUM::TAXA_ALVO_DESVIO_DIAS_PP::POSITIVO + NUM::SCORE_DESCOBERTA_16E::ATE_P10,NUM|NUM,1,206,98,108,47.572815534,31.884057971,1.4920564872,6.80058181443e-08,40.7766990291,89.0658897733,83.6111111111,100,100,90.4357226644,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_CC7165A2E819,54,PAIR,CPAIR_C2E4623098D3,PAIR_CA9A8C530037,2,2,GENE_5E29A0A6E5E1|GENE_F062C1E0D022,NUM::TAXA_PRIMEIRA_METADE_PCT::ATE_P25 + NUM::SCORE_DESCOBERTA_16E::ATE_P10,NUM|NUM,1,95,52,43,54.7368421053,31.884057971,1.71674641148,1.05670107925e-06,44.7105263158,87.648441341,86.3964690924,100,100,90.4233379436,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_70E8CA72BEA4,55,PAIR,CPAIR_C6D063B7F139,PAIR_A2D9945780F2,2,2,GENE_BD0CBFEEE0B2|GENE_F062C1E0D022,NUM::TAXA_ALVO_MAX_DIA_PCT::ATE_P10 + NUM::SCORE_DESCOBERTA_16E::ATE_P10,NUM|NUM,1,131,62,69,47.3282442748,31.884057971,1.48438584316,6.04691282328e-05,38.9312977099,86.9280210922,87.8054088419,100,100,90.4153627566,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_08C7C8D92D3B,56,PAIR,CPAIR_AD853B7C6EF3,PAIR_90DB497AFEA9,2,2,GENE_06BC096ADF16|GENE_C62E084D2D54,NUM::TAXA_SEGUNDA_METADE_PCT::ATE_P10 + NUM::TAXA_ALVO_MEDIANA_DIAS_PCT::ATE_P25,NUM|NUM,1,130,63,67,48.4615384615,31.884057971,1.51993006993,2.19900500266e-05,40,87.3157425001,86.9070324726,100,100,90.3846293682,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_C53E917297AF,57,PAIR,CPAIR_4E208C183AA6,PAIR_349FE0FFDF78,2,2,GENE_06BC096ADF16|GENE_2088C9F7870C,NUM::TAXA_SEGUNDA_METADE_PCT::ATE_P10 + NUM::PROPORCAO_DIAS_ACIMA_50_PCT::ATE_P10,NUM|NUM,1,223,95,128,42.600896861,31.884057971,1.33611903791,7.64054314359e-05,36.3228699552,86.9240126057,87.5467038341,100,100,90.3486822614,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_91A8765F0853,58,PAIR,CPAIR_80603053AC5C,PAIR_B58E5AEE9723,2,2,GENE_2088C9F7870C|GENE_5E29A0A6E5E1,NUM::PROPORCAO_DIAS_ACIMA_50_PCT::ATE_P10 + NUM::TAXA_PRIMEIRA_METADE_PCT::ATE_P25,NUM|NUM,1,139,66,73,47.4820143885,31.884057971,1.48920863309,2.52535613683e-05,39.5683453237,87.4642668899,86.3561228482,100,100,90.321164157,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_6BEE18AD4546,59,PAIR,CPAIR_47F333DF593A,PAIR_94FB132FAE42,2,2,GENE_1607707786DD|GENE_9C1287D2EBBC,NUM::DIAS_ACIMA_58_PCT::ATE_P10 + NUM::TAXA_ALVO_MEDIANA_DIAS_PCT::ATE_P10,NUM|NUM,1,161,74,87,45.9627329193,31.884057971,1.44155844156,3.11256246161e-05,38.5093167702,87.3495211963,86.5334017996,100,100,90.3081110481,EVIDENCIA_MUITO_ALTA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
